Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
25,2500,1996.0,8,54,0,0,54,38.0,930.0,839.0,1448.0,1423.0,4491.0
26,2600,1675.0,16,54,0,8,54,99.0,930.0,839.0,1601.0,1480.0,4701.0
27,2700,2033.0,9,58,0,0,58,43.0,930.0,839.0,1753.0,1538.0,4911.0
28,2800,2069.0,70,0,0,9,70,12.0,930.0,762.0,1753.0,1557.0,4853.0
29,2900,2035.0,58,0,8,0,58,21.0,930.0,762.0,1753.0,1557.0,4853.0
30,3000,2036.0,54,0,9,0,54,41.0,930.0,762.0,1829.0,1596.0,5044.0
31,3100,1882.0,54,9,0,8,54,61.0,930.0,762.0,1905.0,1615.0,5139.0
32,3200,2044.0,50,0,9,0,50,92.0,930.0,762.0,1981.0,1673.0,5254.0
33,3300,499.0,60,0,0,0,60,75.0,930.0,762.0,1981.0,1653.0,5234.0
34,3400,958.0,46,30,8,8,46,0.0,930.0,762.0,1981.0,1653.0,5234.0
35,3500,2034.0,60,8,0,0,60,0.0,930.0,762.0,1905.0,1634.0,5139.0
36,3600,1990.0,50,0,0,0,50,99.0,930.0,762.0,1981.0,1653.0,5234.0
37,3700,1805.0,54,0,8,8,54,99.0,930.0,762.0,2058.0,1673.0,5331.0
38,3800,2064.0,58,9,0,9,58,18.0,930.0,762.0,2058.0,1673.0,5331.0
39,3900,345.0,63,0,0,0,63,8.0,930.0,762.0,1981.0,1692.0,5273.0
40,4000,2034.0,60,9,0,9,60,0.0,930.0,762.0,1981.0,1653.0,5234.0
41,4100,2037.0,58,0,8,0,58,58.0,930.0,762.0,1981.0,1673.0,5254.0
42,4200,1804.0,58,0,0,16,58,99.0,930.0,762.0,2058.0,1692.0,5350.0
43,4300,2073.0,54,8,8,0,54,45.0,930.0,762.0,2058.0,1692.0,5350.0
44,4400,2069.0,70,9,0,0,70,0.0,930.0,762.0,1981.0,1653.0,5253.0
45,4500,2036.0,60,9,0,9,60,56.0,930.0,762.0,1981.0,1653.0,5253.0
46,4600,2035.0,50,0,9,0,50,63.0,930.0,762.0,2058.0,1673.0,5350.0
47,4700,1980.0,63,0,0,0,63,99.0,930.0,762.0,2058.0,1692.0,5369.0
48,4800,2061.0,54,0,8,0,54,56.0,930.0,762.0,2058.0,1692.0,5369.0
49,4900,498.0,63,0,9,9,63,25.0,930.0,762.0,2058.0,1673.0,5350.0
50,5000,1979.0,41,40,8,0,41,0.0,930.0,762.0,1981.0,1653.0,5253.0
51,5100,2035.0,54,0,9,0,54,68.0,930.0,762.0,1981.0,1673.0,5254.0
52,5200,2035.0,50,0,0,0,50,95.0,930.0,762.0,2058.0,1692.0,5350.0
53,5300,2070.0,27,41,8,27,41,14.0,930.0,838.0,1981.0,1692.0,5464.0
54,5400,2034.0,70,0,0,0,70,4.0,930.0,838.0,1981.0,1673.0,5580.0
55,5500,2034.0,54,9,0,0,54,56.0,930.0,762.0,1981.0,1673.0,5484.0
56,5600,1982.0,58,8,9,8,58,85.0,930.0,762.0,2058.0,1692.0,5523.0
57,5700,1882.0,50,8,0,0,50,82.0,930.0,762.0,2134.0,1711.0,5579.0
58,5800,2071.0,66,0,9,8,66,50.0,930.0,762.0,2058.0,1673.0,5427.0
59,5900,2073.0,66,0,0,9,66,0.0,930.0,762.0,1981.0,1673.0,5330.0
60,6000,2046.0,55,0,0,9,55,0.0,930.0,762.0,1981.0,1653.0,5291.0
61,6100,1999.0,54,0,0,0,54,7.0,930.0,762.0,2058.0,1673.0,5388.0
62,6200,1805.0,45,0,9,0,45,99.0,930.0,762.0,2134.0,1692.0,5541.0
63,6300,806.0,60,0,9,10,60,99.0,930.0,838.0,2058.0,1711.0,5695.0
64,6400,652.0,63,0,0,0,63,0.0,930.0,838.0,2058.0,1692.0,5676.0
65,6500,2027.0,45,27,0,0,45,4.0,930.0,838.0,1981.0,1653.0,5502.0
66,6600,1985.0,50,9,0,0,50,86.0,930.0,762.0,2058.0,1653.0,5464.0
67,6700,1727.0,53,0,0,0,53,99.0,930.0,762.0,2134.0,1673.0,5522.0
68,6800,2036.0,60,9,0,0,60,11.0,930.0,762.0,2058.0,1673.0,5427.0
69,6900,499.0,63,0,0,0,63,2.0,930.0,762.0,2058.0,1673.0,5407.0
70,7000,2048.0,63,0,0,8,63,0.0,930.0,762.0,1981.0,1634.0,5272.0
71,7100,1962.0,10,0,54,9,54,87.0,930.0,762.0,2058.0,1653.0,5407.0
72,7200,1680.0,0,0,54,0,54,99.0,930.0,762.0,2134.0,1673.0,5637.0
73,7300,345.0,0,0,53,0,53,25.0,930.0,762.0,2134.0,1692.0,5695.0
74,7400,499.0,8,0,63,0,63,5.0,930.0,762.0,2058.0,1692.0,5542.0
75,7500,498.0,16,0,58,7,58,0.0,930.0,762.0,2058.0,1673.0,5484.0
76,7600,2030.0,0,8,70,16,70,0.0,930.0,762.0,1981.0,1653.0,5349.0
77,7700,1964.0,9,0,45,0,45,99.0,930.0,762.0,2058.0,1673.0,5427.0
78,7800,1881.0,9,0,50,0,50,99.0,930.0,762.0,2134.0,1711.0,5521.0
79,7900,345.0,9,8,54,8,54,80.0,930.0,762.0,2058.0,1692.0,5407.0
80,8000,345.0,8,0,63,0,63,59.0,930.0,762.0,2058.0,1673.0,5369.0
81,8100,2035.0,9,0,63,0,63,0.0,930.0,762.0,1981.0,1653.0,5272.0
82,8200,2025.0,9,0,54,8,54,26.0,930.0,762.0,1981.0,1653.0,5272.0
83,8300,1199.0,40,8,10,0,40,82.0,930.0,686.0,2058.0,1653.0,5254.0
84,8400,499.0,21,0,54,0,54,49.0,930.0,686.0,1981.0,1673.0,5197.0
85,8500,652.0,9,0,72,0,72,0.0,930.0,686.0,1982.0,1653.0,5178.0
86,8600,2026.0,0,0,58,0,58,0.0,930.0,762.0,1905.0,1634.0,5158.0
87,8700,2030.0,0,0,54,0,54,62.0,930.0,762.0,1981.0,1653.0,5253.0
88,8800,1668.0,0,0,58,0,58,99.0,930.0,686.0,2058.0,1673.0,5274.0
89,8900,345.0,9,0,58,0,58,66.0,930.0,686.0,2058.0,1692.0,5312.0
90,9000,345.0,0,0,54,0,54,44.0,930.0,686.0,2058.0,1692.0,5466.0
91,9100,345.0,8,0,54,0,54,32.0,930.0,686.0,2058.0,1711.0,5543.0
92,9200,498.0,16,8,66,8,66,16.0,930.0,762.0,2058.0,1692.0,5542.0
93,9300,2026.0,9,0,63,8,63,0.0,930.0,762.0,1981.0,1673.0,5388.0
94,9400,2029.0,9,8,54,0,54,55.0,930.0,762.0,1981.0,1673.0,5369.0
95,9500,1963.0,0,0,54,0,54,94.0,930.0,686.0,2058.0,1692.0,5370.0
96,9600,1688.0,0,0,54,0,54,99.0,930.0,686.0,2134.0,1711.0,5445.0
97,9700,499.0,9,0,54,0,54,47.0,930.0,686.0,2058.0,1711.0,5350.0
98,9800,2071.0,0,9,66,9,66,0.0,930.0,762.0,1981.0,1673.0,5311.0
99,9900,2026.0,16,0,54,0,54,34.0,930.0,762.0,1981.0,1673.0,5311.0
100,10000,2026.0,0,0,58,9,58,38.0,930.0,762.0,2058.0,1692.0,5388.0
101,10100,1962.0,0,0,54,0,54,99.0,930.0,762.0,2058.0,1692.0,5388.0
102,10200,2035.0,8,0,45,0,45,99.0,930.0,762.0,2134.0,1730.0,5483.0
103,10300,498.0,16,0,8,63,63,48.0,930.0,762.0,1981.0,1692.0,5292.0
104,10400,2026.0,9,9,0,63,63,21.0,930.0,762.0,1905.0,1653.0,5177.0
105,10500,2035.0,45,0,0,18,45,99.0,930.0,762.0,1981.0,1673.0,5273.0
106,10600,2073.0,9,8,0,54,54,99.0,930.0,762.0,1981.0,1673.0,5273.0
107,10700,2072.0,0,9,0,60,60,0.0,930.0,762.0,1981.0,1653.0,5253.0
108,10800,2029.0,16,0,8,66,66,0.0,930.0,762.0,1981.0,1634.0,5234.0
109,10900,1996.0,9,0,0,54,54,88.0,930.0,762.0,1981.0,1673.0,5273.0
110,11000,652.0,0,0,0,50,50,99.0,930.0,686.0,2058.0,1692.0,5293.0
111,11100,2035.0,15,0,0,66,66,0.0,930.0,762.0,1981.0,1673.0,5254.0
112,11200,2031.0,0,0,8,63,63,0.0,930.0,762.0,1905.0,1634.0,5139.0
113,11300,1960.0,16,0,0,50,50,99.0,930.0,762.0,1981.0,1653.0,5234.0
114,11400,345.0,16,8,0,58,58,52.0,930.0,762.0,1981.0,1653.0,5234.0
115,11500,499.0,0,0,8,63,63,13.0,930.0,762.0,1905.0,1634.0,5139.0
116,11600,2028.0,15,9,8,66,66,0.0,930.0,762.0,1905.0,1615.0,5120.0
117,11700,1961.0,0,0,0,54,54,90.0,930.0,762.0,1981.0,1634.0,5215.0
118,11800,2072.0,0,0,0,50,50,99.0,930.0,686.0,2058.0,1673.0,5255.0
119,11900,653.0,36,0,0,33,36,0.0,930.0,686.0,1982.0,1653.0,5159.0
120,12000,2025.0,0,0,0,70,70,0.0,930.0,762.0,1905.0,1634.0,5139.0
121,12100,2020.0,0,0,9,54,54,86.0,930.0,686.0,1981.0,1653.0,5158.0
122,12200,2035.0,9,0,0,58,58,99.0,930.0,686.0,2058.0,1692.0,5274.0
123,12300,345.0,23,8,0,50,50,99.0,930.0,686.0,2058.0,1692.0,5274.0
124,12400,2073.0,0,0,0,63,63,87.0,930.0,686.0,2058.0,1692.0,5274.0
125,12500,2072.0,9,9,0,66,66,0.0,930.0,762.0,1981.0,1653.0,5234.0
126,12600,2025.0,9,8,8,60,60,0.0,930.0,686.0,1981.0,1653.0,5158.0
127,12700,1805.0,0,0,0,50,50,99.0,930.0,686.0,2058.0,1673.0,5351.0
128,12800,345.0,16,0,0,50,50,99.0,930.0,686.0,2134.0,1692.0,5600.0
129,12900,652.0,30,0,0,30,30,20.0,930.0,686.0,1981.0,1634.0,5369.0
130,13000,2025.0,16,9,8,63,63,34.0,930.0,686.0,1905.0,1615.0,5217.0
131,13100,2035.0,9,0,9,54,54,77.0,930.0,686.0,1981.0,1634.0,5273.0
132,13200,1617.0,16,0,0,57,57,99.0,930.0,686.0,2058.0,1673.0,5351.0
133,13300,345.0,8,8,0,60,60,22.0,930.0,686.0,1981.0,1673.0,5254.0
134,13400,2026.0,40,0,0,36,40,0.0,930.0,686.0,1829.0,1615.0,5025.0
135,13500,1969.0,9,0,8,54,54,42.0,930.0,686.0,1981.0,1634.0,5196.0
136,13600,1574.0,0,0,0,58,58,78.0,930.0,686.0,1981.0,1653.0,5196.0
137,13700,345.0,0,0,0,50,50,59.0,930.0,686.0,2058.0,1673.0,5293.0
138,13800,345.0,16,8,15,63,63,36.0,930.0,686.0,1981.0,1692.0,5216.0
139,13900,2071.0,9,0,0,66,66,0.0,930.0,686.0,1981.0,1673.0,5197.0
140,14000,1995.0,9,0,0,66,66,0.0,930.0,686.0,1905.0,1653.0,5101.0
141,14100,1959.0,15,0,0,45,45,99.0,930.0,686.0,1981.0,1692.0,5216.0
142,14200,345.0,9,0,0,58,58,99.0,930.0,686.0,2058.0,1692.0,5293.0
143,14300,345.0,9,0,7,63,63,77.0,930.0,686.0,1981.0,1673.0,5197.0
144,14400,2072.0,9,9,8,66,66,0.0,930.0,686.0,1981.0,1653.0,5177.0
145,14500,2035.0,27,23,9,60,60,10.0,930.0,762.0,1981.0,1653.0,5253.0
146,14600,2035.0,0,0,0,45,45,52.0,930.0,686.0,1981.0,1653.0,5177.0
147,14700,345.0,0,0,0,60,60,20.0,930.0,686.0,1981.0,1653.0,5158.0
148,14800,653.0,16,0,0,66,66,0.0,930.0,686.0,1981.0,1653.0,5158.0
149,14900,2025.0,0,9,0,54,54,3.0,930.0,762.0,1905.0,1634.0,5139.0
150,15000,1960.0,16,0,50,0,50,99.0,930.0,686.0,1981.0,1653.0,5158.0
151,15100,1689.0,0,0,58,0,58,99.0,930.0,686.0,2058.0,1673.0,5255.0
152,15200,652.0,0,0,63,8,63,3.0,930.0,762.0,1981.0,1653.0,5253.0
153,15300,652.0,0,8,58,0,58,0.0,930.0,762.0,1981.0,1653.0,5253.0
154,15400,2028.0,8,8,60,0,60,0.0,930.0,762.0,1981.0,1653.0,5253.0
155,15500,2027.0,0,0,54,0,54,56.0,930.0,762.0,1981.0,1673.0,5273.0
156,15600,1963.0,9,0,54,0,54,67.0,930.0,686.0,2058.0,1673.0,5274.0
157,15700,1681.0,0,0,54,9,54,92.0,930.0,686.0,2134.0,1692.0,5369.0
158,15800,499.0,9,8,27,33,33,75.0,930.0,686.0,2058.0,1692.0,5293.0
159,15900,806.0,45,0,0,27,45,31.0,930.0,762.0,1981.0,1673.0,5273.0
160,16000,2030.0,0,0,0,66,66,26.0,930.0,686.0,1981.0,1634.0,5158.0
161,16100,1959.0,9,0,9,50,50,74.0,930.0,686.0,2058.0,1653.0,5254.0
162,16200,499.0,9,0,0,54,54,99.0,930.0,686.0,2134.0,1673.0,5331.0
163,16300,2069.0,9,0,0,63,63,6.0,930.0,686.0,1981.0,1653.0,5158.0
164,16400,1996.0,0,0,0,60,60,0.0,930.0,762.0,1981.0,1634.0,5215.0
165,16500,1959.0,8,0,0,58,58,82.0,930.0,686.0,1981.0,1634.0,5158.0
166,16600,1726.0,9,0,8,54,54,99.0,930.0,686.0,2058.0,1673.0,5274.0
167,16700,346.0,16,7,0,58,58,99.0,930.0,686.0,2058.0,1692.0,5274.0
168,16800,2069.0,9,0,9,70,70,0.0,930.0,762.0,1981.0,1634.0,5215.0
169,16900,2027.0,9,0,8,58,58,3.0,930.0,762.0,1981.0,1653.0,5234.0
170,17000,1959.0,9,9,0,58,58,99.0,930.0,762.0,1981.0,1673.0,5254.0
171,17100,345.0,8,0,8,54,54,87.0,930.0,686.0,2058.0,1692.0,5274.0
172,17200,345.0,9,7,0,58,58,67.0,930.0,686.0,2058.0,1692.0,5274.0
173,17300,345.0,16,0,0,66,66,21.0,930.0,686.0,1981.0,1653.0,5158.0
174,17400,2028.0,9,0,0,63,63,0.0,930.0,762.0,1905.0,1634.0,5139.0
175,17500,1964.0,8,0,0,50,50,74.0,930.0,686.0,1981.0,1653.0,5158.0
176,17600,1728.0,0,8,0,58,58,99.0,930.0,686.0,2058.0,1692.0,5274.0
177,17700,345.0,0,0,0,54,54,86.0,930.0,686.0,1981.0,1673.0,5178.0
178,17800,2035.0,9,0,8,70,70,0.0,930.0,762.0,1905.0,1634.0,5139.0
179,17900,2026.0,16,9,9,58,58,21.0,930.0,686.0,1905.0,1653.0,5082.0
180,18000,345.0,0,0,0,54,54,99.0,930.0,686.0,1981.0,1673.0,5178.0
181,18100,345.0,9,7,0,58,58,0.0,930.0,686.0,1905.0,1653.0,5082.0
182,18200,2070.0,9,0,0,63,63,0.0,930.0,762.0,1905.0,1634.0,5139.0
183,18300,2028.0,0,0,0,60,60,0.0,930.0,762.0,1905.0,1634.0,5139.0
184,18400,1963.0,9,0,0,58,58,99.0,930.0,762.0,1981.0,1653.0,5234.0
185,18500,345.0,0,8,0,54,54,94.0,930.0,686.0,2058.0,1673.0,5255.0
186,18600,652.0,8,0,0,58,58,48.0,930.0,686.0,1981.0,1653.0,5158.0
187,18700,2028.0,0,0,0,70,70,2.0,930.0,762.0,1905.0,1634.0,5139.0
188,18800,1963.0,9,0,9,50,50,39.0,930.0,762.0,1981.0,1634.0,5215.0
189,18900,1500.0,0,9,0,54,54,93.0,930.0,686.0,2058.0,1653.0,5235.0
190,19000,345.0,16,0,0,64,64,4.0,930.0,686.0,1981.0,1634.0,5139.0
191,19100,2068.0,0,0,0,63,63,0.0,930.0,686.0,1905.0,1634.0,5063.0
192,19200,2027.0,0,0,0,60,60,0.0,930.0,762.0,1905.0,1634.0,5139.0
193,19300,1961.0,9,9,9,54,54,99.0,930.0,686.0,1981.0,1634.0,5158.0
194,19400,652.0,0,0,8,54,54,99.0,930.0,686.0,2058.0,1673.0,5274.0
195,19500,345.0,23,8,0,54,54,0.0,930.0,686.0,1981.0,1673.0,5197.0
196,19600,2072.0,0,0,8,72,72,0.0,930.0,686.0,1905.0,1653.0,5101.0
197,19700,2028.0,9,8,0,54,54,1.0,930.0,686.0,1981.0,1634.0,5158.0
198,19800,2035.0,9,0,8,58,58,99.0,930.0,686.0,2058.0,1653.0,5254.0
199,19900,345.0,23,0,0,54,54,89.0,930.0,686.0,2058.0,1673.0,5274.0
200,20000,2034.0,9,0,0,66,66,4.0,930.0,686.0,1905.0,1634.0,5082.0
201,20100,2031.0,0,0,0,60,60,39.0,930.0,686.0,1905.0,1634.0,5216.0
202,20200,1963.0,16,0,8,54,54,86.0,930.0,686.0,1981.0,1653.0,5427.0
203,20300,345.0,0,0,0,54,54,99.0,930.0,686.0,2058.0,1673.0,5466.0
204,20400,345.0,16,8,0,58,58,25.0,930.0,686.0,2058.0,1673.0,5408.0
205,20500,2058.0,0,0,0,66,66,0.0,930.0,686.0,1981.0,1634.0,5254.0
206,20600,1995.0,9,0,0,60,60,0.0,930.0,686.0,1981.0,1634.0,5235.0
207,20700,1803.0,9,0,0,50,50,99.0,930.0,686.0,1981.0,1653.0,5254.0
208,20800,2069.0,0,0,0,54,54,99.0,930.0,686.0,1981.0,1692.0,5273.0
209,20900,2073.0,9,8,0,60,60,0.0,930.0,762.0,1981.0,1673.0,5311.0
210,21000,2026.0,0,0,0,66,66,0.0,930.0,762.0,1905.0,1634.0,5177.0
211,21100,2026.0,9,0,0,58,58,80.0,930.0,762.0,1981.0,1653.0,5272.0
212,21200,1961.0,9,0,0,58,58,99.0,930.0,686.0,2058.0,1673.0,5293.0
213,21300,1891.0,0,9,0,54,54,99.0,930.0,686.0,2058.0,1692.0,5312.0
214,21400,2070.0,8,0,8,66,66,36.0,930.0,762.0,2058.0,1673.0,5350.0
215,21500,2071.0,9,0,0,60,60,18.0,930.0,762.0,1981.0,1653.0,5253.0
216,21600,2029.0,0,30,0,38,38,24.0,930.0,762.0,1981.0,1653.0,5253.0
217,21700,1960.0,8,8,0,50,50,58.0,930.0,686.0,2058.0,1673.0,5274.0
218,21800,1690.0,9,0,0,54,54,97.0,930.0,686.0,2134.0,1692.0,5369.0
219,21900,2072.0,9,0,0,63,63,78.0,930.0,762.0,2058.0,1692.0,5369.0
220,22000,2071.0,0,0,0,60,60,0.0,930.0,762.0,2058.0,1673.0,5350.0
221,22100,2034.0,0,0,0,63,63,0.0,930.0,762.0,1981.0,1653.0,5253.0
222,22200,1965.0,9,0,8,58,58,99.0,930.0,762.0,2058.0,1673.0,5331.0
223,22300,2002.0,9,9,0,45,45,99.0,930.0,762.0,2134.0,1692.0,5426.0
224,22400,653.0,27,0,0,40,40,79.0,930.0,762.0,2058.0,1673.0,5331.0
225,22500,2022.0,0,0,0,63,63,0.0,930.0,762.0,1981.0,1653.0,5234.0
226,22600,2027.0,9,9,0,54,54,0.0,930.0,762.0,1981.0,1653.0,5234.0
227,22700,1962.0,8,0,0,54,54,99.0,930.0,762.0,2058.0,1673.0,5331.0
228,22800,2066.0,0,0,0,50,50,99.0,930.0,762.0,2134.0,1692.0,5426.0
229,22900,2071.0,9,0,0,63,63,0.0,930.0,762.0,1981.0,1653.0,5234.0
230,23000,2033.0,33,0,9,41,41,0.0,930.0,762.0,1981.0,1653.0,5234.0
231,23100,1959.0,0,0,0,54,54,99.0,930.0,762.0,1981.0,1634.0,5215.0
232,23200,2070.0,0,0,0,60,60,99.0,930.0,762.0,2058.0,1692.0,5350.0
233,23300,2071.0,15,0,0,54,54,0.0,930.0,762.0,1981.0,1673.0,5254.0
234,23400,2067.0,0,0,0,63,63,0.0,930.0,762.0,1981.0,1653.0,5234.0
235,23500,2036.0,30,0,0,30,30,0.0,930.0,762.0,1981.0,1653.0,5234.0
236,23600,1969.0,16,0,0,54,54,82.0,930.0,762.0,2058.0,1653.0,5311.0
237,23700,498.0,0,0,8,58,58,99.0,930.0,686.0,2058.0,1673.0,5255.0
238,23800,2064.0,33,0,0,54,54,6.0,930.0,762.0,1981.0,1692.0,5273.0
239,23900,2019.0,0,0,0,66,66,0.0,930.0,762.0,1905.0,1653.0,5158.0
240,24000,2030.0,9,8,8,54,54,81.0,930.0,762.0,1981.0,1653.0,5234.0
241,24100,1681.0,9,9,0,54,54,99.0,930.0,762.0,2058.0,1673.0,5331.0
242,24200,2075.0,0,8,0,54,54,99.0,930.0,762.0,2058.0,1692.0,5350.0
243,24300,345.0,8,0,8,61,61,0.0,930.0,762.0,1981.0,1673.0,5254.0
244,24400,2075.0,0,8,9,70,70,0.0,930.0,762.0,1981.0,1653.0,5234.0
245,24500,2028.0,16,8,8,54,54,0.0,930.0,762.0,1981.0,1653.0,5234.0
246,24600,1680.0,9,0,0,50,50,99.0,930.0,686.0,1981.0,1673.0,5178.0
247,24700,346.0,28,8,0,53,53,77.0,930.0,686.0,2058.0,1692.0,5274.0
248,24800,1897.0,36,9,9,33,36,10.0,930.0,762.0,1981.0,1653.0,5234.0
249,24900,2029.0,0,0,0,70,70,0.0,930.0,762.0,1905.0,1634.0,5139.0
250,25000,1964.0,0,8,8,50,50,75.0,930.0,686.0,1981.0,1653.0,5158.0
251,25100,1684.0,8,0,9,54,54,99.0,930.0,686.0,2058.0,1673.0,5255.0
252,25200,345.0,16,0,0,53,53,99.0,930.0,686.0,2058.0,1692.0,5274.0
253,25300,345.0,9,8,8,63,63,0.0,930.0,686.0,1981.0,1673.0,5178.0
254,25400,2072.0,36,9,0,27,36,0.0,930.0,686.0,1981.0,1653.0,5158.0
255,25500,2025.0,9,0,0,63,63,4.0,930.0,686.0,1981.0,1634.0,5139.0
256,25600,2035.0,9,0,9,50,50,99.0,930.0,686.0,2058.0,1673.0,5255.0
257,25700,345.0,0,8,0,58,58,91.0,930.0,686.0,2058.0,1692.0,5274.0
258,25800,345.0,16,0,7,58,58,43.0,930.0,686.0,2058.0,1673.0,5255.0
259,25900,2035.0,0,0,9,66,66,1.0,930.0,686.0,1981.0,1653.0,5158.0
260,26000,1962.0,0,8,0,63,63,63.0,930.0,686.0,1981.0,1634.0,5139.0
261,26100,1669.0,10,0,8,50,50,99.0,930.0,686.0,2058.0,1653.0,5254.0
262,26200,345.0,16,8,0,58,58,83.0,930.0,686.0,1981.0,1653.0,5177.0
263,26300,2068.0,8,0,0,63,63,0.0,930.0,686.0,1981.0,1653.0,5177.0
264,26400,2025.0,9,0,8,66,66,0.0,930.0,686.0,1982.0,1634.0,5159.0
265,26500,1959.0,16,9,0,54,54,99.0,930.0,686.0,1981.0,1653.0,5177.0
266,26600,1681.0,9,8,8,58,58,99.0,930.0,686.0,2058.0,1673.0,5274.0
267,26700,345.0,9,0,0,58,58,96.0,930.0,686.0,2058.0,1692.0,5293.0
268,26800,345.0,16,0,8,54,54,49.0,930.0,686.0,2058.0,1653.0,5254.0
269,26900,2070.0,0,9,0,66,66,19.0,930.0,686.0,1982.0,1653.0,5178.0
270,27000,2030.0,16,8,8,63,63,23.0,930.0,686.0,1981.0,1653.0,5158.0
271,27100,1961.0,0,0,0,54,54,92.0,930.0,686.0,2058.0,1673.0,5255.0
272,27200,345.0,9,0,0,50,50,32.0,930.0,686.0,2058.0,1673.0,5255.0
273,27300,345.0,8,0,0,63,63,0.0,930.0,686.0,1981.0,1653.0,5158.0
274,27400,2072.0,16,8,8,63,63,0.0,930.0,686.0,1981.0,1634.0,5139.0
275,27500,2027.0,9,0,8,58,58,8.0,930.0,762.0,1981.0,1634.0,5215.0
276,27600,1960.0,16,0,8,54,54,99.0,930.0,686.0,1981.0,1653.0,5158.0
277,27700,1574.0,0,8,8,54,54,99.0,930.0,686.0,2058.0,1673.0,5255.0
278,27800,499.0,16,0,0,63,63,42.0,930.0,686.0,1981.0,1673.0,5178.0
279,27900,2030.0,9,0,9,69,69,0.0,930.0,762.0,1905.0,1634.0,5139.0
280,28000,2035.0,27,9,0,36,36,47.0,930.0,686.0,1981.0,1653.0,5158.0
281,28100,1737.0,16,0,0,40,40,97.0,930.0,686.0,2058.0,1653.0,5235.0
282,28200,345.0,9,0,0,58,58,1.0,930.0,686.0,1982.0,1653.0,5159.0
283,28300,345.0,16,0,0,58,58,0.0,930.0,686.0,1981.0,1653.0,5158.0
284,28400,2065.0,0,15,8,63,63,0.0,930.0,762.0,1906.0,1634.0,5140.0
285,28500,1997.0,0,0,0,63,63,3.0,930.0,762.0,1981.0,1634.0,5215.0
286,28600,1804.0,8,0,0,54,54,99.0,930.0,686.0,1981.0,1653.0,5158.0
287,28700,1728.0,9,0,8,58,58,99.0,930.0,686.0,2058.0,1673.0,5255.0
288,28800,652.0,0,9,0,60,60,39.0,930.0,686.0,1981.0,1653.0,5158.0
289,28900,2025.0,9,0,0,66,66,16.0,930.0,686.0,1905.0,1615.0,5044.0
290,29000,2020.0,0,0,0,50,50,72.0,930.0,686.0,1981.0,1634.0,5139.0
291,29100,345.0,0,8,0,53,53,37.0,930.0,686.0,2058.0,1653.0,5235.0
292,29200,2073.0,9,0,0,70,70,0.0,930.0,762.0,1905.0,1634.0,5139.0
293,29300,2030.0,9,0,0,63,63,7.0,930.0,762.0,1905.0,1615.0,5120.0
