Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
96,9600,1897.0,0,63,0,0,63,44.0,1122.0,762.0,2591.0,1711.0,6132.0
97,9700,1898.0,0,63,0,0,63,0.0,1122.0,762.0,2515.0,1711.0,5999.0
98,9800,1871.0,0,63,0,8,63,0.0,1122.0,762.0,2515.0,1673.0,5922.0
99,9900,1869.0,16,60,0,0,60,96.0,1122.0,762.0,2515.0,1692.0,5922.0
100,10000,1863.0,8,61,0,0,61,91.0,1122.0,686.0,2591.0,1711.0,5902.0
101,10100,1802.0,9,60,0,0,60,93.0,1122.0,686.0,2591.0,1711.0,5902.0
102,10200,1895.0,9,54,0,0,54,63.0,1122.0,686.0,2591.0,1730.0,5921.0
103,10300,1907.0,9,72,9,8,72,32.0,1122.0,686.0,2439.0,1692.0,5770.0
104,10400,1866.0,0,63,0,0,63,13.0,1122.0,686.0,2439.0,1673.0,5886.0
105,10500,1871.0,9,63,0,0,63,40.0,1122.0,686.0,2515.0,1692.0,6077.0
106,10600,1803.0,0,58,0,0,58,99.0,1122.0,686.0,2590.0,1711.0,6248.0
107,10700,1888.0,0,63,0,8,63,99.0,1122.0,686.0,2590.0,1730.0,6209.0
108,10800,1895.0,0,60,0,0,60,29.0,1122.0,762.0,2591.0,1711.0,6190.0
109,10900,1893.0,9,63,0,0,63,32.0,1122.0,762.0,2515.0,1711.0,6037.0
110,11000,1865.0,9,66,8,8,66,0.0,1122.0,762.0,2439.0,1673.0,6019.0
111,11100,1878.0,9,60,0,9,60,16.0,1122.0,686.0,2515.0,1692.0,6115.0
112,11200,1803.0,0,45,16,0,45,99.0,1122.0,686.0,2591.0,1711.0,6133.0
113,11300,1901.0,0,0,60,0,60,77.0,1122.0,686.0,2515.0,1711.0,5980.0
114,11400,1091.0,0,0,63,0,63,0.0,1122.0,686.0,2439.0,1692.0,5828.0
115,11500,1874.0,0,0,63,0,63,0.0,1122.0,686.0,2515.0,1673.0,5904.0
116,11600,1867.0,9,0,60,0,60,99.0,1122.0,686.0,2515.0,1692.0,6038.0
117,11700,1897.0,9,0,54,0,54,99.0,1122.0,686.0,2591.0,1730.0,6229.0
118,11800,1893.0,9,8,63,0,63,11.0,1122.0,686.0,2515.0,1711.0,6211.0
119,11900,1901.0,0,0,70,0,70,14.0,1122.0,686.0,2515.0,1692.0,6250.0
120,12000,1876.0,0,0,63,0,63,3.0,1122.0,686.0,2515.0,1692.0,6288.0
121,12100,1868.0,9,0,54,0,54,10.0,1122.0,686.0,2515.0,1692.0,6211.0
122,12200,1879.0,0,9,54,8,54,99.0,1122.0,686.0,2591.0,1711.0,6210.0
123,12300,1803.0,0,0,63,0,63,99.0,1122.0,686.0,2591.0,1730.0,6133.0
124,12400,1888.0,9,8,58,0,58,48.0,1122.0,686.0,2591.0,1730.0,6075.0
125,12500,1898.0,0,0,60,0,60,49.0,1122.0,686.0,2591.0,1711.0,5999.0
126,12600,1897.0,9,0,72,0,72,0.0,1122.0,686.0,2515.0,1711.0,5884.0
127,12700,1879.0,0,0,63,0,63,0.0,1122.0,686.0,2515.0,1692.0,5827.0
128,12800,1869.0,0,0,58,8,58,76.0,1122.0,686.0,2515.0,1692.0,5807.0
129,12900,1872.0,15,0,63,0,63,71.0,1122.0,686.0,2591.0,1711.0,5883.0
130,13000,1804.0,0,0,54,0,54,87.0,1122.0,686.0,2667.0,1730.0,5978.0
131,13100,1904.0,0,8,54,8,54,88.0,1122.0,686.0,2667.0,1769.0,6017.0
132,13200,1897.0,30,9,40,0,40,0.0,1122.0,686.0,2591.0,1711.0,5883.0
133,13300,1881.0,23,8,63,8,63,0.0,1122.0,762.0,2591.0,1711.0,5940.0
134,13400,1876.0,0,0,63,0,63,0.0,1122.0,686.0,2515.0,1692.0,5769.0
135,13500,1871.0,9,0,54,0,54,31.0,1122.0,686.0,2591.0,1692.0,5826.0
136,13600,1868.0,9,0,60,0,60,29.0,1122.0,686.0,2667.0,1711.0,5921.0
137,13700,1804.0,9,0,61,0,61,99.0,1122.0,686.0,2667.0,1711.0,5921.0
138,13800,1904.0,36,0,20,0,36,99.0,1122.0,686.0,2667.0,1730.0,5940.0
139,13900,1901.0,0,0,63,0,63,18.0,1122.0,686.0,2591.0,1711.0,5845.0
140,14000,1888.0,0,8,72,0,72,0.0,1122.0,686.0,2439.0,1673.0,5655.0
141,14100,1867.0,0,0,60,9,60,40.0,1122.0,686.0,2591.0,1692.0,5826.0
142,14200,1870.0,0,0,54,0,54,38.0,1122.0,686.0,2667.0,1692.0,5883.0
143,14300,1803.0,0,0,63,0,63,99.0,1122.0,686.0,2667.0,1730.0,5921.0
144,14400,1899.0,0,0,54,0,54,99.0,1122.0,686.0,2667.0,1730.0,5921.0
145,14500,1901.0,9,0,72,0,72,0.0,1122.0,686.0,2515.0,1692.0,5731.0
146,14600,1874.0,0,8,63,0,63,0.0,1122.0,686.0,2515.0,1673.0,5712.0
147,14700,1870.0,9,0,60,8,60,44.0,1122.0,762.0,2515.0,1692.0,5807.0
148,14800,1868.0,0,0,50,0,50,41.0,1122.0,686.0,2591.0,1711.0,5826.0
149,14900,1811.0,0,0,58,0,58,99.0,1122.0,686.0,2591.0,1730.0,5845.0
150,15000,1881.0,16,8,60,0,60,99.0,1122.0,686.0,2667.0,1730.0,5921.0
151,15100,1890.0,9,0,66,0,66,18.0,1122.0,686.0,2591.0,1730.0,5883.0
152,15200,1889.0,0,0,63,0,63,25.0,1122.0,686.0,2591.0,1730.0,6037.0
153,15300,1878.0,9,0,63,0,63,0.0,1122.0,686.0,2515.0,1711.0,6000.0
154,15400,1869.0,0,0,63,0,63,0.0,1122.0,686.0,2591.0,1711.0,6018.0
155,15500,1868.0,9,0,54,8,54,99.0,1122.0,686.0,2667.0,1711.0,6055.0
156,15600,1814.0,0,0,60,0,60,99.0,1122.0,686.0,2667.0,1730.0,6036.0
157,15700,1914.0,0,0,58,0,58,64.0,1122.0,686.0,2744.0,1769.0,6133.0
158,15800,1897.0,9,0,60,0,60,68.0,1122.0,686.0,2667.0,1750.0,6017.0
159,15900,1154.0,8,8,66,9,66,0.0,1122.0,686.0,2667.0,1730.0,5978.0
160,16000,1875.0,0,0,72,0,72,0.0,1122.0,686.0,2515.0,1711.0,5788.0
161,16100,1862.0,0,0,54,0,54,56.0,1122.0,686.0,2591.0,1711.0,5864.0
162,16200,1861.0,0,0,60,0,60,90.0,1122.0,686.0,2591.0,1730.0,5864.0
163,16300,1802.0,0,0,58,0,58,72.0,1122.0,686.0,2667.0,1750.0,5960.0
164,16400,1917.0,0,0,63,0,63,31.0,1122.0,762.0,2591.0,1711.0,5921.0
165,16500,1908.0,9,15,72,0,72,0.0,1122.0,686.0,2515.0,1711.0,5769.0
166,16600,1864.0,8,0,60,0,60,4.0,1122.0,762.0,2515.0,1692.0,5826.0
167,16700,1868.0,0,0,58,0,58,0.0,1122.0,686.0,2591.0,1692.0,5826.0
168,16800,1869.0,0,0,60,0,60,99.0,1122.0,686.0,2591.0,1711.0,5845.0
169,16900,1897.0,9,0,54,0,54,99.0,1122.0,686.0,2667.0,1730.0,5940.0
170,17000,1901.0,0,0,63,0,63,42.0,1122.0,686.0,2591.0,1711.0,5845.0
171,17100,1896.0,0,0,63,9,63,43.0,1122.0,762.0,2515.0,1711.0,5845.0
172,17200,1881.0,9,0,72,0,72,0.0,1122.0,762.0,2515.0,1692.0,5807.0
173,17300,1868.0,8,9,54,0,54,0.0,1122.0,686.0,2515.0,1692.0,5731.0
174,17400,1867.0,0,0,50,0,50,99.0,1122.0,686.0,2515.0,1711.0,5750.0
175,17500,1885.0,9,0,60,0,60,99.0,1122.0,686.0,2591.0,1730.0,5845.0
176,17600,1906.0,9,0,66,0,66,6.0,1122.0,686.0,2515.0,1692.0,5731.0
177,17700,1880.0,0,0,63,0,63,5.0,1122.0,686.0,2439.0,1692.0,5655.0
178,17800,1868.0,0,15,63,0,63,47.0,1122.0,686.0,2439.0,1673.0,5636.0
179,17900,1814.0,9,0,60,0,60,77.0,1122.0,686.0,2515.0,1711.0,5750.0
180,18000,1881.0,0,0,58,0,58,94.0,1122.0,686.0,2591.0,1730.0,5845.0
181,18100,1886.0,9,0,60,9,60,96.0,1122.0,686.0,2515.0,1730.0,5769.0
182,18200,1890.0,0,0,72,0,72,0.0,1122.0,686.0,2439.0,1692.0,5655.0
183,18300,1869.0,0,0,63,9,63,0.0,1122.0,686.0,2439.0,1692.0,5655.0
184,18400,1881.0,0,0,54,0,54,66.0,1122.0,686.0,2515.0,1711.0,5750.0
185,18500,1817.0,8,0,60,0,60,75.0,1122.0,686.0,2591.0,1711.0,5826.0
186,18600,1882.0,23,0,54,0,54,85.0,1122.0,686.0,2667.0,1730.0,5940.0
187,18700,1894.0,0,0,60,0,60,99.0,1122.0,686.0,2667.0,1750.0,5960.0
188,18800,1893.0,0,0,66,0,66,0.0,1122.0,686.0,2515.0,1711.0,5769.0
189,18900,1882.0,0,0,63,9,63,0.0,1122.0,762.0,2515.0,1711.0,5845.0
190,19000,1871.0,9,8,60,0,60,24.0,1122.0,762.0,2515.0,1711.0,5845.0
191,19100,1870.0,8,0,58,0,58,26.0,1122.0,686.0,2591.0,1711.0,5845.0
192,19200,1811.0,0,0,63,0,63,99.0,1122.0,686.0,2667.0,1730.0,5940.0
193,19300,1905.0,9,0,54,0,54,99.0,1122.0,686.0,2667.0,1730.0,5921.0
194,19400,1904.0,0,0,66,0,66,9.0,1122.0,686.0,2591.0,1711.0,5826.0
195,19500,1881.0,0,8,70,9,70,9.0,1122.0,686.0,2515.0,1711.0,5903.0
196,19600,1859.0,0,0,63,0,63,3.0,1122.0,686.0,2515.0,1692.0,6000.0
197,19700,1874.0,9,0,58,8,58,15.0,1122.0,686.0,2591.0,1692.0,6037.0
198,19800,1864.0,0,0,60,0,60,99.0,1122.0,686.0,2591.0,1711.0,5999.0
199,19900,1882.0,8,0,58,0,58,99.0,1122.0,686.0,2667.0,1730.0,6055.0
200,20000,1898.0,0,0,63,0,63,0.0,1122.0,686.0,2591.0,1711.0,5941.0
201,20100,1907.0,0,9,60,9,60,0.0,1122.0,686.0,2591.0,1692.0,5883.0
202,20200,1870.0,15,0,70,0,70,53.0,1122.0,686.0,2515.0,1673.0,5769.0
203,20300,1814.0,9,0,58,0,58,51.0,1122.0,686.0,2591.0,1692.0,5864.0
204,20400,1802.0,0,0,60,0,60,83.0,1122.0,686.0,2667.0,1692.0,5921.0
205,20500,1889.0,0,0,54,0,54,82.0,1122.0,686.0,2667.0,1711.0,5940.0
206,20600,1884.0,9,0,66,8,66,0.0,1122.0,686.0,2591.0,1692.0,5845.0
207,20700,1897.0,8,8,63,0,63,0.0,1122.0,686.0,2591.0,1692.0,5845.0
208,20800,1879.0,0,0,70,0,70,0.0,1122.0,686.0,2515.0,1673.0,5731.0
209,20900,1867.0,16,8,54,0,54,38.0,1122.0,686.0,2591.0,1692.0,5826.0
210,21000,1875.0,8,0,54,0,54,43.0,1122.0,686.0,2591.0,1692.0,5826.0
211,21100,1802.0,0,0,60,0,60,99.0,1122.0,686.0,2667.0,1711.0,5921.0
212,21200,1881.0,0,0,54,0,54,99.0,1122.0,686.0,2667.0,1730.0,5940.0
213,21300,1892.0,9,0,70,0,70,22.0,1122.0,686.0,2667.0,1730.0,5940.0
214,21400,1891.0,8,9,66,9,66,31.0,1122.0,686.0,2667.0,1711.0,5921.0
215,21500,1877.0,0,8,63,0,63,0.0,1122.0,686.0,2591.0,1692.0,5826.0
216,21600,1865.0,9,0,54,0,54,0.0,1122.0,686.0,2591.0,1711.0,5845.0
217,21700,1866.0,16,0,63,0,63,68.0,1122.0,686.0,2667.0,1711.0,5921.0
218,21800,1802.0,0,0,50,8,50,97.0,1122.0,686.0,2667.0,1730.0,5921.0
219,21900,1894.0,0,0,63,0,63,60.0,1122.0,686.0,2667.0,1750.0,5941.0
220,22000,1884.0,9,0,63,0,63,63.0,1122.0,686.0,2591.0,1730.0,5845.0
221,22100,1881.0,8,0,66,0,66,0.0,1122.0,686.0,2515.0,1711.0,5750.0
222,22200,1877.0,9,0,63,0,63,0.0,1122.0,686.0,2515.0,1711.0,5750.0
223,22300,1863.0,0,0,63,0,63,44.0,1122.0,686.0,2515.0,1692.0,5731.0
224,22400,1871.0,0,0,54,0,54,41.0,1122.0,686.0,2591.0,1711.0,5826.0
225,22500,1803.0,8,0,60,8,60,99.0,1122.0,686.0,2667.0,1730.0,5921.0
226,22600,1881.0,9,0,58,0,58,72.0,1122.0,686.0,2667.0,1730.0,5921.0
227,22700,1899.0,0,0,70,0,70,0.0,1122.0,686.0,2591.0,1730.0,5845.0
228,22800,1866.0,9,8,66,8,66,0.0,1122.0,762.0,2515.0,1692.0,5807.0
229,22900,1871.0,8,0,60,0,60,66.0,1122.0,686.0,2515.0,1692.0,5731.0
230,23000,1874.0,0,0,54,0,54,64.0,1122.0,686.0,2591.0,1711.0,5826.0
231,23100,1802.0,8,0,54,0,54,98.0,1122.0,686.0,2591.0,1711.0,5826.0
232,23200,1881.0,0,0,60,0,60,99.0,1122.0,686.0,2667.0,1730.0,5921.0
233,23300,1881.0,9,8,60,0,60,6.0,1122.0,686.0,2591.0,1730.0,5845.0
234,23400,1890.0,0,0,66,0,66,8.0,1122.0,686.0,2591.0,1711.0,5826.0
235,23500,1878.0,9,0,63,9,63,5.0,1122.0,686.0,2515.0,1692.0,5731.0
236,23600,1865.0,9,0,60,0,60,0.0,1122.0,686.0,2515.0,1692.0,5731.0
237,23700,1873.0,9,8,54,0,54,26.0,1122.0,686.0,2591.0,1711.0,5826.0
238,23800,1863.0,8,0,63,0,63,99.0,1122.0,686.0,2667.0,1730.0,5921.0
239,23900,1892.0,0,0,54,8,54,99.0,1122.0,686.0,2667.0,1750.0,5941.0
240,24000,1887.0,0,0,63,0,63,33.0,1122.0,686.0,2591.0,1711.0,5826.0
241,24100,1902.0,9,0,36,36,36,27.0,1122.0,762.0,2591.0,1692.0,5902.0
242,24200,1868.0,8,8,60,0,60,14.0,1122.0,762.0,2515.0,1692.0,5826.0
243,24300,1874.0,0,0,60,0,60,17.0,1122.0,686.0,2591.0,1692.0,5826.0
244,24400,1811.0,9,0,54,0,54,99.0,1122.0,686.0,2667.0,1711.0,5921.0
245,24500,1909.0,0,9,54,0,54,99.0,1122.0,686.0,2667.0,1730.0,5940.0
246,24600,1901.0,15,0,63,0,63,42.0,1122.0,686.0,2667.0,1711.0,5921.0
247,24700,1909.0,9,0,66,0,66,49.0,1122.0,686.0,2591.0,1730.0,5864.0
248,24800,1883.0,0,0,70,0,70,0.0,1122.0,686.0,2591.0,1711.0,5845.0
249,24900,1870.0,0,0,54,8,54,0.0,1122.0,762.0,2591.0,1711.0,5921.0
250,25000,1814.0,0,0,60,0,60,61.0,1122.0,686.0,2591.0,1711.0,5826.0
251,25100,1875.0,0,0,58,9,58,61.0,1122.0,686.0,2667.0,1711.0,5902.0
252,25200,1802.0,0,0,60,0,60,99.0,1122.0,686.0,2744.0,1730.0,5998.0
253,25300,1890.0,9,0,54,0,54,99.0,1122.0,686.0,2744.0,1750.0,6018.0
254,25400,1882.0,8,9,66,9,66,13.0,1122.0,686.0,2667.0,1711.0,5902.0
255,25500,1906.0,0,0,63,0,63,12.0,1122.0,686.0,2591.0,1692.0,5807.0
256,25600,1882.0,0,0,70,0,70,0.0,1122.0,686.0,2515.0,1692.0,5731.0
257,25700,1873.0,15,0,58,0,58,32.0,1122.0,686.0,2591.0,1692.0,5807.0
258,25800,1869.0,9,0,60,0,60,99.0,1122.0,686.0,2667.0,1711.0,5902.0
259,25900,1803.0,0,0,58,0,58,99.0,1122.0,686.0,2667.0,1730.0,5921.0
260,26000,1896.0,0,0,60,0,60,35.0,1122.0,686.0,2667.0,1730.0,5921.0
261,26100,1906.0,0,8,63,0,63,36.0,1122.0,686.0,2591.0,1711.0,5826.0
262,26200,1880.0,9,0,66,0,66,0.0,1122.0,686.0,2515.0,1711.0,5750.0
263,26300,1871.0,9,0,63,0,63,0.0,1122.0,686.0,2515.0,1711.0,5750.0
264,26400,1869.0,0,15,60,0,60,84.0,1122.0,686.0,2591.0,1711.0,5826.0
265,26500,1868.0,8,0,58,0,58,81.0,1122.0,686.0,2591.0,1711.0,5826.0
266,26600,1881.0,9,0,50,0,50,63.0,1122.0,686.0,2667.0,1730.0,5921.0
267,26700,1901.0,0,0,72,0,72,31.0,1122.0,686.0,2591.0,1711.0,5826.0
268,26800,1904.0,0,0,63,8,63,0.0,1122.0,686.0,2515.0,1692.0,5731.0
269,26900,1874.0,0,0,63,0,63,0.0,1122.0,686.0,2515.0,1692.0,5731.0
270,27000,1873.0,8,0,54,9,54,78.0,1122.0,686.0,2591.0,1711.0,5826.0
271,27100,1878.0,0,0,60,0,60,78.0,1122.0,686.0,2591.0,1730.0,5845.0
272,27200,1804.0,9,0,54,0,54,75.0,1122.0,686.0,2667.0,1730.0,5940.0
273,27300,1902.0,0,0,63,0,63,50.0,1122.0,686.0,2591.0,1730.0,5864.0
274,27400,1901.0,8,8,72,0,72,28.0,1122.0,686.0,2515.0,1711.0,5769.0
275,27500,1875.0,9,0,60,0,60,0.0,1122.0,686.0,2515.0,1692.0,5750.0
276,27600,1877.0,9,0,54,0,54,1.0,1122.0,762.0,2515.0,1711.0,5845.0
277,27700,1803.0,0,0,66,0,66,99.0,1122.0,686.0,2591.0,1711.0,5845.0
278,27800,1881.0,0,0,50,0,50,99.0,1122.0,686.0,2667.0,1730.0,5940.0
279,27900,1894.0,0,0,63,0,63,51.0,1122.0,686.0,2591.0,1730.0,5864.0
280,28000,1883.0,9,0,63,8,63,46.0,1122.0,686.0,2515.0,1711.0,5769.0
281,28100,1878.0,0,0,63,0,63,0.0,1122.0,686.0,2515.0,1692.0,5750.0
282,28200,1871.0,9,0,63,0,63,0.0,1122.0,686.0,2515.0,1692.0,5750.0
283,28300,1815.0,9,0,60,0,60,99.0,1122.0,686.0,2591.0,1711.0,5826.0
284,28400,1801.0,0,0,54,0,54,99.0,1122.0,686.0,2667.0,1711.0,5902.0
285,28500,1901.0,0,0,63,0,63,24.0,1122.0,686.0,2515.0,1711.0,5769.0
286,28600,1888.0,0,8,70,0,70,0.0,1122.0,686.0,2439.0,1692.0,5674.0
