Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
72,7200,1111.0,16,8,72,0,72,40.0,854.0,381.0,1448.0,1461.0,4052.0
73,7300,1112.0,9,0,72,8,72,0.0,854.0,381.0,1372.0,1423.0,3957.0
74,7400,1112.0,0,0,72,0,72,16.0,854.0,381.0,1372.0,1442.0,3957.0
75,7500,1058.0,8,0,66,0,66,94.0,854.0,381.0,1448.0,1461.0,4090.0
76,7600,1061.0,9,0,75,9,75,0.0,854.0,381.0,1372.0,1423.0,4130.0
77,7700,1114.0,9,0,70,0,70,9.0,854.0,381.0,1372.0,1442.0,4207.0
78,7800,1059.0,0,0,66,0,66,99.0,854.0,381.0,1525.0,1480.0,4340.0
79,7900,1114.0,0,0,72,0,72,0.0,854.0,381.0,1448.0,1442.0,4186.0
80,8000,1060.0,16,0,70,0,70,17.0,854.0,381.0,1372.0,1442.0,4072.0
81,8100,1056.0,0,9,66,8,66,99.0,854.0,381.0,1525.0,1480.0,4244.0
82,8200,1113.0,0,8,80,0,80,0.0,854.0,381.0,1372.0,1461.0,4052.0
83,8300,1113.0,8,0,72,0,72,0.0,854.0,381.0,1372.0,1442.0,4014.0
84,8400,1063.0,9,0,54,0,54,99.0,854.0,381.0,1525.0,1480.0,4186.0
85,8500,1113.0,0,0,81,8,81,0.0,854.0,381.0,1448.0,1442.0,4071.0
86,8600,1112.0,9,0,72,0,72,0.0,854.0,381.0,1372.0,1423.0,3976.0
87,8700,1113.0,9,0,54,0,54,99.0,854.0,381.0,1525.0,1500.0,4187.0
88,8800,1113.0,8,8,81,0,81,68.0,854.0,381.0,1448.0,1461.0,4071.0
89,8900,1114.0,9,0,75,0,75,0.0,854.0,381.0,1372.0,1442.0,3976.0
90,9000,1113.0,0,0,60,0,60,99.0,854.0,381.0,1525.0,1500.0,4187.0
91,9100,1112.0,9,0,72,0,72,62.0,854.0,381.0,1448.0,1461.0,4071.0
92,9200,1113.0,50,0,27,9,50,0.0,854.0,381.0,1372.0,1423.0,3957.0
93,9300,1114.0,16,0,60,0,60,99.0,854.0,381.0,1448.0,1480.0,4090.0
94,9400,1062.0,0,0,72,0,72,99.0,854.0,381.0,1448.0,1461.0,4071.0
95,9500,1112.0,9,0,75,8,75,0.0,854.0,381.0,1372.0,1442.0,3957.0
96,9600,1113.0,0,9,80,0,80,0.0,854.0,381.0,1296.0,1423.0,3862.0
97,9700,1114.0,9,0,54,0,54,99.0,854.0,381.0,1448.0,1480.0,4071.0
98,9800,1061.0,15,8,72,0,72,19.0,854.0,381.0,1448.0,1442.0,4033.0
99,9900,1060.0,0,0,81,0,81,0.0,854.0,381.0,1372.0,1423.0,3938.0
100,10000,1112.0,9,0,58,8,58,84.0,854.0,381.0,1448.0,1461.0,4071.0
101,10100,1066.0,18,0,63,0,63,99.0,854.0,381.0,1448.0,1442.0,4052.0
102,10200,1113.0,50,0,36,8,50,0.0,854.0,381.0,1372.0,1423.0,3938.0
103,10300,1062.0,0,0,72,0,72,0.0,854.0,381.0,1372.0,1423.0,3938.0
104,10400,1113.0,0,9,54,0,54,99.0,854.0,381.0,1525.0,1461.0,4129.0
105,10500,1113.0,0,0,80,0,80,0.0,854.0,381.0,1372.0,1442.0,3976.0
106,10600,1113.0,9,0,75,0,75,0.0,854.0,381.0,1296.0,1423.0,3881.0
107,10700,1112.0,8,0,50,0,50,99.0,854.0,381.0,1525.0,1480.0,4167.0
108,10800,1112.0,0,0,80,0,80,0.0,854.0,381.0,1448.0,1442.0,4052.0
109,10900,1066.0,9,0,76,0,76,0.0,854.0,381.0,1372.0,1423.0,3957.0
110,11000,1113.0,9,0,60,0,60,70.0,854.0,381.0,1448.0,1461.0,4071.0
111,11100,1061.0,16,0,8,72,72,30.0,854.0,381.0,1448.0,1442.0,4052.0
112,11200,1112.0,8,0,0,83,83,0.0,854.0,381.0,1372.0,1423.0,3957.0
113,11300,1064.0,9,0,8,72,72,0.0,854.0,381.0,1296.0,1423.0,3881.0
114,11400,1113.0,0,0,0,54,54,99.0,854.0,381.0,1448.0,1461.0,4071.0
115,11500,1067.0,58,0,0,27,58,26.0,854.0,381.0,1372.0,1442.0,3976.0
116,11600,1113.0,0,8,0,80,80,0.0,854.0,381.0,1296.0,1423.0,3881.0
117,11700,1113.0,0,0,0,54,54,44.0,854.0,381.0,1448.0,1461.0,4071.0
118,11800,1064.0,8,0,0,72,72,66.0,854.0,381.0,1448.0,1442.0,4052.0
119,11900,1114.0,0,9,0,80,80,0.0,854.0,381.0,1372.0,1423.0,3957.0
120,12000,1114.0,9,0,0,66,66,13.0,854.0,381.0,1372.0,1442.0,3957.0
121,12100,1065.0,9,0,8,63,63,73.0,854.0,381.0,1448.0,1461.0,4052.0
122,12200,1064.0,0,8,0,81,81,0.0,854.0,381.0,1372.0,1423.0,3938.0
123,12300,1113.0,8,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3862.0
124,12400,1112.0,16,0,8,54,54,99.0,854.0,381.0,1448.0,1480.0,4071.0
125,12500,1064.0,9,0,0,80,80,36.0,854.0,381.0,1448.0,1442.0,4033.0
126,12600,1113.0,0,0,0,72,72,0.0,854.0,381.0,1296.0,1423.0,3862.0
127,12700,1114.0,8,0,0,60,60,25.0,854.0,381.0,1448.0,1461.0,4052.0
128,12800,1113.0,0,0,0,72,72,54.0,854.0,381.0,1448.0,1461.0,4071.0
129,12900,1114.0,9,8,0,75,75,0.0,854.0,381.0,1372.0,1423.0,3957.0
130,13000,1113.0,9,0,0,66,66,27.0,854.0,381.0,1448.0,1461.0,4071.0
131,13100,1114.0,9,8,8,70,70,56.0,854.0,381.0,1448.0,1461.0,4071.0
132,13200,1113.0,8,0,0,75,75,0.0,854.0,381.0,1372.0,1442.0,3957.0
133,13300,1112.0,0,0,0,66,66,13.0,854.0,381.0,1372.0,1461.0,3976.0
134,13400,1062.0,0,0,0,66,66,65.0,854.0,381.0,1448.0,1461.0,4052.0
135,13500,1114.0,9,0,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3976.0
136,13600,1113.0,0,8,0,60,60,0.0,854.0,381.0,1372.0,1442.0,3976.0
137,13700,1063.0,0,0,0,66,66,87.0,854.0,381.0,1448.0,1461.0,4071.0
138,13800,1114.0,0,8,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3976.0
139,13900,1112.0,23,8,8,75,75,12.0,854.0,381.0,1372.0,1461.0,3995.0
140,14000,1065.0,0,0,0,63,63,99.0,854.0,381.0,1448.0,1480.0,4090.0
141,14100,1093.0,9,0,0,80,80,27.0,854.0,381.0,1372.0,1442.0,3976.0
142,14200,1112.0,0,0,0,72,72,0.0,854.0,381.0,1296.0,1442.0,3900.0
143,14300,1113.0,8,0,0,54,54,81.0,854.0,381.0,1525.0,1500.0,4187.0
144,14400,1113.0,9,0,0,81,81,10.0,854.0,381.0,1448.0,1442.0,4033.0
145,14500,1115.0,0,0,0,75,75,0.0,854.0,381.0,1372.0,1423.0,3938.0
146,14600,1113.0,0,0,8,50,50,96.0,854.0,381.0,1448.0,1480.0,4071.0
147,14700,1062.0,0,0,0,80,80,44.0,854.0,381.0,1448.0,1442.0,4033.0
148,14800,1113.0,9,0,0,75,75,0.0,854.0,381.0,1372.0,1423.0,3938.0
149,14900,1113.0,0,0,0,70,70,6.0,854.0,381.0,1372.0,1423.0,3938.0
150,15000,1138.0,8,0,0,63,63,99.0,854.0,381.0,1448.0,1461.0,4052.0
151,15100,1113.0,0,15,0,72,72,25.0,854.0,381.0,1372.0,1442.0,3957.0
152,15200,1113.0,0,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3862.0
153,15300,1113.0,8,0,9,54,54,71.0,854.0,381.0,1448.0,1480.0,4071.0
154,15400,1113.0,9,0,8,81,81,9.0,854.0,381.0,1372.0,1461.0,3976.0
155,15500,1113.0,16,0,0,72,72,0.0,854.0,381.0,1296.0,1442.0,3881.0
156,15600,1112.0,0,0,0,54,54,92.0,854.0,381.0,1448.0,1480.0,4071.0
157,15700,1113.0,15,8,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
158,15800,1114.0,0,0,0,80,80,0.0,854.0,381.0,1296.0,1423.0,3862.0
159,15900,1112.0,9,0,8,66,66,0.0,854.0,381.0,1296.0,1423.0,3862.0
160,16000,1062.0,0,0,0,60,60,91.0,854.0,381.0,1448.0,1461.0,4052.0
161,16100,1114.0,0,0,0,80,80,38.0,854.0,381.0,1372.0,1423.0,3938.0
162,16200,1113.0,9,0,0,76,76,0.0,854.0,381.0,1296.0,1403.0,3842.0
163,16300,1113.0,9,9,0,60,60,99.0,854.0,381.0,1372.0,1461.0,3976.0
164,16400,1058.0,0,0,0,66,66,99.0,854.0,381.0,1372.0,1461.0,3976.0
165,16500,1113.0,0,8,8,81,81,0.0,854.0,381.0,1372.0,1423.0,3957.0
166,16600,1112.0,16,0,0,72,72,0.0,854.0,381.0,1296.0,1423.0,3881.0
167,16700,1113.0,9,0,8,60,60,78.0,854.0,381.0,1372.0,1442.0,3976.0
168,16800,1113.0,54,0,0,25,54,99.0,854.0,381.0,1372.0,1442.0,3976.0
169,16900,1113.0,16,0,0,80,80,0.0,854.0,381.0,1296.0,1403.0,3861.0
170,17000,1113.0,9,0,0,58,58,91.0,854.0,381.0,1372.0,1461.0,3995.0
171,17100,1113.0,9,0,0,72,72,86.0,854.0,381.0,1372.0,1442.0,3976.0
172,17200,1113.0,8,0,8,81,81,0.0,854.0,381.0,1296.0,1423.0,3862.0
173,17300,1113.0,0,0,0,54,54,99.0,854.0,381.0,1448.0,1461.0,4052.0
174,17400,1113.0,9,0,0,72,72,68.0,854.0,381.0,1448.0,1442.0,4033.0
175,17500,1113.0,0,0,0,80,80,0.0,854.0,381.0,1372.0,1423.0,3938.0
176,17600,1112.0,54,0,0,9,54,99.0,854.0,381.0,1448.0,1461.0,4052.0
177,17700,1064.0,9,0,0,66,66,78.0,854.0,381.0,1448.0,1442.0,4033.0
178,17800,1112.0,9,0,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
179,17900,1113.0,0,8,0,58,58,29.0,854.0,381.0,1448.0,1480.0,4071.0
180,18000,1114.0,8,8,0,70,70,56.0,854.0,381.0,1448.0,1461.0,4052.0
181,18100,1113.0,16,0,8,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
182,18200,1112.0,0,0,0,54,54,37.0,854.0,381.0,1448.0,1480.0,4090.0
183,18300,1114.0,8,8,8,72,72,38.0,854.0,381.0,1448.0,1461.0,4071.0
184,18400,1113.0,16,9,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3976.0
185,18500,1112.0,9,0,0,54,54,70.0,854.0,381.0,1448.0,1480.0,4090.0
186,18600,1066.0,9,0,0,72,72,12.0,854.0,381.0,1448.0,1461.0,4071.0
187,18700,1113.0,8,0,0,81,81,0.0,854.0,381.0,1296.0,1423.0,3881.0
188,18800,1113.0,0,0,0,63,63,63.0,854.0,381.0,1372.0,1461.0,3976.0
189,18900,1058.0,9,0,0,66,66,28.0,854.0,381.0,1448.0,1461.0,4052.0
190,19000,1113.0,0,0,0,81,81,0.0,854.0,381.0,1372.0,1423.0,3957.0
191,19100,1114.0,0,0,0,60,60,75.0,854.0,381.0,1448.0,1461.0,4071.0
192,19200,1061.0,0,0,0,66,66,99.0,854.0,381.0,1448.0,1461.0,4071.0
193,19300,1113.0,9,8,8,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
194,19400,1113.0,15,0,0,54,54,99.0,854.0,381.0,1448.0,1480.0,4090.0
195,19500,1062.0,9,0,0,72,72,85.0,854.0,381.0,1448.0,1461.0,4071.0
196,19600,1113.0,0,0,8,81,81,0.0,854.0,381.0,1372.0,1442.0,3976.0
197,19700,1113.0,0,0,0,60,60,99.0,854.0,381.0,1448.0,1461.0,4071.0
198,19800,1060.0,8,9,0,69,69,84.0,854.0,381.0,1448.0,1461.0,4071.0
199,19900,1113.0,16,8,0,80,80,0.0,854.0,381.0,1372.0,1442.0,3976.0
200,20000,1113.0,9,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
201,20100,1062.0,0,0,0,54,54,99.0,854.0,381.0,1448.0,1461.0,4052.0
202,20200,1113.0,9,0,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
203,20300,1112.0,9,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
204,20400,1057.0,0,0,0,58,58,99.0,854.0,381.0,1448.0,1480.0,4090.0
205,20500,1113.0,9,0,0,80,80,15.0,854.0,381.0,1372.0,1442.0,3976.0
206,20600,1114.0,0,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3881.0
207,20700,1114.0,8,0,8,63,63,99.0,854.0,381.0,1372.0,1480.0,4014.0
208,20800,1114.0,9,0,0,70,70,67.0,854.0,381.0,1372.0,1461.0,3995.0
209,20900,1114.0,9,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3881.0
210,21000,1113.0,9,0,0,63,63,35.0,854.0,381.0,1448.0,1480.0,4090.0
211,21100,1113.0,9,9,9,72,72,41.0,854.0,381.0,1448.0,1461.0,4109.0
212,21200,1113.0,0,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,4149.0
213,21300,1113.0,0,8,0,60,60,24.0,854.0,381.0,1448.0,1480.0,4321.0
214,21400,1067.0,9,0,0,75,75,61.0,854.0,381.0,1448.0,1461.0,4244.0
215,21500,1114.0,8,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,4110.0
216,21600,1114.0,9,0,9,60,60,56.0,854.0,381.0,1448.0,1480.0,4186.0
217,21700,1063.0,9,0,0,75,75,34.0,854.0,381.0,1448.0,1461.0,4148.0
218,21800,1113.0,0,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,4033.0
219,21900,1113.0,18,0,0,66,66,76.0,854.0,381.0,1448.0,1480.0,4128.0
220,22000,1113.0,0,0,0,70,70,7.0,854.0,381.0,1448.0,1461.0,4109.0
221,22100,1113.0,8,0,0,75,75,0.0,854.0,381.0,1372.0,1442.0,3995.0
222,22200,1112.0,9,8,0,60,60,79.0,854.0,381.0,1448.0,1480.0,4109.0
223,22300,1060.0,9,9,0,72,72,97.0,854.0,381.0,1448.0,1461.0,4090.0
224,22400,1113.0,9,0,8,75,75,0.0,854.0,381.0,1372.0,1442.0,3976.0
225,22500,1114.0,0,0,0,60,60,99.0,854.0,381.0,1448.0,1480.0,4090.0
226,22600,1063.0,16,0,0,72,72,86.0,854.0,381.0,1448.0,1461.0,4071.0
227,22700,1112.0,0,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3976.0
228,22800,1114.0,8,0,0,63,63,85.0,854.0,381.0,1372.0,1461.0,3995.0
229,22900,1063.0,0,8,9,70,70,99.0,854.0,381.0,1448.0,1480.0,4090.0
230,23000,1067.0,16,0,8,75,75,0.0,854.0,381.0,1372.0,1442.0,3976.0
231,23100,1113.0,16,9,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3976.0
232,23200,1113.0,0,0,0,63,63,65.0,854.0,381.0,1372.0,1442.0,3976.0
233,23300,1113.0,9,0,0,72,72,16.0,854.0,381.0,1372.0,1442.0,3957.0
234,23400,1113.0,9,0,0,81,81,0.0,854.0,381.0,1372.0,1423.0,3938.0
235,23500,1113.0,8,0,0,63,63,36.0,854.0,381.0,1372.0,1423.0,3938.0
236,23600,1064.0,0,0,0,63,63,99.0,854.0,381.0,1448.0,1442.0,4033.0
237,23700,1113.0,0,15,0,81,81,0.0,854.0,381.0,1372.0,1423.0,3938.0
238,23800,1113.0,0,8,0,75,75,18.0,854.0,381.0,1296.0,1423.0,3862.0
239,23900,1062.0,0,0,0,54,54,99.0,854.0,381.0,1448.0,1461.0,4071.0
240,24000,1113.0,9,0,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3976.0
241,24100,1114.0,0,0,0,72,72,0.0,854.0,381.0,1372.0,1423.0,3957.0
242,24200,1113.0,9,0,0,54,54,99.0,854.0,381.0,1448.0,1480.0,4090.0
243,24300,1112.0,9,0,8,80,80,0.0,854.0,381.0,1372.0,1461.0,3995.0
244,24400,1112.0,0,54,0,18,54,0.0,854.0,381.0,1296.0,1442.0,3900.0
245,24500,1114.0,16,0,0,54,54,99.0,854.0,381.0,1448.0,1500.0,4110.0
246,24600,1113.0,0,0,8,80,80,94.0,854.0,381.0,1372.0,1461.0,3976.0
247,24700,1113.0,9,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3862.0
248,24800,1113.0,8,0,0,63,63,54.0,854.0,381.0,1372.0,1442.0,3957.0
249,24900,1063.0,9,9,0,72,72,99.0,854.0,381.0,1448.0,1461.0,4052.0
250,25000,1066.0,9,0,8,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
251,25100,1113.0,8,0,0,75,75,0.0,854.0,381.0,1296.0,1442.0,3881.0
252,25200,1114.0,0,0,0,60,60,50.0,854.0,381.0,1372.0,1442.0,3957.0
253,25300,1058.0,0,0,0,72,72,34.0,854.0,381.0,1372.0,1461.0,3976.0
254,25400,1113.0,9,8,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3862.0
255,25500,1113.0,8,0,8,72,72,21.0,854.0,381.0,1296.0,1442.0,3881.0
256,25600,1062.0,0,0,0,63,63,99.0,854.0,381.0,1448.0,1461.0,4052.0
257,25700,1061.0,9,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
258,25800,1114.0,0,0,0,80,80,0.0,854.0,381.0,1296.0,1423.0,3862.0
259,25900,1114.0,8,0,9,54,54,99.0,854.0,381.0,1448.0,1461.0,4052.0
260,26000,1060.0,9,8,0,81,81,18.0,854.0,381.0,1372.0,1442.0,3957.0
261,26100,1113.0,9,0,0,72,72,0.0,854.0,381.0,1296.0,1403.0,3842.0
262,26200,1112.0,8,0,0,58,58,69.0,854.0,381.0,1448.0,1461.0,4052.0
263,26300,1066.0,9,0,0,72,72,30.0,854.0,381.0,1448.0,1442.0,4033.0
264,26400,1113.0,9,0,0,80,80,0.0,854.0,381.0,1296.0,1423.0,3862.0
265,26500,1112.0,0,0,0,54,54,85.0,854.0,381.0,1448.0,1480.0,4071.0
266,26600,1063.0,0,0,0,75,75,48.0,854.0,381.0,1448.0,1461.0,4052.0
267,26700,1113.0,0,8,8,81,81,0.0,854.0,381.0,1372.0,1423.0,3938.0
268,26800,1114.0,9,8,0,60,60,76.0,854.0,381.0,1448.0,1461.0,4052.0
269,26900,1062.0,9,0,8,66,66,99.0,854.0,381.0,1448.0,1461.0,4052.0
270,27000,1114.0,0,0,0,81,81,0.0,854.0,381.0,1372.0,1442.0,3957.0
271,27100,1113.0,16,0,0,63,63,81.0,854.0,381.0,1448.0,1480.0,4071.0
272,27200,1063.0,9,0,72,0,72,98.0,854.0,381.0,1448.0,1480.0,4071.0
273,27300,1113.0,8,0,75,0,75,0.0,854.0,381.0,1372.0,1442.0,3957.0
274,27400,1113.0,10,0,72,0,72,0.0,854.0,381.0,1296.0,1423.0,3881.0
275,27500,1061.0,8,0,60,0,60,99.0,854.0,381.0,1448.0,1480.0,4090.0
276,27600,1113.0,16,9,75,0,75,0.0,854.0,381.0,1372.0,1442.0,3976.0
277,27700,1113.0,9,0,72,0,72,0.0,854.0,381.0,1372.0,1442.0,3976.0
278,27800,1061.0,0,0,0,58,58,99.0,854.0,381.0,1448.0,1480.0,4090.0
279,27900,1113.0,9,8,0,80,80,25.0,854.0,381.0,1372.0,1442.0,3976.0
280,28000,1113.0,0,9,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3881.0
281,28100,1114.0,9,0,0,54,54,99.0,854.0,381.0,1448.0,1461.0,4071.0
282,28200,1060.0,0,0,0,80,80,67.0,854.0,381.0,1448.0,1442.0,4052.0
283,28300,1113.0,8,0,0,75,75,0.0,854.0,381.0,1296.0,1423.0,3881.0
284,28400,1114.0,0,0,8,63,63,99.0,854.0,381.0,1372.0,1461.0,3976.0
285,28500,1061.0,0,8,0,72,72,80.0,854.0,381.0,1448.0,1461.0,4052.0
286,28600,1113.0,9,0,0,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
287,28700,1113.0,15,0,8,72,72,0.0,854.0,381.0,1372.0,1442.0,3957.0
288,28800,1065.0,0,0,0,60,60,99.0,854.0,381.0,1448.0,1480.0,4071.0
289,28900,1063.0,16,0,0,75,75,0.0,854.0,381.0,1372.0,1442.0,3957.0
290,29000,1113.0,0,0,0,81,81,0.0,854.0,381.0,1296.0,1423.0,3862.0
291,29100,1114.0,0,0,0,50,50,99.0,854.0,381.0,1448.0,1480.0,4090.0
292,29200,1065.0,9,0,8,76,76,72.0,854.0,381.0,1372.0,1442.0,3976.0
293,29300,1112.0,9,0,0,81,81,0.0,854.0,381.0,1296.0,1423.0,3881.0
