Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
21,2100,1500.0,9,100,0,8,100,5.0,1236.0,686.0,381.0,980.0,2752.0
22,2200,1573.0,9,58,8,50,58,1.0,1236.0,686.0,381.0,961.0,2733.0
23,2300,1574.0,15,0,0,92,92,3.0,1236.0,686.0,381.0,961.0,2733.0
24,2400,1498.0,16,8,0,100,100,0.0,1236.0,686.0,381.0,942.0,2714.0
25,2500,1574.0,0,0,0,100,100,1.0,1236.0,686.0,457.0,961.0,2809.0
26,2600,1572.0,9,0,0,66,66,39.0,1236.0,610.0,991.0,1115.0,3421.0
27,2700,1592.0,8,8,8,60,60,43.0,1236.0,610.0,1448.0,1269.0,4089.0
28,2800,1574.0,9,0,0,80,80,0.0,1236.0,610.0,1601.0,1327.0,4300.0
29,2900,1574.0,9,0,0,63,63,57.0,1236.0,610.0,1982.0,1403.0,4757.0
30,3000,1592.0,0,0,0,58,58,99.0,1236.0,610.0,2286.0,1461.0,5119.0
31,3100,1612.0,16,9,0,70,70,0.0,1236.0,610.0,2286.0,1480.0,5138.0
32,3200,1574.0,9,0,72,9,72,3.0,1236.0,610.0,2286.0,1519.0,5177.0
33,3300,1574.0,0,0,25,36,36,30.0,1236.0,533.0,2515.0,1557.0,5367.0
34,3400,1615.0,9,0,60,0,60,57.0,1236.0,533.0,2591.0,1596.0,5558.0
35,3500,1610.0,9,8,72,0,72,9.0,1236.0,610.0,2515.0,1577.0,5559.0
36,3600,1541.0,0,0,70,0,70,23.0,1236.0,533.0,2591.0,1577.0,5558.0
37,3700,1574.0,9,0,9,54,54,77.0,1236.0,533.0,2744.0,1615.0,5749.0
38,3800,1612.0,9,0,0,63,63,21.0,1236.0,533.0,2820.0,1653.0,5863.0
39,3900,1611.0,9,0,0,72,72,0.0,1236.0,533.0,2667.0,1615.0,5672.0
40,4000,1574.0,0,0,63,0,63,50.0,1236.0,533.0,2667.0,1615.0,5672.0
41,4100,1574.0,9,0,66,0,66,99.0,1236.0,533.0,2820.0,1653.0,5863.0
42,4200,1601.0,0,0,63,9,63,99.0,1236.0,533.0,2896.0,1673.0,5959.0
43,4300,1573.0,10,8,72,0,72,4.0,1236.0,533.0,2744.0,1634.0,5768.0
44,4400,1575.0,0,0,60,0,60,0.0,1236.0,533.0,2744.0,1634.0,5768.0
45,4500,1498.0,0,0,63,0,63,87.0,1236.0,533.0,2820.0,1653.0,5863.0
46,4600,1604.0,0,0,30,36,36,33.0,1236.0,533.0,2744.0,1653.0,5787.0
47,4700,1574.0,23,8,0,75,75,27.0,1236.0,533.0,2667.0,1615.0,5672.0
48,4800,1577.0,0,0,50,10,50,99.0,1236.0,533.0,2820.0,1634.0,5844.0
49,4900,1616.0,0,0,70,0,70,0.0,1236.0,533.0,2744.0,1634.0,5749.0
50,5000,1573.0,9,0,72,0,72,0.0,1236.0,533.0,2667.0,1615.0,5653.0
51,5100,1537.0,9,0,58,0,58,32.0,1236.0,533.0,2820.0,1634.0,5825.0
52,5200,1574.0,0,0,60,0,60,75.0,1236.0,533.0,2896.0,1653.0,5920.0
53,5300,1574.0,0,0,81,0,81,0.0,1236.0,533.0,2591.0,1596.0,5558.0
54,5400,1535.0,8,0,66,0,66,80.0,1236.0,533.0,2744.0,1615.0,5749.0
55,5500,1616.0,9,0,60,0,60,97.0,1236.0,533.0,2896.0,1653.0,5939.0
56,5600,1618.0,0,0,72,9,72,0.0,1236.0,533.0,2744.0,1615.0,5749.0
57,5700,1544.0,8,0,66,0,66,21.0,1236.0,533.0,2744.0,1615.0,5749.0
58,5800,1547.0,16,0,66,0,66,70.0,1236.0,533.0,2820.0,1653.0,5863.0
59,5900,1585.0,0,8,66,8,66,40.0,1236.0,533.0,2820.0,1653.0,5844.0
60,6000,1574.0,16,0,80,9,80,0.0,1236.0,533.0,2667.0,1615.0,5672.0
61,6100,1573.0,0,0,60,0,60,48.0,1236.0,533.0,2744.0,1634.0,5749.0
62,6200,1497.0,8,0,58,0,58,99.0,1236.0,533.0,2820.0,1653.0,5844.0
63,6300,1615.0,0,0,72,0,72,0.0,1236.0,533.0,2820.0,1653.0,5863.0
64,6400,1574.0,9,0,72,0,72,0.0,1236.0,533.0,2667.0,1615.0,5653.0
65,6500,1575.0,9,0,63,0,63,99.0,1236.0,533.0,2820.0,1634.0,5825.0
66,6600,1603.0,0,0,54,0,54,97.0,1236.0,533.0,2972.0,1673.0,6016.0
67,6700,1616.0,16,8,72,0,72,47.0,1236.0,533.0,2820.0,1634.0,5825.0
68,6800,1573.0,8,0,72,0,72,0.0,1236.0,533.0,2744.0,1634.0,5749.0
69,6900,1573.0,0,0,60,0,60,49.0,1236.0,533.0,2820.0,1653.0,5844.0
70,7000,1613.0,9,0,63,8,63,59.0,1236.0,533.0,2896.0,1673.0,5940.0
71,7100,1574.0,16,0,81,0,81,0.0,1236.0,533.0,2667.0,1615.0,5653.0
72,7200,1574.0,0,9,54,8,54,90.0,1236.0,533.0,2820.0,1653.0,5844.0
73,7300,1607.0,9,0,63,0,63,67.0,1236.0,533.0,2820.0,1673.0,5864.0
74,7400,1574.0,8,0,81,9,81,0.0,1236.0,533.0,2591.0,1615.0,5577.0
75,7500,1573.0,0,0,63,0,63,36.0,1236.0,533.0,2744.0,1634.0,5749.0
76,7600,1500.0,9,0,54,0,54,99.0,1236.0,533.0,2820.0,1653.0,5844.0
77,7700,1602.0,0,0,77,0,77,0.0,1236.0,533.0,2667.0,1634.0,5672.0
78,7800,1574.0,16,15,63,9,63,0.0,1236.0,533.0,2667.0,1615.0,5653.0
79,7900,1574.0,0,0,63,0,63,99.0,1236.0,533.0,2820.0,1634.0,5825.0
80,8000,1600.0,9,0,63,0,63,75.0,1236.0,533.0,2820.0,1653.0,5844.0
81,8100,1573.0,0,0,72,0,72,0.0,1236.0,533.0,2744.0,1615.0,5730.0
82,8200,1573.0,16,0,66,0,66,24.0,1236.0,533.0,2744.0,1634.0,5749.0
83,8300,1501.0,0,0,60,0,60,76.0,1236.0,533.0,2896.0,1673.0,5940.0
84,8400,1603.0,9,8,72,8,72,0.0,1236.0,533.0,2744.0,1653.0,5768.0
85,8500,1574.0,9,8,70,9,70,0.0,1236.0,533.0,2744.0,1634.0,5749.0
86,8600,1500.0,0,0,61,0,61,99.0,1236.0,533.0,2820.0,1653.0,5844.0
87,8700,1606.0,16,0,0,72,72,46.0,1236.0,533.0,2744.0,1653.0,5768.0
88,8800,1580.0,0,0,70,0,70,0.0,1236.0,533.0,2667.0,1615.0,5653.0
89,8900,1574.0,0,0,60,0,60,55.0,1236.0,533.0,2744.0,1634.0,5749.0
90,9000,1574.0,18,20,63,0,63,5.0,1236.0,610.0,2744.0,1653.0,5864.0
91,9100,1573.0,0,0,75,0,75,0.0,1236.0,610.0,2591.0,1615.0,5673.0
92,9200,1572.0,0,0,63,0,63,90.0,1236.0,533.0,2744.0,1634.0,5768.0
93,9300,1606.0,9,0,60,8,60,57.0,1236.0,533.0,2820.0,1653.0,5863.0
94,9400,1574.0,9,9,80,0,80,4.0,1236.0,610.0,2667.0,1615.0,5749.0
95,9500,1574.0,0,0,66,0,66,33.0,1236.0,533.0,2744.0,1615.0,5749.0
96,9600,1497.0,0,0,63,0,63,99.0,1236.0,533.0,2896.0,1653.0,5939.0
97,9700,1606.0,9,0,63,0,63,0.0,1236.0,533.0,2820.0,1653.0,5863.0
98,9800,1575.0,9,0,72,0,72,3.0,1236.0,610.0,2667.0,1615.0,5730.0
99,9900,1574.0,8,0,63,0,63,95.0,1236.0,533.0,2744.0,1653.0,5768.0
100,10000,1499.0,9,0,63,0,63,99.0,1236.0,533.0,2896.0,1673.0,5940.0
101,10100,1613.0,9,0,72,0,72,0.0,1236.0,533.0,2744.0,1634.0,5749.0
102,10200,1547.0,0,0,63,9,63,2.0,1236.0,533.0,2744.0,1634.0,5749.0
103,10300,1547.0,9,0,60,0,60,50.0,1236.0,533.0,2820.0,1653.0,5844.0
104,10400,1611.0,8,8,66,0,66,19.0,1236.0,533.0,2820.0,1653.0,5844.0
105,10500,1574.0,9,0,40,41,41,0.0,1236.0,533.0,2667.0,1634.0,5672.0
106,10600,1574.0,0,0,0,60,60,58.0,1236.0,533.0,2744.0,1653.0,5768.0
107,10700,1574.0,9,8,0,66,66,99.0,1236.0,533.0,2896.0,1673.0,5940.0
108,10800,1615.0,0,0,0,72,72,0.0,1236.0,533.0,2744.0,1653.0,5768.0
109,10900,1574.0,9,0,0,70,70,0.0,1236.0,533.0,2667.0,1634.0,5672.0
110,11000,1575.0,0,0,0,54,54,36.0,1236.0,533.0,2744.0,1653.0,5768.0
111,11100,1605.0,16,0,0,63,63,62.0,1236.0,533.0,2896.0,1673.0,5940.0
112,11200,1574.0,0,8,8,81,81,0.0,1236.0,533.0,2591.0,1615.0,5577.0
113,11300,1573.0,16,0,0,60,60,99.0,1236.0,533.0,2744.0,1634.0,5749.0
114,11400,1610.0,9,0,0,63,63,74.0,1236.0,533.0,2744.0,1653.0,5768.0
115,11500,1574.0,0,0,0,75,75,0.0,1236.0,610.0,2591.0,1615.0,5654.0
116,11600,1575.0,16,0,8,63,63,16.0,1236.0,533.0,2744.0,1634.0,5749.0
117,11700,1582.0,9,0,0,60,60,99.0,1236.0,533.0,2896.0,1653.0,5920.0
118,11800,1607.0,9,0,0,63,63,52.0,1236.0,533.0,2896.0,1673.0,5940.0
119,11900,1574.0,9,0,0,80,80,0.0,1236.0,533.0,2667.0,1634.0,5672.0
120,12000,1574.0,8,8,0,54,54,99.0,1236.0,533.0,2820.0,1653.0,5844.0
121,12100,1615.0,0,0,0,72,72,62.0,1236.0,533.0,2744.0,1653.0,5768.0
122,12200,1574.0,0,0,0,75,75,0.0,1236.0,533.0,2667.0,1596.0,5634.0
123,12300,1574.0,0,0,8,66,66,61.0,1236.0,533.0,2820.0,1634.0,5825.0
124,12400,1611.0,16,8,9,63,63,9.0,1236.0,533.0,2820.0,1653.0,5844.0
125,12500,1573.0,8,0,0,72,72,0.0,1236.0,533.0,2667.0,1596.0,5634.0
126,12600,1574.0,0,0,0,60,60,99.0,1236.0,533.0,2744.0,1615.0,5730.0
127,12700,1605.0,9,0,0,70,70,26.0,1236.0,533.0,2667.0,1615.0,5653.0
128,12800,1574.0,0,0,0,75,75,0.0,1236.0,533.0,2591.0,1596.0,5558.0
129,12900,1574.0,9,8,0,63,63,54.0,1236.0,533.0,2820.0,1634.0,5825.0
130,13000,1500.0,8,0,0,54,54,99.0,1236.0,533.0,2896.0,1673.0,5940.0
131,13100,1607.0,0,0,0,70,70,1.0,1236.0,533.0,2820.0,1653.0,5844.0
132,13200,1573.0,0,0,0,75,75,0.0,1236.0,533.0,2744.0,1615.0,5730.0
133,13300,1574.0,9,0,0,63,63,94.0,1236.0,533.0,2820.0,1634.0,5825.0
134,13400,1499.0,15,0,0,60,60,99.0,1236.0,533.0,2896.0,1673.0,5940.0
135,13500,1597.0,0,0,0,63,63,71.0,1236.0,533.0,2820.0,1653.0,5844.0
136,13600,1573.0,0,0,0,72,72,0.0,1236.0,533.0,2744.0,1634.0,5749.0
137,13700,1574.0,0,0,0,63,63,9.0,1236.0,533.0,2820.0,1653.0,5844.0
138,13800,1498.0,8,0,0,63,63,94.0,1236.0,533.0,2972.0,1692.0,6035.0
139,13900,1604.0,0,8,8,70,70,46.0,1236.0,533.0,2820.0,1673.0,5864.0
140,14000,1574.0,16,0,0,72,72,0.0,1236.0,533.0,2744.0,1653.0,5768.0
141,14100,1538.0,0,8,0,58,58,32.0,1236.0,533.0,2820.0,1653.0,5844.0
142,14200,1499.0,9,0,0,63,63,71.0,1236.0,533.0,2972.0,1692.0,6035.0
143,14300,1613.0,15,8,0,70,70,3.0,1236.0,533.0,2820.0,1653.0,5844.0
144,14400,1574.0,0,0,8,72,72,0.0,1236.0,533.0,2744.0,1634.0,5749.0
145,14500,1575.0,9,0,0,60,60,66.0,1236.0,533.0,2744.0,1653.0,5787.0
146,14600,1501.0,9,0,0,63,63,99.0,1236.0,533.0,2896.0,1673.0,5959.0
147,14700,1605.0,0,0,0,66,66,0.0,1236.0,533.0,2820.0,1653.0,5863.0
148,14800,1574.0,8,0,0,72,72,0.0,1236.0,533.0,2744.0,1634.0,5768.0
149,14900,1574.0,0,0,0,66,66,97.0,1236.0,533.0,2820.0,1653.0,5863.0
150,15000,1617.0,9,0,0,60,60,90.0,1236.0,533.0,2896.0,1692.0,5978.0
151,15100,1574.0,9,0,0,81,81,0.0,1236.0,533.0,2667.0,1634.0,5691.0
152,15200,1574.0,8,0,0,58,58,39.0,1236.0,533.0,2820.0,1653.0,5863.0
153,15300,1502.0,0,0,8,60,60,94.0,1236.0,533.0,2896.0,1673.0,5959.0
154,15400,1615.0,9,0,0,70,70,10.0,1236.0,533.0,2744.0,1653.0,5768.0
155,15500,1574.0,16,0,0,75,75,0.0,1236.0,533.0,2667.0,1634.0,5672.0
156,15600,1575.0,0,0,0,63,63,78.0,1236.0,533.0,2744.0,1634.0,5749.0
157,15700,1574.0,0,0,0,60,60,68.0,1236.0,533.0,2820.0,1673.0,5864.0
158,15800,1575.0,9,0,0,72,72,0.0,1236.0,533.0,2667.0,1634.0,5672.0
159,15900,1573.0,23,0,0,63,63,19.0,1236.0,533.0,2667.0,1634.0,5672.0
160,16000,1542.0,0,0,0,63,63,63.0,1236.0,533.0,2820.0,1653.0,5844.0
161,16100,1614.0,0,0,0,63,63,26.0,1236.0,533.0,2820.0,1653.0,5844.0
162,16200,1573.0,9,8,0,75,75,0.0,1236.0,533.0,2667.0,1615.0,5653.0
163,16300,1543.0,18,9,9,70,70,58.0,1236.0,610.0,2744.0,1634.0,5826.0
164,16400,1500.0,0,0,0,63,63,99.0,1236.0,533.0,2896.0,1653.0,5920.0
165,16500,1616.0,9,9,9,63,63,0.0,1236.0,610.0,2820.0,1653.0,5921.0
166,16600,1574.0,8,0,0,80,80,0.0,1236.0,610.0,2667.0,1634.0,5749.0
167,16700,1574.0,9,8,8,54,54,90.0,1236.0,533.0,2820.0,1653.0,5844.0
168,16800,1499.0,16,0,15,63,63,99.0,1236.0,533.0,2896.0,1673.0,5940.0
169,16900,1614.0,0,0,0,72,72,45.0,1236.0,533.0,2744.0,1653.0,5768.0
170,17000,1573.0,9,0,0,70,70,0.0,1236.0,533.0,2667.0,1634.0,5672.0
171,17100,1574.0,8,0,0,63,63,31.0,1236.0,533.0,2820.0,1673.0,5864.0
172,17200,1499.0,0,0,0,58,58,77.0,1236.0,533.0,2972.0,1692.0,6035.0
173,17300,1615.0,16,9,0,72,72,14.0,1236.0,533.0,2744.0,1653.0,5768.0
174,17400,1575.0,0,0,0,72,72,18.0,1236.0,533.0,2744.0,1634.0,5749.0
175,17500,1548.0,15,8,0,60,60,99.0,1236.0,533.0,2820.0,1653.0,5844.0
176,17600,1612.0,9,0,0,66,66,0.0,1236.0,533.0,2744.0,1673.0,5788.0
177,17700,1575.0,0,0,0,72,72,0.0,1236.0,533.0,2591.0,1615.0,5577.0
178,17800,1573.0,9,8,9,60,60,40.0,1236.0,533.0,2744.0,1634.0,5749.0
179,17900,1597.0,8,0,0,66,66,25.0,1236.0,533.0,2744.0,1653.0,5768.0
180,18000,1574.0,0,0,0,80,80,0.0,1236.0,533.0,2591.0,1615.0,5577.0
181,18100,1575.0,9,0,0,66,66,49.0,1236.0,533.0,2744.0,1615.0,5730.0
182,18200,1499.0,0,0,0,60,60,99.0,1236.0,533.0,2896.0,1653.0,5920.0
183,18300,1605.0,0,0,8,66,66,0.0,1236.0,533.0,2820.0,1634.0,5825.0
184,18400,1574.0,9,36,0,60,60,0.0,1236.0,610.0,2667.0,1615.0,5730.0
185,18500,1575.0,9,0,0,63,63,99.0,1236.0,533.0,2820.0,1653.0,5844.0
186,18600,1610.0,9,0,0,63,63,61.0,1236.0,533.0,2820.0,1673.0,5864.0
187,18700,1574.0,0,0,0,81,81,0.0,1236.0,610.0,2591.0,1615.0,5654.0
188,18800,1574.0,0,0,0,63,63,58.0,1236.0,533.0,2744.0,1634.0,5749.0
189,18900,1613.0,9,0,0,54,54,99.0,1236.0,533.0,2820.0,1673.0,5864.0
190,19000,1546.0,0,8,8,80,80,0.0,1236.0,533.0,2667.0,1615.0,5653.0
191,19100,1574.0,9,0,0,66,66,2.0,1236.0,533.0,2744.0,1634.0,5749.0
192,19200,1612.0,8,8,0,60,60,61.0,1236.0,533.0,2820.0,1653.0,5844.0
193,19300,1574.0,0,0,0,81,81,0.0,1236.0,533.0,2667.0,1615.0,5653.0
194,19400,1574.0,0,0,0,66,66,54.0,1236.0,533.0,2744.0,1634.0,5749.0
195,19500,1573.0,9,0,0,54,54,97.0,1236.0,533.0,2820.0,1653.0,5844.0
196,19600,1616.0,0,0,0,63,63,99.0,1236.0,533.0,2820.0,1673.0,5864.0
197,19700,1575.0,8,0,8,81,81,0.0,1236.0,533.0,2667.0,1615.0,5653.0
198,19800,1574.0,9,0,0,60,60,38.0,1236.0,533.0,2744.0,1634.0,5749.0
199,19900,1573.0,9,0,0,60,60,53.0,1236.0,533.0,2820.0,1673.0,5864.0
200,20000,1612.0,9,9,8,72,72,0.0,1236.0,533.0,2667.0,1634.0,5691.0
201,20100,1573.0,9,0,0,66,66,24.0,1236.0,533.0,2667.0,1615.0,5672.0
202,20200,1573.0,0,0,0,60,60,65.0,1236.0,533.0,2820.0,1634.0,5844.0
203,20300,1590.0,0,0,0,66,66,10.0,1236.0,533.0,2820.0,1653.0,5863.0
204,20400,1574.0,9,0,0,72,72,0.0,1236.0,533.0,2667.0,1634.0,5691.0
205,20500,1575.0,0,0,0,70,70,0.0,1236.0,533.0,2744.0,1634.0,5768.0
206,20600,1574.0,9,0,0,58,58,99.0,1236.0,533.0,2820.0,1653.0,5863.0
207,20700,1613.0,8,8,0,60,60,85.0,1236.0,533.0,2820.0,1673.0,5883.0
208,20800,1574.0,9,0,8,81,81,0.0,1236.0,533.0,2667.0,1615.0,5672.0
209,20900,1575.0,0,0,0,63,63,50.0,1236.0,533.0,2744.0,1653.0,5787.0
210,21000,1574.0,8,8,0,54,54,53.0,1236.0,533.0,2896.0,1692.0,5959.0
211,21100,1611.0,0,9,8,70,70,15.0,1236.0,533.0,2744.0,1653.0,5768.0
212,21200,1575.0,9,0,0,72,72,15.0,1236.0,533.0,2667.0,1653.0,5691.0
213,21300,1574.0,8,0,0,63,63,98.0,1236.0,533.0,2820.0,1653.0,5844.0
214,21400,1602.0,0,0,0,63,63,83.0,1236.0,533.0,2820.0,1673.0,5864.0
215,21500,1575.0,9,0,0,75,75,0.0,1236.0,533.0,2667.0,1615.0,5653.0
216,21600,1534.0,0,0,0,63,63,21.0,1236.0,533.0,2744.0,1653.0,5768.0
217,21700,1500.0,8,0,0,60,60,72.0,1236.0,533.0,2896.0,1673.0,5940.0
218,21800,1574.0,0,0,0,72,72,0.0,1236.0,533.0,2667.0,1615.0,5653.0
219,21900,1549.0,9,0,0,60,60,58.0,1236.0,533.0,2744.0,1634.0,5749.0
220,22000,1500.0,8,0,0,66,66,99.0,1236.0,533.0,2820.0,1653.0,5844.0
221,22100,1592.0,0,0,0,70,70,61.0,1236.0,533.0,2744.0,1634.0,5749.0
222,22200,1575.0,0,0,0,72,72,0.0,1236.0,533.0,2667.0,1615.0,5653.0
223,22300,1575.0,8,0,0,63,63,27.0,1236.0,533.0,2820.0,1634.0,5825.0
224,22400,1498.0,9,0,0,54,54,82.0,1236.0,533.0,2896.0,1673.0,5940.0
225,22500,1617.0,9,8,16,72,72,23.0,1236.0,533.0,2744.0,1653.0,5768.0
226,22600,1573.0,8,0,0,72,72,11.0,1236.0,533.0,2744.0,1634.0,5749.0
227,22700,1571.0,0,0,0,60,60,58.0,1236.0,533.0,2820.0,1653.0,5844.0
228,22800,1615.0,9,0,0,63,63,46.0,1236.0,533.0,2896.0,1673.0,5940.0
229,22900,1613.0,9,0,0,72,72,0.0,1236.0,533.0,2744.0,1653.0,5768.0
230,23000,1574.0,0,0,0,63,63,0.0,1236.0,533.0,2744.0,1634.0,5749.0
231,23100,1535.0,9,0,0,69,69,83.0,1236.0,533.0,2820.0,1653.0,5844.0
232,23200,1610.0,0,0,0,60,60,99.0,1236.0,533.0,2896.0,1692.0,5959.0
233,23300,1606.0,0,8,8,72,72,0.0,1236.0,533.0,2744.0,1653.0,5768.0
234,23400,1574.0,9,0,8,66,66,0.0,1236.0,533.0,2744.0,1634.0,5749.0
235,23500,1574.0,0,9,0,58,58,99.0,1236.0,533.0,2820.0,1653.0,5844.0
236,23600,1615.0,8,0,0,72,72,60.0,1236.0,533.0,2820.0,1673.0,5864.0
237,23700,1575.0,9,0,0,72,72,0.0,1236.0,533.0,2667.0,1634.0,5672.0
238,23800,1541.0,0,0,0,63,63,23.0,1236.0,533.0,2820.0,1634.0,5825.0
239,23900,1554.0,0,0,0,63,63,74.0,1236.0,533.0,2896.0,1673.0,5940.0
240,24000,1611.0,15,0,0,69,69,23.0,1236.0,533.0,2820.0,1673.0,5864.0
241,24100,1574.0,0,0,0,77,77,0.0,1236.0,533.0,2667.0,1634.0,5691.0
242,24200,1574.0,9,0,0,58,58,83.0,1236.0,533.0,2820.0,1653.0,5863.0
243,24300,1616.0,0,0,0,63,63,86.0,1236.0,533.0,2820.0,1673.0,5883.0
244,24400,1574.0,0,0,0,80,80,0.0,1236.0,533.0,2667.0,1634.0,5691.0
245,24500,1574.0,0,0,0,66,66,1.0,1236.0,533.0,2744.0,1634.0,5768.0
246,24600,1549.0,9,0,0,63,63,67.0,1236.0,533.0,2820.0,1653.0,5844.0
247,24700,1612.0,9,0,0,63,63,20.0,1236.0,533.0,2744.0,1634.0,5749.0
248,24800,1575.0,0,0,0,70,70,0.0,1236.0,533.0,2667.0,1615.0,5653.0
249,24900,1574.0,0,0,0,63,63,66.0,1236.0,533.0,2744.0,1634.0,5749.0
250,25000,1547.0,9,8,0,63,63,99.0,1236.0,533.0,2896.0,1673.0,5940.0
251,25100,1604.0,0,0,0,70,70,0.0,1236.0,533.0,2744.0,1653.0,5768.0
252,25200,1544.0,0,0,8,72,72,0.0,1236.0,533.0,2667.0,1615.0,5653.0
253,25300,1545.0,0,8,9,54,54,94.0,1236.0,533.0,2820.0,1634.0,5825.0
254,25400,1500.0,16,0,0,63,63,99.0,1236.0,533.0,2896.0,1653.0,5939.0
255,25500,1613.0,9,0,0,70,70,0.0,1236.0,533.0,2744.0,1615.0,5749.0
256,25600,1574.0,0,8,0,72,72,0.0,1236.0,533.0,2667.0,1615.0,5672.0
257,25700,1573.0,9,0,0,61,61,47.0,1236.0,533.0,2820.0,1653.0,5863.0
258,25800,1614.0,0,0,0,63,63,48.0,1236.0,533.0,2820.0,1673.0,5883.0
259,25900,1573.0,0,0,0,80,80,0.0,1236.0,533.0,2667.0,1634.0,5691.0
260,26000,1574.0,9,0,8,66,66,40.0,1236.0,533.0,2744.0,1634.0,5768.0
261,26100,1478.0,0,0,0,63,63,99.0,1236.0,533.0,2820.0,1653.0,5863.0
262,26200,1610.0,9,0,0,70,70,0.0,1236.0,533.0,2744.0,1634.0,5749.0
263,26300,1577.0,0,0,0,66,66,0.0,1236.0,533.0,2667.0,1634.0,5672.0
264,26400,1575.0,8,16,8,60,60,10.0,1236.0,533.0,2820.0,1653.0,5844.0
265,26500,1574.0,0,0,0,63,63,96.0,1236.0,533.0,2896.0,1673.0,5959.0
266,26600,1573.0,0,0,0,70,70,54.0,1236.0,533.0,2820.0,1653.0,5844.0
267,26700,1574.0,8,0,0,75,75,0.0,1236.0,533.0,2744.0,1634.0,5749.0
268,26800,1574.0,0,0,0,54,54,19.0,1236.0,533.0,2820.0,1653.0,5844.0
269,26900,1497.0,9,0,0,66,66,83.0,1236.0,533.0,2896.0,1673.0,5940.0
270,27000,1598.0,8,8,0,70,70,31.0,1236.0,533.0,2744.0,1653.0,5768.0
271,27100,1574.0,16,0,0,72,72,0.0,1236.0,533.0,2667.0,1634.0,5672.0
272,27200,1574.0,0,0,8,60,60,44.0,1236.0,533.0,2820.0,1653.0,5844.0
273,27300,1498.0,0,0,0,63,63,93.0,1236.0,533.0,2896.0,1673.0,5940.0
274,27400,1599.0,9,0,0,66,66,9.0,1236.0,533.0,2744.0,1673.0,5788.0
275,27500,1573.0,9,0,0,72,72,0.0,1236.0,533.0,2667.0,1634.0,5672.0
276,27600,1575.0,0,0,0,60,60,80.0,1236.0,533.0,2744.0,1653.0,5768.0
277,27700,1575.0,0,36,0,63,63,72.0,1236.0,610.0,2744.0,1673.0,5865.0
278,27800,1574.0,9,0,0,81,81,0.0,1236.0,610.0,2591.0,1634.0,5673.0
279,27900,1574.0,9,0,0,54,54,18.0,1236.0,610.0,2744.0,1634.0,5826.0
280,28000,1498.0,0,0,0,63,63,82.0,1236.0,533.0,2896.0,1673.0,5940.0
281,28100,1610.0,8,9,9,72,72,32.0,1236.0,533.0,2820.0,1673.0,5864.0
282,28200,1574.0,0,0,0,70,70,0.0,1236.0,610.0,2744.0,1634.0,5826.0
283,28300,1574.0,0,8,0,58,58,68.0,1236.0,533.0,2820.0,1653.0,5844.0
284,28400,1574.0,9,9,8,63,63,99.0,1236.0,533.0,2896.0,1692.0,6016.0
285,28500,1612.0,0,0,0,72,72,0.0,1236.0,533.0,2744.0,1653.0,5979.0
286,28600,1574.0,15,0,0,70,70,0.0,1236.0,533.0,2744.0,1634.0,6018.0
