Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
20,2000,1677.0,9,100,9,8,100,2.0,1122.0,839.0,305.0,980.0,2848.0
21,2100,1691.0,0,100,0,0,100,1.0,1122.0,763.0,305.0,980.0,2772.0
22,2200,1727.0,0,91,8,0,91,5.0,1122.0,763.0,305.0,961.0,2734.0
23,2300,1728.0,0,100,0,0,100,3.0,1122.0,763.0,305.0,961.0,2734.0
24,2400,1727.0,23,81,0,8,81,0.0,1122.0,763.0,534.0,1057.0,3059.0
25,2500,1724.0,9,60,0,8,60,71.0,1122.0,763.0,1068.0,1192.0,3728.0
26,2600,1664.0,8,58,0,0,58,99.0,1122.0,686.0,1525.0,1327.0,4319.0
27,2700,1750.0,0,63,0,0,63,0.0,1122.0,686.0,1677.0,1403.0,4547.0
28,2800,1727.0,8,70,0,0,70,0.0,1122.0,686.0,1753.0,1423.0,4643.0
29,2900,1726.0,9,63,0,0,63,9.0,1122.0,686.0,1982.0,1500.0,4949.0
30,3000,1681.0,9,58,0,0,58,99.0,1122.0,610.0,2210.0,1557.0,5158.0
31,3100,1744.0,9,60,8,8,60,86.0,1122.0,610.0,2210.0,1596.0,5197.0
32,3200,1725.0,0,45,40,9,45,0.0,1122.0,610.0,2134.0,1577.0,5083.0
33,3300,1731.0,58,8,8,0,58,0.0,1122.0,610.0,2286.0,1615.0,5349.0
34,3400,1682.0,63,0,0,0,63,99.0,1122.0,610.0,2362.0,1634.0,5444.0
35,3500,1741.0,63,0,0,0,63,89.0,1122.0,610.0,2362.0,1653.0,5482.0
36,3600,1744.0,70,0,9,0,70,0.0,1122.0,686.0,2362.0,1634.0,5539.0
37,3700,1696.0,66,0,0,0,66,0.0,1122.0,610.0,2286.0,1634.0,5387.0
38,3800,1690.0,9,30,20,0,30,99.0,1122.0,610.0,2362.0,1653.0,5482.0
39,3900,1668.0,0,8,58,8,58,99.0,1122.0,610.0,2515.0,1673.0,5655.0
40,4000,1750.0,9,0,63,0,63,0.0,1122.0,610.0,2515.0,1692.0,5674.0
41,4100,1725.0,9,40,30,0,40,0.0,1122.0,610.0,2439.0,1653.0,5559.0
42,4200,1726.0,0,54,0,0,54,69.0,1122.0,610.0,2515.0,1673.0,5655.0
43,4300,1681.0,0,60,0,0,60,99.0,1122.0,610.0,2515.0,1692.0,5674.0
44,4400,1756.0,30,27,0,0,30,10.0,1122.0,610.0,2515.0,1692.0,5674.0
45,4500,1731.0,80,16,0,0,80,0.0,1122.0,610.0,2362.0,1634.0,5444.0
46,4600,1689.0,54,0,0,0,54,1.0,1122.0,610.0,2439.0,1673.0,5560.0
47,4700,1682.0,63,0,9,0,63,99.0,1122.0,610.0,2515.0,1692.0,5655.0
48,4800,1742.0,63,0,8,9,63,56.0,1122.0,610.0,2439.0,1673.0,5560.0
49,4900,1727.0,70,0,0,0,70,0.0,1122.0,610.0,2362.0,1634.0,5444.0
50,5000,1731.0,69,0,0,0,69,5.0,1122.0,610.0,2439.0,1653.0,5540.0
51,5100,1737.0,54,0,9,0,54,84.0,1122.0,610.0,2515.0,1673.0,5636.0
52,5200,1752.0,70,9,8,16,70,42.0,1122.0,610.0,2439.0,1673.0,5560.0
53,5300,1730.0,66,0,0,0,66,3.0,1122.0,610.0,2362.0,1634.0,5444.0
54,5400,1681.0,60,0,0,0,60,49.0,1122.0,610.0,2439.0,1653.0,5540.0
55,5500,1741.0,63,9,9,8,63,51.0,1122.0,610.0,2515.0,1692.0,5655.0
56,5600,1726.0,66,8,0,0,66,34.0,1122.0,610.0,2439.0,1673.0,5579.0
57,5700,1696.0,72,0,9,0,72,0.0,1122.0,610.0,2362.0,1653.0,5482.0
58,5800,1731.0,60,0,15,0,60,36.0,1122.0,610.0,2362.0,1673.0,5502.0
59,5900,1684.0,54,8,0,9,54,82.0,1122.0,610.0,2515.0,1692.0,5674.0
60,6000,1724.0,63,0,0,0,63,40.0,1122.0,610.0,2439.0,1673.0,5579.0
61,6100,1728.0,75,0,8,0,75,0.0,1122.0,610.0,2362.0,1653.0,5482.0
62,6200,1730.0,60,9,9,0,60,36.0,1122.0,610.0,2439.0,1653.0,5559.0
63,6300,1678.0,54,0,9,0,54,87.0,1122.0,610.0,2515.0,1673.0,5655.0
64,6400,1766.0,63,0,0,0,63,45.0,1122.0,610.0,2515.0,1673.0,5655.0
65,6500,1761.0,72,0,0,8,72,0.0,1122.0,610.0,2439.0,1653.0,5559.0
66,6600,1729.0,63,0,9,0,63,7.0,1122.0,610.0,2439.0,1653.0,5540.0
67,6700,1685.0,63,0,0,0,63,99.0,1122.0,610.0,2515.0,1673.0,5636.0
68,6800,1754.0,60,0,0,0,60,45.0,1122.0,610.0,2515.0,1673.0,5636.0
69,6900,1728.0,75,0,0,0,75,0.0,1122.0,610.0,2362.0,1634.0,5444.0
70,7000,1728.0,54,9,0,9,54,50.0,1122.0,610.0,2439.0,1653.0,5540.0
71,7100,1735.0,60,15,16,8,60,99.0,1122.0,610.0,2515.0,1673.0,5636.0
72,7200,1736.0,72,0,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
73,7300,1731.0,66,0,0,9,66,0.0,1122.0,610.0,2362.0,1634.0,5463.0
74,7400,1694.0,60,0,0,8,60,86.0,1122.0,610.0,2439.0,1653.0,5540.0
75,7500,1743.0,63,8,0,0,63,99.0,1122.0,610.0,2439.0,1692.0,5579.0
76,7600,1746.0,70,0,0,0,70,0.0,1122.0,610.0,2362.0,1653.0,5463.0
77,7700,1732.0,69,0,0,9,69,0.0,1122.0,610.0,2362.0,1653.0,5463.0
78,7800,1681.0,54,0,0,9,54,99.0,1122.0,610.0,2439.0,1673.0,5560.0
79,7900,1730.0,60,0,0,0,60,99.0,1122.0,610.0,2515.0,1692.0,5655.0
80,8000,1749.0,70,9,8,0,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
81,8100,1731.0,63,8,0,16,63,0.0,1122.0,610.0,2362.0,1653.0,5463.0
82,8200,1676.0,63,0,0,0,63,99.0,1122.0,610.0,2439.0,1673.0,5560.0
83,8300,1747.0,60,0,0,0,60,41.0,1122.0,610.0,2362.0,1673.0,5483.0
84,8400,1728.0,75,0,0,8,75,0.0,1122.0,610.0,2286.0,1634.0,5368.0
85,8500,1732.0,54,9,0,0,54,29.0,1122.0,610.0,2362.0,1653.0,5463.0
86,8600,1680.0,60,0,9,0,60,86.0,1122.0,610.0,2515.0,1653.0,5616.0
87,8700,1750.0,72,0,0,0,72,30.0,1122.0,610.0,2439.0,1653.0,5540.0
88,8800,1730.0,70,0,0,0,70,3.0,1122.0,610.0,2362.0,1615.0,5425.0
89,8900,1731.0,58,0,0,0,58,52.0,1122.0,610.0,2439.0,1634.0,5521.0
90,9000,1744.0,60,0,0,0,60,99.0,1122.0,610.0,2515.0,1673.0,5655.0
91,9100,1733.0,72,0,0,0,72,0.0,1122.0,610.0,2439.0,1653.0,5559.0
92,9200,1729.0,27,33,0,0,33,0.0,1122.0,610.0,2439.0,1634.0,5540.0
93,9300,1690.0,60,8,0,8,60,99.0,1122.0,610.0,2515.0,1673.0,5655.0
94,9400,1679.0,54,0,0,0,54,99.0,1122.0,610.0,2591.0,1692.0,5750.0
95,9500,1742.0,72,8,0,8,72,0.0,1122.0,610.0,2439.0,1673.0,5579.0
96,9600,1731.0,72,9,0,0,72,0.0,1122.0,610.0,2362.0,1653.0,5482.0
97,9700,1731.0,54,8,0,0,54,85.0,1122.0,610.0,2439.0,1673.0,5579.0
98,9800,1731.0,54,0,8,0,54,99.0,1122.0,610.0,2591.0,1692.0,5731.0
99,9900,1739.0,70,0,9,8,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
100,10000,1732.0,72,0,0,9,72,0.0,1122.0,610.0,2439.0,1653.0,5540.0
101,10100,1731.0,58,0,0,0,58,14.0,1122.0,610.0,2515.0,1673.0,5636.0
102,10200,1686.0,60,0,8,9,60,99.0,1122.0,610.0,2591.0,1692.0,5750.0
103,10300,1748.0,63,0,9,0,63,84.0,1122.0,610.0,2439.0,1673.0,5560.0
104,10400,1733.0,72,8,0,9,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
105,10500,1693.0,60,0,0,0,60,12.0,1122.0,610.0,2439.0,1673.0,5560.0
106,10600,1677.0,58,0,16,0,58,99.0,1122.0,610.0,2515.0,1692.0,5655.0
107,10700,1742.0,66,0,0,0,66,73.0,1122.0,610.0,2439.0,1673.0,5560.0
108,10800,1696.0,72,9,0,15,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
109,10900,1720.0,40,20,0,0,40,20.0,1122.0,610.0,2439.0,1653.0,5540.0
110,11000,1754.0,0,58,0,0,58,71.0,1122.0,610.0,2515.0,1673.0,5636.0
111,11100,1752.0,9,72,8,0,72,7.0,1122.0,610.0,2362.0,1634.0,5444.0
112,11200,1726.0,0,66,0,0,66,14.0,1122.0,610.0,2362.0,1634.0,5444.0
113,11300,1725.0,0,60,8,0,60,39.0,1122.0,610.0,2439.0,1653.0,5559.0
114,11400,1669.0,0,54,0,0,54,91.0,1122.0,610.0,2515.0,1692.0,5674.0
115,11500,1734.0,8,60,0,0,60,62.0,1122.0,610.0,2439.0,1692.0,5598.0
116,11600,1725.0,16,81,0,8,81,0.0,1122.0,610.0,2286.0,1653.0,5406.0
117,11700,1722.0,0,54,0,0,54,37.0,1122.0,610.0,2439.0,1653.0,5559.0
118,11800,1739.0,0,60,0,0,60,53.0,1122.0,610.0,2515.0,1692.0,5674.0
119,11900,1730.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5463.0
120,12000,1722.0,0,63,0,0,63,69.0,1122.0,610.0,2362.0,1634.0,5463.0
121,12100,1657.0,9,54,0,0,54,99.0,1122.0,610.0,2439.0,1653.0,5559.0
122,12200,1728.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
123,12300,1724.0,16,72,0,0,72,0.0,1122.0,610.0,2286.0,1615.0,5349.0
124,12400,1690.0,0,54,0,0,54,25.0,1122.0,610.0,2362.0,1653.0,5463.0
125,12500,1674.0,0,60,0,0,60,99.0,1122.0,610.0,2515.0,1692.0,5655.0
126,12600,1745.0,16,69,8,0,69,69.0,1122.0,610.0,2439.0,1673.0,5560.0
127,12700,1726.0,0,70,0,0,70,0.0,1122.0,610.0,2362.0,1634.0,5444.0
128,12800,1723.0,0,54,0,0,54,0.0,1122.0,610.0,2439.0,1673.0,5560.0
129,12900,1676.0,8,63,8,0,63,99.0,1122.0,610.0,2515.0,1692.0,5655.0
130,13000,1741.0,0,60,0,0,60,90.0,1122.0,610.0,2515.0,1692.0,5655.0
131,13100,1737.0,9,70,0,0,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
132,13200,1723.0,0,66,0,0,66,0.0,1122.0,610.0,2439.0,1653.0,5540.0
133,13300,1690.0,0,58,0,0,58,93.0,1122.0,610.0,2439.0,1673.0,5560.0
134,13400,1677.0,0,60,0,0,60,99.0,1122.0,610.0,2515.0,1692.0,5655.0
135,13500,1744.0,9,63,0,8,63,0.0,1122.0,610.0,2439.0,1673.0,5560.0
136,13600,1689.0,9,72,0,0,72,0.0,1122.0,610.0,2362.0,1653.0,5463.0
137,13700,1725.0,0,54,0,0,54,72.0,1122.0,610.0,2439.0,1673.0,5560.0
138,13800,1671.0,9,60,0,0,60,99.0,1122.0,610.0,2515.0,1692.0,5655.0
139,13900,1739.0,0,63,0,0,63,0.0,1122.0,610.0,2515.0,1692.0,5655.0
140,14000,1725.0,9,70,0,0,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
141,14100,1725.0,0,63,0,0,63,59.0,1122.0,610.0,2439.0,1673.0,5560.0
142,14200,1660.0,9,54,0,0,54,94.0,1122.0,610.0,2515.0,1692.0,5655.0
143,14300,1742.0,0,54,0,0,54,99.0,1122.0,610.0,2591.0,1711.0,5750.0
144,14400,1687.0,0,72,0,0,72,0.0,1122.0,610.0,2439.0,1673.0,5560.0
145,14500,1723.0,15,70,8,0,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
146,14600,1723.0,0,54,0,0,54,81.0,1122.0,610.0,2439.0,1673.0,5579.0
147,14700,1767.0,0,60,8,0,60,99.0,1122.0,610.0,2515.0,1711.0,5693.0
148,14800,1763.0,0,66,0,0,66,0.0,1122.0,610.0,2362.0,1673.0,5502.0
149,14900,1726.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1653.0,5482.0
150,15000,1689.0,8,60,0,0,60,80.0,1122.0,610.0,2439.0,1673.0,5579.0
151,15100,1677.0,0,54,0,0,54,99.0,1122.0,610.0,2515.0,1692.0,5674.0
152,15200,1746.0,0,63,0,0,63,5.0,1122.0,610.0,2439.0,1692.0,5598.0
153,15300,1724.0,0,72,0,8,72,0.0,1122.0,610.0,2286.0,1634.0,5387.0
154,15400,1689.0,8,66,0,9,66,98.0,1122.0,610.0,2439.0,1673.0,5579.0
155,15500,1671.0,9,54,0,0,54,99.0,1122.0,610.0,2515.0,1673.0,5655.0
156,15600,1744.0,9,63,9,8,63,5.0,1122.0,610.0,2515.0,1673.0,5655.0
157,15700,1725.0,8,75,8,0,75,0.0,1122.0,610.0,2439.0,1653.0,5540.0
158,15800,1726.0,0,60,0,8,60,77.0,1122.0,610.0,2439.0,1653.0,5540.0
159,15900,1673.0,9,60,9,0,60,99.0,1122.0,610.0,2515.0,1673.0,5636.0
160,16000,1753.0,16,58,0,0,58,99.0,1122.0,610.0,2591.0,1692.0,5731.0
161,16100,1742.0,0,36,36,0,36,3.0,1122.0,610.0,2515.0,1673.0,5636.0
162,16200,1726.0,0,70,0,0,70,0.0,1122.0,610.0,2439.0,1653.0,5540.0
163,16300,1690.0,0,58,0,0,58,71.0,1122.0,610.0,2439.0,1673.0,5560.0
164,16400,1658.0,0,44,0,0,44,99.0,1122.0,610.0,2591.0,1692.0,5731.0
165,16500,1749.0,0,36,36,0,36,21.0,1122.0,610.0,2515.0,1692.0,5655.0
166,16600,1725.0,0,72,0,0,72,0.0,1122.0,610.0,2439.0,1653.0,5540.0
167,16700,1722.0,9,55,0,0,55,45.0,1122.0,610.0,2439.0,1653.0,5540.0
168,16800,1670.0,0,61,0,0,61,77.0,1122.0,610.0,2515.0,1673.0,5636.0
169,16900,1730.0,0,60,0,8,60,39.0,1122.0,610.0,2515.0,1692.0,5655.0
170,17000,1727.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
171,17100,1723.0,0,60,0,0,60,66.0,1122.0,610.0,2439.0,1653.0,5540.0
172,17200,1740.0,0,54,0,0,54,99.0,1122.0,610.0,2515.0,1692.0,5655.0
173,17300,1728.0,16,70,0,0,70,0.0,1122.0,610.0,2439.0,1673.0,5560.0
174,17400,1689.0,0,66,0,0,66,0.0,1122.0,610.0,2362.0,1634.0,5444.0
175,17500,1689.0,8,63,0,8,63,99.0,1122.0,610.0,2439.0,1653.0,5540.0
176,17600,1728.0,0,54,0,0,54,99.0,1122.0,610.0,2591.0,1673.0,5712.0
177,17700,1747.0,9,70,0,9,70,0.0,1122.0,610.0,2439.0,1653.0,5540.0
178,17800,1721.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
179,17900,1725.0,9,54,0,0,54,10.0,1122.0,610.0,2439.0,1653.0,5540.0
180,18000,1672.0,0,63,0,0,63,99.0,1122.0,610.0,2591.0,1673.0,5712.0
181,18100,1746.0,0,63,9,0,63,89.0,1122.0,610.0,2515.0,1673.0,5636.0
182,18200,1726.0,8,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
183,18300,1689.0,0,61,0,0,61,22.0,1122.0,610.0,2515.0,1653.0,5616.0
184,18400,1743.0,9,60,0,0,60,80.0,1122.0,610.0,2515.0,1692.0,5655.0
185,18500,1743.0,0,70,0,0,70,21.0,1122.0,610.0,2362.0,1653.0,5463.0
186,18600,1723.0,0,63,8,8,63,9.0,1122.0,610.0,2362.0,1653.0,5463.0
187,18700,1670.0,16,63,0,0,63,85.0,1122.0,610.0,2439.0,1673.0,5560.0
188,18800,1743.0,0,63,0,8,63,14.0,1122.0,610.0,2439.0,1653.0,5540.0
189,18900,1725.0,9,72,0,0,72,0.0,1122.0,610.0,2362.0,1653.0,5463.0
190,19000,1690.0,8,60,0,0,60,39.0,1122.0,610.0,2439.0,1653.0,5540.0
191,19100,1672.0,9,54,0,0,54,82.0,1122.0,610.0,2515.0,1673.0,5636.0
192,19200,1739.0,0,63,0,0,63,16.0,1122.0,610.0,2439.0,1673.0,5560.0
193,19300,1727.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
194,19400,1725.0,0,63,0,0,63,81.0,1122.0,610.0,2362.0,1653.0,5463.0
195,19500,1669.0,0,54,0,0,54,99.0,1122.0,610.0,2515.0,1673.0,5636.0
196,19600,1750.0,0,63,0,0,63,23.0,1122.0,610.0,2515.0,1692.0,5655.0
197,19700,1726.0,8,72,0,0,72,0.0,1122.0,610.0,2362.0,1634.0,5444.0
198,19800,1724.0,9,63,15,0,63,78.0,1122.0,610.0,2439.0,1653.0,5540.0
199,19900,1671.0,0,54,0,8,54,99.0,1122.0,610.0,2515.0,1692.0,5655.0
200,20000,1758.0,0,63,0,0,63,27.0,1122.0,610.0,2515.0,1692.0,5674.0
201,20100,1744.0,16,72,0,0,72,0.0,1122.0,610.0,2439.0,1673.0,5598.0
202,20200,1725.0,0,63,0,8,63,0.0,1122.0,610.0,2362.0,1653.0,5482.0
203,20300,1659.0,0,54,0,0,54,99.0,1122.0,610.0,2439.0,1673.0,5579.0
204,20400,1748.0,0,55,0,0,55,99.0,1122.0,610.0,2515.0,1692.0,5674.0
205,20500,1740.0,8,75,8,0,75,0.0,1122.0,610.0,2515.0,1673.0,5655.0
206,20600,1724.0,9,63,0,0,63,0.0,1122.0,610.0,2362.0,1653.0,5482.0
207,20700,1727.0,0,63,0,0,63,67.0,1122.0,610.0,2439.0,1653.0,5559.0
208,20800,1739.0,0,54,0,0,54,99.0,1122.0,610.0,2515.0,1673.0,5655.0
209,20900,1747.0,0,70,0,8,70,0.0,1122.0,610.0,2439.0,1653.0,5559.0
210,21000,1725.0,0,72,0,0,72,0.0,1122.0,610.0,2362.0,1615.0,5444.0
211,21100,1689.0,9,54,0,0,54,91.0,1122.0,610.0,2439.0,1634.0,5521.0
212,21200,1741.0,0,63,0,0,63,96.0,1122.0,610.0,2439.0,1653.0,5540.0
213,21300,1737.0,9,66,0,0,66,0.0,1122.0,610.0,2362.0,1634.0,5463.0
214,21400,1722.0,0,70,0,0,70,0.0,1122.0,610.0,2362.0,1634.0,5444.0
215,21500,1678.0,8,54,8,0,54,99.0,1122.0,610.0,2439.0,1653.0,5540.0
216,21600,1727.0,9,60,9,0,60,96.0,1122.0,610.0,2515.0,1673.0,5636.0
217,21700,1741.0,0,72,0,0,72,0.0,1122.0,610.0,2439.0,1653.0,5540.0
218,21800,1723.0,0,63,0,0,63,0.0,1122.0,610.0,2362.0,1634.0,5444.0
219,21900,1724.0,15,60,9,8,60,1.0,1122.0,610.0,2439.0,1673.0,5560.0
220,22000,1665.0,9,58,8,0,58,99.0,1122.0,610.0,2591.0,1692.0,5731.0
221,22100,1743.0,9,63,8,0,63,94.0,1122.0,610.0,2515.0,1692.0,5655.0
222,22200,1769.0,0,70,0,8,70,0.0,1122.0,610.0,2439.0,1653.0,5540.0
223,22300,1725.0,0,63,0,0,63,0.0,1122.0,610.0,2439.0,1653.0,5540.0
224,22400,1676.0,16,63,0,0,63,99.0,1122.0,610.0,2515.0,1673.0,5636.0
225,22500,1681.0,9,58,0,0,58,99.0,1122.0,610.0,2591.0,1711.0,5750.0
226,22600,1740.0,0,70,0,0,70,1.0,1122.0,610.0,2439.0,1673.0,5560.0
227,22700,1726.0,9,63,0,0,63,0.0,1122.0,610.0,2362.0,1653.0,5463.0
228,22800,1725.0,0,60,0,0,60,57.0,1122.0,610.0,2439.0,1653.0,5540.0
229,22900,1677.0,0,54,0,0,54,99.0,1122.0,610.0,2515.0,1692.0,5655.0
230,23000,1744.0,9,70,0,0,70,0.0,1122.0,610.0,2439.0,1673.0,5579.0
231,23100,1727.0,0,66,0,0,66,0.0,1122.0,610.0,2362.0,1653.0,5482.0
232,23200,1689.0,0,63,0,0,63,70.0,1122.0,610.0,2362.0,1653.0,5482.0
233,23300,1672.0,8,45,16,0,45,99.0,1122.0,610.0,2439.0,1692.0,5636.0
234,23400,1752.0,0,0,60,0,60,19.0,1122.0,610.0,2439.0,1692.0,5790.0
235,23500,1709.0,9,0,72,9,72,0.0,1122.0,610.0,2362.0,1673.0,5752.0
236,23600,1723.0,0,0,63,0,63,47.0,1122.0,610.0,2439.0,1673.0,5771.0
237,23700,1671.0,9,0,54,0,54,99.0,1122.0,610.0,2515.0,1692.0,5808.0
238,23800,1744.0,0,0,60,0,60,7.0,1122.0,610.0,2515.0,1692.0,5789.0
239,23900,1710.0,9,8,75,8,75,0.0,1122.0,610.0,2362.0,1634.0,5540.0
240,24000,1728.0,16,0,60,0,60,0.0,1122.0,610.0,2439.0,1653.0,5636.0
241,24100,1666.0,0,0,54,0,54,99.0,1122.0,610.0,2515.0,1673.0,5712.0
242,24200,1738.0,9,0,63,0,63,99.0,1122.0,610.0,2515.0,1692.0,5712.0
243,24300,1739.0,8,0,72,0,72,0.0,1122.0,610.0,2439.0,1673.0,5598.0
244,24400,1725.0,9,0,66,0,66,0.0,1122.0,610.0,2439.0,1653.0,5578.0
245,24500,1725.0,0,0,54,9,54,82.0,1122.0,610.0,2515.0,1673.0,5674.0
246,24600,1659.0,15,0,60,8,60,99.0,1122.0,610.0,2591.0,1692.0,5750.0
247,24700,1745.0,9,0,63,0,63,18.0,1122.0,610.0,2515.0,1673.0,5655.0
248,24800,1727.0,9,8,72,9,72,0.0,1122.0,610.0,2362.0,1634.0,5463.0
249,24900,1689.0,0,9,54,0,54,73.0,1122.0,610.0,2439.0,1673.0,5579.0
250,25000,1673.0,8,8,60,0,60,97.0,1122.0,610.0,2515.0,1692.0,5674.0
251,25100,1745.0,9,0,58,0,58,29.0,1122.0,610.0,2515.0,1692.0,5674.0
252,25200,1727.0,9,8,72,9,72,0.0,1122.0,610.0,2439.0,1653.0,5559.0
253,25300,1721.0,8,0,60,0,60,37.0,1122.0,610.0,2439.0,1653.0,5559.0
254,25400,1676.0,16,0,60,0,60,99.0,1122.0,610.0,2515.0,1673.0,5636.0
255,25500,1752.0,0,8,60,0,60,23.0,1122.0,610.0,2515.0,1692.0,5655.0
256,25600,1746.0,9,9,66,0,66,0.0,1122.0,610.0,2439.0,1653.0,5559.0
257,25700,1723.0,0,0,63,8,63,38.0,1122.0,610.0,2362.0,1653.0,5482.0
258,25800,1690.0,16,0,63,0,63,66.0,1122.0,610.0,2515.0,1673.0,5655.0
259,25900,1677.0,8,0,54,0,54,99.0,1122.0,610.0,2591.0,1692.0,5750.0
260,26000,1737.0,0,8,63,0,63,37.0,1122.0,610.0,2591.0,1692.0,5750.0
261,26100,1738.0,0,0,72,0,72,16.0,1122.0,610.0,2515.0,1673.0,5655.0
262,26200,1724.0,0,0,60,0,60,16.0,1122.0,610.0,2515.0,1653.0,5635.0
263,26300,1671.0,0,0,63,0,63,51.0,1122.0,610.0,2515.0,1673.0,5655.0
264,26400,1743.0,16,9,54,9,54,81.0,1122.0,610.0,2591.0,1711.0,5769.0
265,26500,1743.0,30,0,36,8,36,54.0,1122.0,610.0,2515.0,1692.0,5770.0
266,26600,1725.0,0,0,70,0,70,0.0,1122.0,610.0,2439.0,1673.0,5790.0
267,26700,1726.0,15,15,61,0,61,16.0,1122.0,610.0,2515.0,1673.0,5866.0
268,26800,1675.0,0,0,60,0,60,99.0,1122.0,610.0,2515.0,1692.0,5828.0
269,26900,1745.0,9,0,63,0,63,60.0,1122.0,610.0,2515.0,1692.0,5789.0
270,27000,1725.0,9,0,72,0,72,6.0,1122.0,610.0,2362.0,1653.0,5578.0
271,27100,1689.0,0,0,54,8,54,42.0,1122.0,610.0,2439.0,1673.0,5636.0
272,27200,1664.0,16,0,63,9,63,91.0,1122.0,610.0,2515.0,1692.0,5712.0
273,27300,1747.0,0,0,63,0,63,56.0,1122.0,610.0,2439.0,1692.0,5636.0
274,27400,1727.0,0,0,70,0,70,0.0,1122.0,610.0,2362.0,1653.0,5578.0
275,27500,1726.0,8,0,58,0,58,18.0,1122.0,610.0,2439.0,1653.0,5790.0
276,27600,1678.0,0,0,60,0,60,99.0,1122.0,610.0,2439.0,1673.0,5906.0
277,27700,1728.0,9,8,58,0,58,79.0,1122.0,610.0,2515.0,1692.0,6078.0
278,27800,1752.0,9,0,70,0,70,54.0,1122.0,610.0,2439.0,1673.0,6040.0
279,27900,1725.0,9,9,72,0,72,2.0,1122.0,686.0,2362.0,1653.0,6058.0
280,28000,1719.0,0,0,54,0,54,25.0,1122.0,610.0,2439.0,1673.0,6117.0
281,28100,1743.0,0,0,58,8,58,70.0,1122.0,610.0,2515.0,1692.0,6174.0
282,28200,1746.0,0,0,72,0,72,36.0,1122.0,610.0,2439.0,1673.0,5963.0
283,28300,1725.0,8,8,72,8,72,0.0,1122.0,610.0,2362.0,1653.0,5770.0
284,28400,1725.0,0,0,50,0,50,28.0,1122.0,610.0,2515.0,1673.0,5866.0
285,28500,1678.0,0,8,60,0,60,99.0,1122.0,610.0,2591.0,1692.0,5904.0
286,28600,1729.0,9,0,66,0,66,38.0,1122.0,610.0,2439.0,1653.0,5674.0
