Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
45,4500,1266.0,0,0,72,0,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
46,4600,1255.0,9,0,50,18,50,88.0,930.0,381.0,1677.0,1519.0,4339.0
47,4700,1255.0,0,0,0,72,72,0.0,930.0,457.0,1525.0,1500.0,4244.0
48,4800,1256.0,9,8,0,63,63,99.0,930.0,381.0,1753.0,1538.0,4434.0
49,4900,1253.0,9,0,45,36,45,0.0,930.0,457.0,1601.0,1500.0,4320.0
50,5000,1266.0,0,0,58,0,58,95.0,930.0,381.0,1753.0,1557.0,4453.0
51,5100,1256.0,0,0,81,0,81,0.0,930.0,457.0,1601.0,1519.0,4339.0
52,5200,1267.0,0,0,54,0,54,40.0,930.0,381.0,1677.0,1538.0,4358.0
53,5300,1255.0,9,8,75,0,75,0.0,930.0,457.0,1601.0,1519.0,4358.0
54,5400,1267.0,16,0,70,8,70,72.0,930.0,457.0,1601.0,1519.0,4358.0
55,5500,1254.0,9,0,63,0,63,56.0,930.0,457.0,1677.0,1519.0,4434.0
56,5600,1254.0,0,0,81,0,81,0.0,930.0,457.0,1525.0,1500.0,4263.0
57,5700,1266.0,8,0,54,0,54,98.0,930.0,381.0,1677.0,1538.0,4377.0
58,5800,1257.0,9,8,81,0,81,0.0,930.0,457.0,1601.0,1500.0,4339.0
59,5900,1266.0,0,0,60,8,60,0.0,930.0,457.0,1601.0,1519.0,4358.0
60,6000,1254.0,9,0,72,0,72,32.0,930.0,457.0,1677.0,1500.0,4415.0
61,6100,1266.0,0,8,63,0,63,0.0,930.0,457.0,1601.0,1519.0,4358.0
62,6200,1258.0,9,0,63,0,63,63.0,930.0,381.0,1677.0,1519.0,4358.0
63,6300,1253.0,0,0,81,0,81,0.0,930.0,457.0,1601.0,1500.0,4339.0
64,6400,1257.0,0,0,54,0,54,99.0,930.0,381.0,1753.0,1538.0,4453.0
65,6500,1259.0,16,8,81,8,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
66,6600,1267.0,9,0,63,0,63,28.0,930.0,381.0,1677.0,1538.0,4358.0
67,6700,1252.0,0,0,70,0,70,0.0,930.0,457.0,1601.0,1519.0,4339.0
68,6800,1266.0,15,0,72,0,72,0.0,930.0,457.0,1601.0,1519.0,4339.0
69,6900,1257.0,9,0,63,0,63,75.0,930.0,381.0,1677.0,1538.0,4358.0
70,7000,1254.0,9,0,70,0,70,20.0,930.0,457.0,1601.0,1500.0,4320.0
71,7100,1253.0,0,8,63,0,63,99.0,930.0,381.0,1753.0,1538.0,4434.0
72,7200,1259.0,8,0,75,0,75,0.0,930.0,457.0,1601.0,1500.0,4320.0
73,7300,1166.0,9,8,60,0,60,99.0,930.0,381.0,1753.0,1538.0,4434.0
74,7400,1255.0,9,0,75,0,75,0.0,930.0,457.0,1601.0,1500.0,4339.0
75,7500,1266.0,0,0,54,0,54,75.0,930.0,381.0,1753.0,1538.0,4453.0
76,7600,1251.0,9,0,80,0,80,0.0,930.0,457.0,1601.0,1500.0,4339.0
77,7700,1267.0,0,0,63,15,63,0.0,930.0,457.0,1677.0,1519.0,4434.0
78,7800,1254.0,0,0,75,0,75,23.0,930.0,457.0,1677.0,1500.0,4415.0
79,7900,1267.0,0,0,72,0,72,52.0,930.0,457.0,1677.0,1538.0,4453.0
80,8000,1254.0,8,0,63,0,63,69.0,930.0,457.0,1677.0,1538.0,4453.0
81,8100,1267.0,0,0,72,0,72,18.0,930.0,457.0,1601.0,1519.0,4339.0
82,8200,1251.0,9,8,60,0,60,99.0,930.0,381.0,1753.0,1538.0,4434.0
83,8300,1254.0,9,0,75,0,75,0.0,930.0,457.0,1601.0,1500.0,4320.0
84,8400,1266.0,0,0,60,0,60,71.0,930.0,381.0,1753.0,1538.0,4434.0
85,8500,1257.0,16,0,72,0,72,0.0,930.0,457.0,1677.0,1500.0,4396.0
86,8600,1268.0,9,0,70,0,70,0.0,930.0,457.0,1677.0,1519.0,4415.0
87,8700,1254.0,0,8,66,0,66,96.0,930.0,381.0,1677.0,1500.0,4320.0
88,8800,1253.0,16,0,80,0,80,0.0,930.0,457.0,1525.0,1480.0,4224.0
89,8900,1178.0,0,0,58,0,58,99.0,930.0,381.0,1753.0,1538.0,4434.0
90,9000,1250.0,9,8,80,9,80,0.0,930.0,457.0,1601.0,1480.0,4319.0
91,9100,1267.0,0,0,54,8,54,60.0,930.0,381.0,1677.0,1538.0,4377.0
92,9200,1268.0,9,0,72,0,72,14.0,930.0,457.0,1601.0,1500.0,4339.0
93,9300,1267.0,9,9,75,0,75,0.0,930.0,457.0,1601.0,1480.0,4319.0
94,9400,1254.0,9,0,60,0,60,77.0,930.0,381.0,1677.0,1500.0,4339.0
95,9500,1250.0,8,0,81,0,81,0.0,930.0,457.0,1525.0,1480.0,4243.0
96,9600,1162.0,0,0,50,0,50,99.0,930.0,381.0,1677.0,1519.0,4358.0
97,9700,1255.0,9,0,83,0,83,0.0,930.0,457.0,1601.0,1500.0,4320.0
98,9800,1268.0,9,8,54,0,54,96.0,930.0,381.0,1753.0,1557.0,4453.0
99,9900,1257.0,9,0,81,0,81,0.0,930.0,457.0,1601.0,1519.0,4339.0
100,10000,1267.0,0,0,60,0,60,0.0,930.0,457.0,1601.0,1538.0,4358.0
101,10100,1251.0,9,0,66,8,66,68.0,930.0,457.0,1677.0,1519.0,4415.0
102,10200,1257.0,0,0,81,0,81,0.0,930.0,457.0,1525.0,1480.0,4224.0
103,10300,1267.0,0,0,54,0,54,99.0,930.0,381.0,1677.0,1538.0,4358.0
104,10400,1256.0,16,8,80,15,80,0.0,930.0,457.0,1601.0,1500.0,4320.0
105,10500,1266.0,9,8,61,0,61,51.0,930.0,457.0,1677.0,1557.0,4453.0
106,10600,1254.0,0,0,54,30,54,0.0,930.0,457.0,1601.0,1519.0,4339.0
107,10700,1267.0,0,0,0,72,72,0.0,930.0,457.0,1601.0,1519.0,4339.0
108,10800,1256.0,9,45,0,18,45,58.0,930.0,457.0,1677.0,1538.0,4453.0
109,10900,1252.0,9,0,0,76,76,0.0,930.0,457.0,1525.0,1500.0,4263.0
110,11000,1194.0,0,8,0,60,60,99.0,930.0,381.0,1677.0,1538.0,4377.0
111,11100,1256.0,9,8,0,72,72,25.0,930.0,457.0,1601.0,1500.0,4339.0
112,11200,1266.0,0,0,0,60,60,54.0,930.0,457.0,1677.0,1519.0,4434.0
113,11300,1264.0,8,8,9,72,72,0.0,930.0,457.0,1601.0,1519.0,4358.0
114,11400,1266.0,9,0,45,27,45,0.0,930.0,457.0,1525.0,1500.0,4263.0
115,11500,1254.0,9,0,60,0,60,64.0,930.0,381.0,1601.0,1538.0,4301.0
116,11600,1255.0,0,0,27,54,54,0.0,930.0,457.0,1525.0,1500.0,4244.0
117,11700,1162.0,0,0,16,50,50,99.0,930.0,381.0,1677.0,1557.0,4396.0
118,11800,1250.0,9,0,81,8,81,0.0,930.0,457.0,1525.0,1500.0,4263.0
119,11900,1267.0,9,0,54,0,54,99.0,930.0,381.0,1753.0,1557.0,4472.0
120,12000,1255.0,9,0,80,0,80,0.0,930.0,381.0,1601.0,1500.0,4244.0
121,12100,1267.0,0,0,63,0,63,28.0,930.0,381.0,1601.0,1538.0,4282.0
122,12200,1256.0,9,0,69,0,69,0.0,930.0,381.0,1601.0,1519.0,4263.0
123,12300,1251.0,0,0,77,0,77,0.0,930.0,457.0,1601.0,1500.0,4320.0
124,12400,1253.0,16,0,54,0,54,72.0,930.0,381.0,1677.0,1538.0,4358.0
125,12500,1253.0,9,0,83,0,83,0.0,930.0,457.0,1601.0,1500.0,4320.0
126,12600,1252.0,8,0,0,58,58,99.0,930.0,381.0,1753.0,1557.0,4453.0
127,12700,1256.0,0,8,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
128,12800,1268.0,0,0,0,63,63,61.0,930.0,381.0,1677.0,1538.0,4358.0
129,12900,1256.0,0,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
130,13000,1267.0,16,0,0,63,63,26.0,930.0,457.0,1677.0,1519.0,4415.0
131,13100,1258.0,0,0,0,70,70,0.0,930.0,457.0,1677.0,1500.0,4396.0
132,13200,1266.0,0,9,0,72,72,0.0,930.0,457.0,1677.0,1519.0,4415.0
133,13300,1255.0,9,0,0,66,66,87.0,930.0,381.0,1677.0,1519.0,4339.0
134,13400,1253.0,9,0,0,80,80,0.0,930.0,457.0,1601.0,1480.0,4300.0
135,13500,1268.0,0,0,0,50,50,99.0,930.0,381.0,1677.0,1519.0,4339.0
136,13600,1255.0,9,0,0,76,76,64.0,930.0,457.0,1601.0,1480.0,4300.0
137,13700,1268.0,0,8,0,66,66,6.0,930.0,457.0,1601.0,1500.0,4339.0
138,13800,1259.0,9,0,0,66,66,17.0,930.0,381.0,1677.0,1519.0,4358.0
139,13900,1266.0,9,0,0,70,70,0.0,930.0,381.0,1601.0,1500.0,4263.0
140,14000,1254.0,0,0,8,63,63,52.0,930.0,381.0,1677.0,1519.0,4358.0
141,14100,1250.0,8,8,0,80,80,0.0,930.0,457.0,1601.0,1480.0,4319.0
142,14200,1254.0,0,0,0,54,54,94.0,930.0,381.0,1753.0,1519.0,4434.0
143,14300,1255.0,0,0,0,80,80,0.0,930.0,457.0,1601.0,1480.0,4319.0
144,14400,1267.0,9,0,0,69,69,41.0,930.0,457.0,1601.0,1500.0,4339.0
145,14500,1254.0,0,0,8,70,70,85.0,930.0,457.0,1601.0,1500.0,4320.0
146,14600,1255.0,9,9,9,72,72,0.0,930.0,457.0,1525.0,1480.0,4224.0
147,14700,1268.0,0,0,0,58,58,99.0,930.0,381.0,1677.0,1538.0,4358.0
148,14800,1255.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
149,14900,1266.0,0,0,0,60,60,66.0,930.0,457.0,1601.0,1519.0,4339.0
150,15000,1254.0,0,0,0,72,72,99.0,930.0,381.0,1601.0,1500.0,4244.0
151,15100,1257.0,9,0,0,72,72,0.0,930.0,457.0,1525.0,1461.0,4205.0
152,15200,1267.0,15,0,0,60,60,74.0,930.0,381.0,1677.0,1519.0,4339.0
153,15300,1255.0,0,0,0,75,75,0.0,930.0,457.0,1601.0,1480.0,4300.0
154,15400,1265.0,9,8,0,63,63,99.0,930.0,381.0,1677.0,1538.0,4358.0
155,15500,1249.0,9,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
156,15600,1267.0,0,0,0,63,63,89.0,930.0,381.0,1677.0,1538.0,4358.0
157,15700,1252.0,0,0,0,72,72,33.0,930.0,381.0,1601.0,1519.0,4263.0
158,15800,1266.0,9,0,0,70,70,35.0,930.0,381.0,1601.0,1519.0,4263.0
159,15900,1252.0,9,0,0,63,63,88.0,930.0,381.0,1677.0,1519.0,4339.0
160,16000,1267.0,0,0,8,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
161,16100,1252.0,0,0,0,63,63,99.0,930.0,381.0,1677.0,1538.0,4358.0
162,16200,1247.0,16,9,0,75,75,0.0,930.0,457.0,1525.0,1500.0,4244.0
163,16300,1254.0,9,0,0,63,63,83.0,930.0,381.0,1753.0,1557.0,4472.0
164,16400,1254.0,0,0,0,72,72,0.0,930.0,457.0,1601.0,1519.0,4358.0
165,16500,1267.0,8,8,0,54,54,99.0,930.0,381.0,1753.0,1577.0,4492.0
166,16600,1253.0,9,8,0,80,80,0.0,930.0,457.0,1601.0,1519.0,4358.0
167,16700,1267.0,9,0,0,54,54,99.0,930.0,381.0,1753.0,1577.0,4492.0
168,16800,1257.0,21,0,8,81,81,5.0,930.0,457.0,1677.0,1538.0,4453.0
169,16900,1267.0,0,0,8,58,58,87.0,930.0,381.0,1753.0,1577.0,4492.0
170,17000,1259.0,0,9,0,80,80,35.0,930.0,457.0,1677.0,1538.0,4453.0
171,17100,1267.0,0,0,0,66,66,13.0,930.0,457.0,1677.0,1519.0,4434.0
172,17200,1258.0,0,0,0,70,70,9.0,930.0,381.0,1677.0,1519.0,4358.0
173,17300,1267.0,9,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
174,17400,1253.0,0,0,0,58,58,59.0,930.0,381.0,1677.0,1538.0,4358.0
175,17500,1250.0,0,0,8,80,80,0.0,930.0,457.0,1601.0,1500.0,4320.0
176,17600,1200.0,8,9,0,54,54,98.0,930.0,381.0,1753.0,1538.0,4453.0
177,17700,1252.0,9,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
178,17800,1163.0,0,0,0,54,54,99.0,930.0,381.0,1753.0,1538.0,4434.0
179,17900,1255.0,8,8,0,83,83,0.0,930.0,457.0,1601.0,1500.0,4320.0
180,18000,1267.0,9,0,8,63,63,33.0,930.0,381.0,1677.0,1519.0,4339.0
181,18100,1254.0,9,0,0,70,70,0.0,930.0,381.0,1677.0,1519.0,4339.0
182,18200,1267.0,0,16,9,72,72,0.0,930.0,457.0,1601.0,1519.0,4339.0
183,18300,1256.0,9,0,0,63,63,54.0,930.0,457.0,1677.0,1519.0,4415.0
184,18400,1255.0,9,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
185,18500,1257.0,0,0,0,60,60,99.0,930.0,457.0,1753.0,1538.0,4510.0
186,18600,1256.0,8,0,8,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
187,18700,1268.0,9,0,0,54,54,65.0,930.0,381.0,1677.0,1519.0,4339.0
188,18800,1253.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
189,18900,1299.0,9,0,0,63,63,24.0,930.0,457.0,1677.0,1519.0,4415.0
190,19000,1255.0,9,8,0,63,63,0.0,930.0,457.0,1677.0,1519.0,4415.0
191,19100,1267.0,0,0,0,70,70,0.0,930.0,457.0,1677.0,1519.0,4415.0
192,19200,1251.0,0,0,8,66,66,48.0,930.0,457.0,1677.0,1519.0,4415.0
193,19300,1253.0,9,0,0,80,80,0.0,930.0,457.0,1601.0,1519.0,4358.0
194,19400,1255.0,0,0,0,54,54,99.0,930.0,381.0,1677.0,1538.0,4377.0
195,19500,1254.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4339.0
196,19600,1254.0,8,0,0,54,54,99.0,930.0,381.0,1753.0,1557.0,4472.0
197,19700,1258.0,16,0,0,83,83,0.0,930.0,457.0,1601.0,1519.0,4358.0
198,19800,1267.0,9,16,0,58,58,94.0,930.0,381.0,1753.0,1557.0,4472.0
199,19900,1256.0,0,0,0,80,80,0.0,930.0,457.0,1601.0,1519.0,4358.0
200,20000,1267.0,8,0,0,54,54,53.0,930.0,381.0,1753.0,1577.0,4492.0
201,20100,1254.0,0,0,8,72,72,0.0,930.0,381.0,1601.0,1519.0,4282.0
202,20200,1268.0,0,0,0,63,63,99.0,930.0,381.0,1677.0,1557.0,4377.0
203,20300,1254.0,9,0,0,72,72,21.0,930.0,381.0,1677.0,1538.0,4358.0
204,20400,1268.0,8,0,0,70,70,65.0,930.0,381.0,1677.0,1538.0,4358.0
205,20500,1257.0,0,0,0,63,63,62.0,930.0,381.0,1677.0,1519.0,4358.0
206,20600,1250.0,9,8,8,72,72,0.0,930.0,457.0,1601.0,1500.0,4339.0
207,20700,1255.0,0,0,0,63,63,99.0,930.0,381.0,1677.0,1519.0,4339.0
208,20800,1254.0,16,0,0,81,81,0.0,930.0,457.0,1601.0,1480.0,4300.0
209,20900,1267.0,0,0,0,50,50,99.0,930.0,381.0,1677.0,1538.0,4358.0
210,21000,1255.0,8,0,0,75,75,0.0,930.0,381.0,1601.0,1500.0,4244.0
211,21100,1267.0,0,0,0,70,70,48.0,930.0,381.0,1601.0,1519.0,4263.0
212,21200,1266.0,9,0,9,66,66,71.0,930.0,381.0,1601.0,1519.0,4263.0
213,21300,1258.0,8,0,0,80,80,0.0,930.0,457.0,1525.0,1480.0,4224.0
214,21400,1255.0,16,0,0,54,54,99.0,930.0,381.0,1677.0,1519.0,4339.0
215,21500,1257.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1480.0,4300.0
216,21600,1266.0,15,0,0,54,54,39.0,930.0,381.0,1677.0,1519.0,4339.0
217,21700,1255.0,0,15,8,80,80,0.0,930.0,457.0,1601.0,1500.0,4320.0
218,21800,1267.0,54,16,0,25,54,88.0,930.0,457.0,1677.0,1519.0,4434.0
219,21900,1250.0,0,0,0,72,72,47.0,930.0,457.0,1677.0,1519.0,4434.0
220,22000,1267.0,0,0,0,72,72,30.0,930.0,457.0,1601.0,1519.0,4358.0
221,22100,1254.0,9,0,0,63,63,93.0,930.0,381.0,1677.0,1538.0,4377.0
222,22200,1252.0,0,0,0,72,72,0.0,930.0,457.0,1601.0,1519.0,4358.0
223,22300,1254.0,0,0,0,63,63,99.0,930.0,381.0,1677.0,1557.0,4396.0
224,22400,1253.0,0,0,8,75,75,0.0,930.0,457.0,1601.0,1500.0,4339.0
225,22500,1266.0,0,0,0,60,60,99.0,930.0,381.0,1677.0,1557.0,4396.0
226,22600,1252.0,9,0,0,75,75,43.0,930.0,457.0,1601.0,1519.0,4358.0
227,22700,1267.0,8,0,0,72,72,37.0,930.0,457.0,1601.0,1519.0,4358.0
228,22800,1254.0,9,0,0,63,63,94.0,930.0,381.0,1677.0,1519.0,4339.0
229,22900,1252.0,0,8,0,80,80,0.0,930.0,457.0,1601.0,1480.0,4300.0
230,23000,1266.0,8,0,0,58,58,32.0,930.0,457.0,1677.0,1519.0,4415.0
231,23100,1250.0,16,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4320.0
232,23200,1267.0,9,0,15,66,66,0.0,930.0,457.0,1677.0,1519.0,4415.0
233,23300,1257.0,0,0,0,66,66,33.0,930.0,457.0,1677.0,1500.0,4396.0
234,23400,1256.0,0,0,0,81,81,10.0,930.0,457.0,1601.0,1480.0,4319.0
235,23500,1258.0,0,0,0,54,54,99.0,930.0,457.0,1677.0,1519.0,4434.0
236,23600,1251.0,9,0,8,80,80,0.0,930.0,457.0,1525.0,1480.0,4243.0
237,23700,1266.0,9,0,0,54,54,80.0,930.0,381.0,1677.0,1538.0,4358.0
238,23800,1255.0,8,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
239,23900,1268.0,0,0,0,54,54,33.0,930.0,457.0,1677.0,1538.0,4434.0
240,24000,1253.0,9,0,0,80,80,0.0,930.0,457.0,1601.0,1500.0,4320.0
241,24100,1267.0,0,0,0,66,66,55.0,930.0,457.0,1601.0,1500.0,4320.0
242,24200,1264.0,9,0,0,66,66,66.0,930.0,381.0,1677.0,1519.0,4339.0
243,24300,1266.0,9,8,9,72,72,28.0,930.0,457.0,1601.0,1519.0,4339.0
244,24400,1258.0,9,0,0,60,60,99.0,930.0,381.0,1677.0,1538.0,4358.0
245,24500,1253.0,0,0,0,80,80,0.0,930.0,457.0,1601.0,1519.0,4358.0
246,24600,1255.0,0,0,0,58,58,99.0,930.0,381.0,1677.0,1538.0,4377.0
247,24700,1245.0,9,8,0,80,80,0.0,930.0,457.0,1601.0,1500.0,4339.0
248,24800,1267.0,9,0,0,54,54,38.0,930.0,457.0,1677.0,1538.0,4453.0
249,24900,1254.0,16,0,8,81,81,0.0,930.0,457.0,1601.0,1500.0,4358.0
250,25000,1267.0,0,16,0,58,58,99.0,930.0,381.0,1677.0,1538.0,4377.0
251,25100,1250.0,0,0,0,81,81,20.0,930.0,457.0,1601.0,1519.0,4358.0
252,25200,1266.0,0,0,0,60,60,65.0,930.0,381.0,1601.0,1538.0,4301.0
253,25300,1253.0,9,8,0,66,66,65.0,930.0,381.0,1677.0,1519.0,4358.0
254,25400,1254.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1480.0,4319.0
255,25500,1254.0,0,9,0,54,54,99.0,930.0,381.0,1677.0,1538.0,4377.0
256,25600,1256.0,9,0,0,80,80,0.0,930.0,457.0,1601.0,1500.0,4339.0
257,25700,1267.0,9,0,0,54,54,50.0,930.0,381.0,1753.0,1557.0,4472.0
258,25800,1252.0,0,0,8,80,80,0.0,930.0,457.0,1601.0,1500.0,4320.0
259,25900,1268.0,8,0,0,66,66,47.0,930.0,457.0,1601.0,1500.0,4320.0
260,26000,1246.0,0,0,0,70,70,77.0,930.0,381.0,1677.0,1519.0,4339.0
261,26100,1267.0,9,8,0,72,72,6.0,930.0,457.0,1601.0,1500.0,4320.0
262,26200,1257.0,0,0,0,60,60,99.0,930.0,457.0,1677.0,1519.0,4434.0
263,26300,1256.0,8,8,9,75,75,0.0,930.0,457.0,1525.0,1480.0,4224.0
264,26400,1267.0,9,0,0,54,54,58.0,930.0,381.0,1677.0,1538.0,4377.0
265,26500,1252.0,9,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
266,26600,1267.0,0,0,0,54,54,99.0,930.0,381.0,1677.0,1538.0,4358.0
267,26700,1257.0,8,0,0,81,81,7.0,930.0,457.0,1601.0,1519.0,4339.0
268,26800,1267.0,0,0,0,60,60,74.0,930.0,457.0,1677.0,1538.0,4434.0
269,26900,1255.0,0,0,0,72,72,55.0,930.0,457.0,1677.0,1519.0,4415.0
270,27000,1267.0,0,8,0,63,63,28.0,930.0,457.0,1677.0,1519.0,4415.0
271,27100,1254.0,21,0,8,70,70,99.0,930.0,381.0,1677.0,1519.0,4358.0
272,27200,1252.0,0,0,0,72,72,0.0,930.0,457.0,1601.0,1500.0,4339.0
273,27300,1255.0,0,0,0,54,54,99.0,930.0,381.0,1677.0,1538.0,4377.0
274,27400,1261.0,9,0,0,83,83,0.0,930.0,457.0,1601.0,1480.0,4319.0
275,27500,1133.0,9,0,0,54,54,99.0,930.0,381.0,1753.0,1538.0,4453.0
276,27600,1254.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4339.0
277,27700,1267.0,8,0,0,54,54,99.0,930.0,381.0,1753.0,1557.0,4472.0
278,27800,1256.0,0,9,0,81,81,2.0,930.0,457.0,1601.0,1519.0,4358.0
279,27900,1267.0,9,0,0,54,54,99.0,930.0,381.0,1753.0,1557.0,4472.0
280,28000,1258.0,9,0,0,72,72,69.0,930.0,457.0,1601.0,1519.0,4358.0
281,28100,1266.0,0,0,0,72,72,11.0,930.0,457.0,1601.0,1519.0,4358.0
282,28200,1256.0,8,0,0,63,63,15.0,930.0,457.0,1677.0,1538.0,4453.0
283,28300,1267.0,0,8,0,72,72,0.0,930.0,457.0,1601.0,1519.0,4358.0
284,28400,1256.0,0,0,0,60,60,60.0,930.0,457.0,1677.0,1538.0,4434.0
285,28500,1253.0,16,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
286,28600,1162.0,8,0,0,54,54,99.0,930.0,381.0,1753.0,1557.0,4453.0
287,28700,1254.0,0,0,0,81,81,0.0,930.0,457.0,1601.0,1500.0,4320.0
288,28800,1266.0,0,0,8,54,54,99.0,930.0,381.0,1753.0,1557.0,4453.0
289,28900,1259.0,0,0,0,72,72,25.0,930.0,457.0,1601.0,1500.0,4320.0
290,29000,1267.0,0,0,0,70,70,10.0,930.0,457.0,1601.0,1519.0,4339.0
291,29100,1265.0,8,0,0,63,63,8.0,930.0,457.0,1677.0,1519.0,4415.0
292,29200,1252.0,0,8,8,81,81,0.0,930.0,457.0,1525.0,1480.0,4224.0
