Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
43,4300,1113.0,0,0,8,58,58,99.0,930.0,381.0,1448.0,1442.0,4033.0
44,4400,1061.0,9,0,0,77,77,78.0,930.0,381.0,1448.0,1423.0,4033.0
45,4500,1114.0,0,0,0,75,75,0.0,930.0,381.0,1372.0,1403.0,3937.0
46,4600,1113.0,54,8,8,18,54,99.0,930.0,381.0,1525.0,1461.0,4148.0
47,4700,1062.0,0,0,0,75,75,51.0,930.0,381.0,1525.0,1442.0,4129.0
48,4800,1114.0,0,0,0,77,77,0.0,930.0,381.0,1448.0,1423.0,4033.0
49,4900,1113.0,9,8,0,64,64,59.0,930.0,381.0,1601.0,1480.0,4243.0
50,5000,1113.0,15,0,8,80,80,2.0,930.0,381.0,1525.0,1461.0,4148.0
51,5100,1113.0,0,0,0,72,72,10.0,930.0,381.0,1448.0,1442.0,4052.0
52,5200,1059.0,9,0,0,63,63,99.0,930.0,381.0,1601.0,1500.0,4263.0
53,5300,1113.0,16,0,36,45,45,0.0,930.0,381.0,1525.0,1461.0,4148.0
54,5400,1113.0,0,9,20,54,54,0.0,930.0,381.0,1525.0,1461.0,4148.0
55,5500,1061.0,0,0,0,60,60,90.0,930.0,381.0,1601.0,1480.0,4243.0
56,5600,1115.0,16,0,36,45,45,0.0,930.0,381.0,1525.0,1461.0,4148.0
57,5700,1113.0,0,0,75,0,75,13.0,930.0,381.0,1525.0,1480.0,4167.0
58,5800,1065.0,0,0,60,0,60,57.0,930.0,381.0,1601.0,1500.0,4244.0
59,5900,1061.0,0,8,81,0,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
60,6000,1113.0,9,8,72,0,72,30.0,930.0,381.0,1525.0,1480.0,4148.0
61,6100,1067.0,9,0,66,8,66,99.0,930.0,381.0,1601.0,1500.0,4263.0
62,6200,1114.0,0,0,81,0,81,0.0,930.0,381.0,1525.0,1442.0,4129.0
63,6300,1067.0,9,0,70,0,70,0.0,930.0,381.0,1448.0,1442.0,4052.0
64,6400,1062.0,0,0,54,9,54,99.0,930.0,381.0,1601.0,1500.0,4263.0
65,6500,1065.0,16,0,36,50,50,0.0,930.0,381.0,1525.0,1480.0,4167.0
66,6600,1113.0,9,8,83,0,83,0.0,930.0,381.0,1448.0,1442.0,4052.0
67,6700,1113.0,9,0,54,8,54,99.0,930.0,381.0,1601.0,1500.0,4263.0
68,6800,1113.0,8,0,80,0,80,51.0,930.0,381.0,1525.0,1461.0,4148.0
69,6900,1113.0,10,0,81,0,81,0.0,930.0,381.0,1448.0,1442.0,4052.0
70,7000,1113.0,0,0,58,0,58,99.0,930.0,381.0,1601.0,1480.0,4243.0
71,7100,1113.0,0,0,80,0,80,59.0,930.0,381.0,1525.0,1461.0,4148.0
72,7200,1113.0,9,0,80,0,80,0.0,930.0,381.0,1448.0,1423.0,4033.0
73,7300,1113.0,0,0,63,0,63,1.0,930.0,381.0,1525.0,1461.0,4148.0
74,7400,1114.0,0,0,18,50,50,56.0,930.0,381.0,1525.0,1480.0,4167.0
75,7500,1114.0,9,0,81,0,81,0.0,930.0,381.0,1448.0,1442.0,4052.0
76,7600,1113.0,0,0,69,0,69,21.0,930.0,381.0,1525.0,1480.0,4167.0
77,7700,1113.0,15,0,72,0,72,29.0,930.0,381.0,1601.0,1480.0,4224.0
78,7800,1114.0,0,8,80,0,80,0.0,930.0,381.0,1448.0,1442.0,4033.0
79,7900,1112.0,9,0,54,0,54,80.0,930.0,381.0,1601.0,1519.0,4263.0
80,8000,1063.0,9,0,81,0,81,0.0,930.0,381.0,1601.0,1480.0,4243.0
81,8100,1113.0,0,8,81,15,81,4.0,930.0,381.0,1448.0,1442.0,4033.0
82,8200,1113.0,8,0,54,0,54,99.0,930.0,381.0,1601.0,1519.0,4263.0
83,8300,1115.0,16,0,54,30,54,36.0,930.0,381.0,1525.0,1480.0,4148.0
84,8400,1114.0,0,0,54,25,54,0.0,930.0,381.0,1448.0,1442.0,4033.0
85,8500,1113.0,9,0,54,0,54,52.0,930.0,381.0,1601.0,1500.0,4244.0
86,8600,1063.0,0,0,81,0,81,14.0,930.0,381.0,1525.0,1480.0,4148.0
87,8700,1114.0,9,0,70,0,70,0.0,930.0,381.0,1448.0,1461.0,4052.0
88,8800,1113.0,9,0,66,0,66,91.0,930.0,381.0,1677.0,1519.0,4339.0
89,8900,1063.0,0,0,80,0,80,0.0,930.0,381.0,1525.0,1480.0,4148.0
90,9000,1112.0,16,8,75,8,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
91,9100,1114.0,0,0,60,0,60,99.0,930.0,381.0,1601.0,1500.0,4244.0
92,9200,1113.0,9,30,53,0,53,0.0,930.0,381.0,1525.0,1461.0,4129.0
93,9300,1113.0,0,27,0,50,50,0.0,930.0,381.0,1448.0,1442.0,4033.0
94,9400,1113.0,0,0,54,23,54,86.0,930.0,381.0,1525.0,1480.0,4167.0
95,9500,1066.0,0,0,77,0,77,77.0,930.0,381.0,1525.0,1461.0,4148.0
96,9600,1065.0,9,0,75,0,75,0.0,930.0,381.0,1448.0,1423.0,4033.0
97,9700,1113.0,8,0,70,0,70,36.0,930.0,381.0,1448.0,1442.0,4052.0
98,9800,1064.0,9,0,63,9,63,99.0,930.0,381.0,1601.0,1480.0,4243.0
99,9900,1113.0,0,0,81,0,81,0.0,930.0,381.0,1448.0,1442.0,4052.0
100,10000,1112.0,16,0,72,0,72,0.0,930.0,381.0,1525.0,1461.0,4129.0
101,10100,1065.0,0,0,63,0,63,99.0,930.0,381.0,1601.0,1480.0,4224.0
102,10200,1067.0,0,0,81,9,81,5.0,930.0,381.0,1448.0,1442.0,4033.0
103,10300,1062.0,23,0,72,0,72,0.0,930.0,381.0,1448.0,1442.0,4033.0
104,10400,1061.0,0,0,63,0,63,97.0,930.0,381.0,1601.0,1480.0,4224.0
105,10500,1113.0,9,0,72,0,72,0.0,930.0,381.0,1525.0,1442.0,4110.0
106,10600,1114.0,9,0,70,0,70,27.0,930.0,381.0,1525.0,1461.0,4129.0
107,10700,1059.0,0,0,66,0,66,99.0,930.0,381.0,1601.0,1480.0,4224.0
108,10800,1113.0,0,0,81,0,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
109,10900,1112.0,9,0,72,30,72,0.0,930.0,381.0,1372.0,1442.0,3957.0
110,11000,1113.0,0,8,63,8,63,99.0,930.0,381.0,1601.0,1500.0,4244.0
111,11100,1113.0,9,9,80,0,80,0.0,930.0,381.0,1448.0,1461.0,4052.0
112,11200,1113.0,0,0,75,0,75,0.0,930.0,381.0,1448.0,1423.0,4014.0
113,11300,1112.0,8,8,9,60,60,72.0,930.0,381.0,1525.0,1461.0,4129.0
114,11400,1065.0,9,0,0,72,72,95.0,930.0,381.0,1525.0,1461.0,4129.0
115,11500,1061.0,9,0,0,75,75,0.0,930.0,381.0,1448.0,1423.0,4014.0
116,11600,1113.0,9,0,0,63,63,91.0,930.0,381.0,1525.0,1461.0,4129.0
117,11700,1064.0,9,15,8,75,75,99.0,930.0,381.0,1525.0,1461.0,4129.0
118,11800,1112.0,9,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
119,11900,1114.0,0,0,0,60,60,0.0,930.0,381.0,1448.0,1461.0,4052.0
120,12000,1062.0,0,0,0,72,72,86.0,930.0,381.0,1525.0,1461.0,4129.0
121,12100,1067.0,9,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
122,12200,1113.0,0,0,8,75,75,0.0,930.0,381.0,1448.0,1423.0,4014.0
123,12300,1060.0,8,0,0,60,60,99.0,930.0,381.0,1601.0,1480.0,4224.0
124,12400,1113.0,0,16,0,75,75,8.0,930.0,381.0,1525.0,1442.0,4129.0
125,12500,1113.0,9,0,0,80,80,0.0,930.0,381.0,1448.0,1423.0,4033.0
126,12600,1114.0,0,0,0,54,54,68.0,930.0,381.0,1601.0,1500.0,4263.0
127,12700,1113.0,16,0,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4148.0
128,12800,1058.0,0,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4052.0
129,12900,1114.0,8,0,0,54,54,93.0,930.0,381.0,1601.0,1500.0,4263.0
130,13000,1114.0,16,0,0,80,80,0.0,930.0,381.0,1525.0,1461.0,4148.0
131,13100,1113.0,0,0,0,72,72,0.0,930.0,381.0,1448.0,1442.0,4033.0
132,13200,1114.0,8,0,0,69,69,99.0,930.0,381.0,1601.0,1480.0,4224.0
133,13300,1112.0,0,0,0,72,72,47.0,930.0,381.0,1525.0,1461.0,4129.0
134,13400,1113.0,0,0,0,83,83,0.0,930.0,381.0,1525.0,1461.0,4129.0
135,13500,1113.0,0,8,8,63,63,99.0,930.0,381.0,1601.0,1500.0,4244.0
136,13600,1113.0,0,0,0,72,72,29.0,930.0,381.0,1525.0,1461.0,4129.0
137,13700,1113.0,16,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4033.0
138,13800,1058.0,8,0,0,58,58,95.0,930.0,381.0,1601.0,1480.0,4224.0
139,13900,1113.0,0,0,8,80,80,0.0,930.0,381.0,1525.0,1461.0,4129.0
140,14000,1113.0,0,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4014.0
141,14100,1113.0,9,0,0,54,54,88.0,930.0,381.0,1601.0,1500.0,4244.0
142,14200,1113.0,0,9,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
143,14300,1113.0,21,0,0,72,72,0.0,930.0,381.0,1448.0,1442.0,4033.0
144,14400,1113.0,16,0,0,63,63,99.0,930.0,381.0,1601.0,1480.0,4224.0
145,14500,1068.0,9,0,0,80,80,23.0,930.0,381.0,1525.0,1442.0,4110.0
146,14600,1114.0,0,0,0,75,75,0.0,930.0,381.0,1448.0,1423.0,4014.0
147,14700,1114.0,0,0,0,60,60,86.0,930.0,381.0,1525.0,1461.0,4129.0
148,14800,1113.0,9,0,0,75,75,77.0,930.0,381.0,1525.0,1461.0,4129.0
149,14900,1113.0,0,8,8,80,80,0.0,930.0,381.0,1448.0,1423.0,4014.0
150,15000,1107.0,0,9,0,66,66,0.0,930.0,381.0,1525.0,1461.0,4129.0
151,15100,1060.0,8,8,0,70,70,75.0,930.0,381.0,1525.0,1480.0,4148.0
152,15200,1113.0,0,8,15,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
153,15300,1113.0,0,0,0,54,54,59.0,930.0,381.0,1601.0,1480.0,4224.0
154,15400,1060.0,0,0,0,80,80,0.0,930.0,381.0,1525.0,1461.0,4129.0
155,15500,1113.0,8,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4014.0
156,15600,1113.0,9,0,8,66,66,54.0,930.0,381.0,1525.0,1461.0,4129.0
157,15700,1059.0,16,0,0,72,72,99.0,930.0,381.0,1601.0,1480.0,4224.0
158,15800,1062.0,0,0,0,72,72,0.0,930.0,381.0,1525.0,1442.0,4110.0
159,15900,1113.0,16,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4014.0
160,16000,1113.0,0,0,0,50,50,99.0,930.0,381.0,1601.0,1480.0,4224.0
161,16100,1113.0,16,0,0,81,81,6.0,930.0,381.0,1525.0,1442.0,4110.0
162,16200,1114.0,0,0,0,80,80,0.0,930.0,381.0,1448.0,1423.0,4014.0
163,16300,1113.0,0,0,0,66,66,74.0,930.0,381.0,1525.0,1480.0,4148.0
164,16400,1064.0,0,0,0,72,72,45.0,930.0,381.0,1525.0,1480.0,4148.0
165,16500,1114.0,9,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4033.0
166,16600,1114.0,0,0,0,75,75,23.0,930.0,381.0,1448.0,1442.0,4033.0
167,16700,1064.0,0,0,0,63,63,99.0,930.0,381.0,1525.0,1461.0,4129.0
168,16800,1114.0,9,0,8,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
169,16900,1114.0,9,0,0,66,66,0.0,930.0,381.0,1525.0,1461.0,4129.0
170,17000,1062.0,0,0,0,66,66,89.0,930.0,381.0,1601.0,1480.0,4224.0
171,17100,1113.0,16,8,8,80,80,0.0,930.0,381.0,1448.0,1442.0,4033.0
172,17200,1113.0,16,0,0,63,63,41.0,930.0,381.0,1601.0,1480.0,4224.0
173,17300,1064.0,0,0,0,72,72,39.0,930.0,381.0,1601.0,1461.0,4205.0
174,17400,1114.0,9,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4033.0
175,17500,1114.0,16,8,9,58,58,83.0,930.0,381.0,1601.0,1480.0,4224.0
176,17600,1060.0,54,8,0,27,54,78.0,930.0,381.0,1601.0,1461.0,4205.0
177,17700,1062.0,9,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
178,17800,1113.0,0,0,0,58,58,99.0,930.0,381.0,1677.0,1500.0,4339.0
179,17900,1112.0,9,0,0,80,80,18.0,930.0,381.0,1525.0,1461.0,4148.0
180,18000,1113.0,0,0,0,72,72,0.0,930.0,381.0,1525.0,1442.0,4129.0
181,18100,1059.0,9,0,0,66,66,99.0,930.0,381.0,1677.0,1500.0,4339.0
182,18200,1114.0,0,0,0,75,75,0.0,930.0,381.0,1525.0,1461.0,4148.0
183,18300,1113.0,8,0,0,70,70,48.0,930.0,381.0,1601.0,1480.0,4243.0
184,18400,1063.0,9,8,0,63,63,99.0,930.0,381.0,1601.0,1500.0,4263.0
185,18500,1114.0,16,0,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4148.0
186,18600,1114.0,0,0,0,72,72,0.0,930.0,381.0,1525.0,1480.0,4148.0
187,18700,1058.0,0,0,0,63,63,78.0,930.0,381.0,1601.0,1480.0,4224.0
188,18800,1113.0,9,8,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
189,18900,1113.0,15,0,0,60,60,39.0,930.0,381.0,1601.0,1480.0,4224.0
190,19000,1113.0,0,0,0,72,72,23.0,930.0,381.0,1601.0,1461.0,4205.0
191,19100,1114.0,0,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
192,19200,1112.0,16,0,0,63,63,97.0,930.0,381.0,1601.0,1500.0,4244.0
193,19300,1063.0,0,0,0,70,70,75.0,930.0,381.0,1525.0,1461.0,4129.0
194,19400,1113.0,0,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
195,19500,1113.0,0,0,0,60,60,99.0,930.0,381.0,1601.0,1480.0,4224.0
196,19600,1113.0,0,0,8,75,75,38.0,930.0,381.0,1525.0,1442.0,4110.0
197,19700,1113.0,16,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4014.0
198,19800,1114.0,0,0,15,63,63,27.0,930.0,381.0,1601.0,1480.0,4224.0
199,19900,1112.0,0,0,0,72,72,37.0,930.0,381.0,1525.0,1461.0,4129.0
200,20000,1114.0,8,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
201,20100,1113.0,9,0,0,54,54,77.0,930.0,381.0,1601.0,1480.0,4224.0
202,20200,1113.0,16,8,10,83,83,0.0,930.0,381.0,1525.0,1461.0,4129.0
203,20300,1113.0,9,0,18,72,72,0.0,930.0,381.0,1448.0,1442.0,4033.0
204,20400,1113.0,8,0,0,63,63,35.0,930.0,381.0,1525.0,1461.0,4129.0
205,20500,1063.0,0,0,0,72,72,32.0,930.0,381.0,1601.0,1461.0,4205.0
206,20600,1114.0,0,0,0,83,83,0.0,930.0,381.0,1448.0,1442.0,4033.0
207,20700,1112.0,9,8,9,54,54,99.0,930.0,381.0,1601.0,1480.0,4224.0
208,20800,1112.0,9,0,0,80,80,64.0,930.0,381.0,1525.0,1480.0,4148.0
209,20900,1113.0,9,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
210,21000,1114.0,15,0,0,63,63,99.0,930.0,381.0,1601.0,1500.0,4244.0
211,21100,1062.0,0,0,0,80,80,35.0,930.0,381.0,1525.0,1461.0,4129.0
212,21200,1114.0,0,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
213,21300,1113.0,9,0,0,60,60,81.0,930.0,381.0,1677.0,1500.0,4320.0
214,21400,1112.0,0,0,0,75,75,0.0,930.0,381.0,1525.0,1461.0,4129.0
215,21500,1064.0,8,0,0,77,77,0.0,930.0,381.0,1525.0,1461.0,4129.0
216,21600,1062.0,0,0,0,58,58,99.0,930.0,381.0,1677.0,1480.0,4300.0
217,21700,1113.0,9,0,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
218,21800,1112.0,9,0,0,72,72,0.0,930.0,381.0,1525.0,1461.0,4129.0
219,21900,1064.0,0,0,0,63,63,90.0,930.0,381.0,1601.0,1480.0,4224.0
220,22000,1113.0,9,0,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
221,22100,1113.0,0,0,0,60,60,32.0,930.0,381.0,1525.0,1480.0,4148.0
222,22200,1063.0,8,0,0,72,72,26.0,930.0,381.0,1601.0,1480.0,4224.0
223,22300,1112.0,16,8,8,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
224,22400,1114.0,0,0,0,60,60,92.0,930.0,381.0,1601.0,1480.0,4224.0
225,22500,1064.0,9,8,0,80,80,96.0,930.0,381.0,1601.0,1480.0,4224.0
226,22600,1066.0,15,8,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
227,22700,1113.0,0,0,0,75,75,55.0,930.0,381.0,1525.0,1461.0,4129.0
228,22800,1060.0,0,0,0,63,63,99.0,930.0,381.0,1525.0,1461.0,4129.0
229,22900,1114.0,9,0,15,81,81,0.0,930.0,381.0,1448.0,1442.0,4033.0
230,23000,1112.0,0,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4033.0
231,23100,1068.0,16,8,0,63,63,99.0,930.0,381.0,1601.0,1480.0,4377.0
232,23200,1114.0,0,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4321.0
233,23300,1115.0,16,8,0,72,72,0.0,930.0,381.0,1448.0,1442.0,4263.0
234,23400,1066.0,9,0,0,60,60,99.0,930.0,381.0,1601.0,1500.0,4436.0
235,23500,1065.0,0,0,0,75,75,0.0,930.0,381.0,1525.0,1461.0,4263.0
236,23600,1113.0,8,0,0,80,80,0.0,930.0,381.0,1448.0,1442.0,4148.0
237,23700,1113.0,0,0,0,58,58,81.0,930.0,381.0,1601.0,1500.0,4340.0
238,23800,1066.0,9,0,8,81,81,0.0,930.0,381.0,1525.0,1461.0,4205.0
239,23900,1114.0,0,0,0,70,70,19.0,930.0,381.0,1525.0,1461.0,4186.0
240,24000,1065.0,0,8,0,66,66,99.0,930.0,381.0,1601.0,1500.0,4282.0
241,24100,1115.0,0,0,0,80,80,0.0,930.0,381.0,1525.0,1461.0,4167.0
242,24200,1114.0,0,0,0,70,70,0.0,930.0,381.0,1525.0,1461.0,4148.0
243,24300,1067.0,9,0,0,66,66,99.0,930.0,381.0,1601.0,1500.0,4263.0
244,24400,1114.0,0,0,0,72,72,28.0,930.0,381.0,1525.0,1442.0,4129.0
245,24500,1113.0,9,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4033.0
246,24600,1113.0,0,0,0,63,63,99.0,930.0,381.0,1525.0,1461.0,4148.0
247,24700,1112.0,0,0,8,72,72,66.0,930.0,381.0,1525.0,1461.0,4167.0
248,24800,1113.0,8,0,0,81,81,0.0,930.0,381.0,1448.0,1423.0,4033.0
249,24900,1113.0,9,0,0,63,63,0.0,930.0,381.0,1448.0,1442.0,4052.0
250,25000,1062.0,8,8,9,72,72,72.0,930.0,381.0,1525.0,1461.0,4148.0
251,25100,1113.0,0,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4052.0
252,25200,1112.0,0,9,0,66,66,0.0,930.0,381.0,1448.0,1461.0,4071.0
253,25300,1067.0,0,8,0,66,66,66.0,930.0,381.0,1601.0,1480.0,4243.0
254,25400,1113.0,18,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4052.0
255,25500,1113.0,8,0,8,72,72,3.0,930.0,381.0,1448.0,1442.0,4033.0
256,25600,1064.0,9,9,0,66,66,99.0,930.0,381.0,1601.0,1480.0,4224.0
257,25700,1065.0,9,0,0,80,80,0.0,930.0,381.0,1525.0,1442.0,4110.0
258,25800,1113.0,9,0,0,72,72,11.0,930.0,381.0,1448.0,1423.0,4014.0
259,25900,1066.0,0,0,8,63,63,99.0,930.0,381.0,1601.0,1480.0,4224.0
260,26000,1113.0,8,0,0,81,81,0.0,930.0,381.0,1525.0,1442.0,4110.0
261,26100,1114.0,9,0,0,63,63,0.0,930.0,381.0,1525.0,1461.0,4129.0
262,26200,1061.0,0,0,0,72,72,88.0,930.0,381.0,1601.0,1480.0,4224.0
263,26300,1113.0,16,0,0,75,75,24.0,930.0,381.0,1525.0,1461.0,4129.0
264,26400,1113.0,9,8,0,72,72,0.0,930.0,381.0,1525.0,1480.0,4148.0
265,26500,1068.0,0,0,0,63,63,59.0,930.0,381.0,1601.0,1480.0,4224.0
266,26600,1067.0,9,0,0,81,81,0.0,930.0,381.0,1525.0,1461.0,4129.0
267,26700,1113.0,9,0,0,63,63,52.0,930.0,381.0,1525.0,1480.0,4148.0
268,26800,1064.0,9,0,0,70,70,99.0,930.0,381.0,1601.0,1461.0,4205.0
269,26900,1113.0,9,0,0,83,83,0.0,930.0,381.0,1525.0,1442.0,4110.0
270,27000,1113.0,0,0,0,63,63,45.0,930.0,381.0,1525.0,1442.0,4110.0
271,27100,1061.0,9,0,0,70,70,99.0,930.0,381.0,1601.0,1461.0,4205.0
272,27200,1113.0,9,8,9,75,75,0.0,930.0,381.0,1525.0,1442.0,4110.0
273,27300,1112.0,0,0,0,60,60,18.0,930.0,381.0,1601.0,1461.0,4205.0
274,27400,1113.0,9,0,0,72,72,47.0,930.0,381.0,1601.0,1461.0,4205.0
275,27500,1113.0,0,0,0,83,83,0.0,930.0,381.0,1448.0,1442.0,4033.0
276,27600,1113.0,8,0,0,66,66,5.0,930.0,381.0,1525.0,1461.0,4167.0
277,27700,1060.0,16,0,0,66,66,60.0,930.0,381.0,1601.0,1480.0,4416.0
278,27800,1113.0,9,0,0,81,81,0.0,930.0,381.0,1448.0,1442.0,4340.0
279,27900,1114.0,0,0,0,66,66,40.0,930.0,381.0,1525.0,1461.0,4436.0
280,28000,1064.0,16,0,0,72,72,99.0,930.0,381.0,1525.0,1461.0,4359.0
281,28100,1113.0,0,0,0,70,70,0.0,930.0,381.0,1448.0,1442.0,4206.0
282,28200,1114.0,9,0,8,72,72,34.0,930.0,381.0,1448.0,1442.0,4167.0
283,28300,1063.0,9,0,0,72,72,99.0,930.0,381.0,1525.0,1461.0,4244.0
284,28400,1113.0,9,0,0,75,75,0.0,930.0,381.0,1448.0,1442.0,4109.0
285,28500,1113.0,0,0,0,70,70,0.0,930.0,381.0,1448.0,1442.0,4090.0
286,28600,1062.0,0,0,0,63,63,99.0,930.0,381.0,1525.0,1480.0,4205.0
287,28700,1113.0,9,15,0,80,80,0.0,930.0,381.0,1448.0,1461.0,4090.0
288,28800,1113.0,9,0,0,75,75,0.0,930.0,381.0,1525.0,1480.0,4205.0
289,28900,1065.0,9,0,0,63,63,71.0,930.0,381.0,1525.0,1500.0,4206.0
290,29000,1113.0,16,0,0,81,81,0.0,930.0,381.0,1448.0,1461.0,4090.0
291,29100,1114.0,9,8,8,63,63,56.0,930.0,381.0,1525.0,1480.0,4167.0
292,29200,1063.0,9,0,0,72,72,99.0,930.0,381.0,1601.0,1480.0,4243.0
293,29300,1114.0,0,9,15,75,75,0.0,930.0,381.0,1448.0,1442.0,4052.0
