Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
60,6000,1112.0,81,0,0,9,81,0.0,1236.0,457.0,2134.0,1461.0,5025.0
61,6100,1114.0,72,0,8,0,72,0.0,1236.0,457.0,2211.0,1480.0,5063.0
62,6200,1112.0,75,16,0,8,75,22.0,1236.0,381.0,2210.0,1480.0,4967.0
63,6300,1113.0,88,15,16,0,88,0.0,1236.0,381.0,2135.0,1461.0,4835.0
64,6400,1114.0,69,0,0,8,69,82.0,1236.0,381.0,2362.0,1500.0,5081.0
65,6500,1113.0,80,0,0,0,80,0.0,1236.0,381.0,2211.0,1461.0,4872.0
66,6600,1114.0,75,0,0,0,75,0.0,1236.0,381.0,2287.0,1480.0,4967.0
67,6700,1113.0,80,9,0,0,80,13.0,1236.0,381.0,2211.0,1480.0,4872.0
68,6800,1113.0,81,8,8,0,81,0.0,1236.0,381.0,2058.0,1442.0,4835.0
69,6900,1113.0,63,0,0,0,63,72.0,1236.0,381.0,2286.0,1519.0,5217.0
70,7000,1109.0,81,8,8,9,81,0.0,1236.0,381.0,2210.0,1480.0,5044.0
71,7100,1113.0,83,0,8,0,83,0.0,1236.0,381.0,2058.0,1442.0,4816.0
72,7200,1055.0,66,0,0,0,66,98.0,1236.0,381.0,2286.0,1500.0,5063.0
73,7300,1115.0,81,0,0,9,81,0.0,1236.0,381.0,2135.0,1461.0,4835.0
74,7400,1113.0,66,0,8,0,66,24.0,1236.0,381.0,2210.0,1500.0,4929.0
75,7500,1049.0,81,0,9,0,81,0.0,1236.0,381.0,2211.0,1480.0,4891.0
76,7600,1114.0,81,15,9,8,81,0.0,1236.0,381.0,2135.0,1461.0,4777.0
77,7700,1057.0,66,0,0,0,66,85.0,1236.0,381.0,2286.0,1500.0,4967.0
78,7800,1112.0,81,0,9,0,81,0.0,1236.0,381.0,2135.0,1461.0,4777.0
79,7900,1112.0,63,8,0,0,63,64.0,1236.0,381.0,2362.0,1538.0,5081.0
80,8000,1113.0,81,0,8,0,81,0.0,1236.0,381.0,2211.0,1480.0,4853.0
81,8100,1113.0,81,9,0,0,81,67.0,1236.0,381.0,2211.0,1500.0,4873.0
82,8200,1113.0,18,0,60,0,60,84.0,1236.0,381.0,2287.0,1500.0,4949.0
83,8300,1116.0,81,9,8,0,81,0.0,1236.0,381.0,2135.0,1461.0,4758.0
84,8400,1113.0,40,0,0,54,54,23.0,1236.0,381.0,2287.0,1519.0,4968.0
85,8500,1113.0,30,0,9,54,54,0.0,1236.0,381.0,2211.0,1500.0,4873.0
86,8600,1113.0,72,0,0,9,72,29.0,1236.0,381.0,2135.0,1500.0,4816.0
87,8700,1114.0,75,0,8,0,75,90.0,1236.0,381.0,2287.0,1500.0,4968.0
88,8800,1113.0,80,9,0,16,80,0.0,1236.0,381.0,2135.0,1480.0,4777.0
89,8900,1114.0,66,8,0,8,66,41.0,1236.0,381.0,2363.0,1519.0,5044.0
90,9000,1122.0,83,16,9,0,83,1.0,1236.0,381.0,2211.0,1480.0,4853.0
91,9100,1111.0,81,0,0,0,81,0.0,1236.0,381.0,2058.0,1461.0,4681.0
92,9200,1053.0,72,0,0,8,72,99.0,1236.0,381.0,2287.0,1519.0,4968.0
93,9300,1111.0,81,0,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4758.0
94,9400,1114.0,81,0,8,0,81,8.0,1236.0,381.0,2058.0,1461.0,4681.0
95,9500,1055.0,60,0,0,0,60,98.0,1236.0,381.0,2287.0,1500.0,4949.0
96,9600,1114.0,83,8,0,0,83,0.0,1236.0,381.0,2135.0,1480.0,4777.0
97,9700,1114.0,63,0,0,9,63,51.0,1236.0,381.0,2287.0,1538.0,4987.0
98,9800,1113.0,81,0,0,0,81,18.0,1236.0,381.0,2211.0,1480.0,4834.0
99,9900,1113.0,80,8,9,9,80,0.0,1236.0,381.0,2058.0,1461.0,4662.0
100,10000,1054.0,66,0,8,0,66,99.0,1236.0,381.0,2287.0,1500.0,4930.0
101,10100,1113.0,90,0,9,0,90,0.0,1236.0,381.0,2135.0,1461.0,4739.0
102,10200,1113.0,63,0,0,0,63,99.0,1236.0,381.0,2287.0,1519.0,4949.0
103,10300,1115.0,30,0,54,9,54,1.0,1236.0,381.0,2211.0,1480.0,4834.0
104,10400,1112.0,72,16,0,0,72,20.0,1236.0,381.0,2211.0,1500.0,4854.0
105,10500,1051.0,70,0,8,0,70,99.0,1236.0,381.0,2287.0,1500.0,4930.0
106,10600,1108.0,83,9,0,0,83,0.0,1236.0,381.0,2135.0,1461.0,4739.0
107,10700,1113.0,75,8,0,0,75,60.0,1236.0,381.0,2135.0,1480.0,4758.0
108,10800,1113.0,70,0,0,0,70,72.0,1236.0,381.0,2211.0,1480.0,4834.0
109,10900,1114.0,90,0,9,0,90,0.0,1236.0,381.0,2058.0,1442.0,4643.0
110,11000,1112.0,66,0,0,0,66,40.0,1236.0,381.0,2287.0,1519.0,4949.0
111,11100,1113.0,81,0,0,15,81,0.0,1236.0,381.0,2211.0,1480.0,4834.0
112,11200,1114.0,80,0,9,9,80,18.0,1236.0,381.0,2135.0,1480.0,4758.0
113,11300,1057.0,0,72,8,0,72,99.0,1236.0,381.0,2287.0,1500.0,4930.0
114,11400,1118.0,9,81,8,8,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
115,11500,1114.0,0,63,0,0,63,1.0,1236.0,381.0,2211.0,1500.0,4854.0
116,11600,1110.0,0,81,0,0,81,25.0,1236.0,381.0,2211.0,1480.0,4834.0
117,11700,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1442.0,4643.0
118,11800,1114.0,9,60,0,0,60,62.0,1236.0,381.0,2287.0,1500.0,4930.0
119,11900,1114.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
120,12000,1116.0,0,83,0,0,83,16.0,1236.0,381.0,2135.0,1461.0,4739.0
121,12100,1059.0,8,70,0,0,70,99.0,1236.0,381.0,2287.0,1480.0,4910.0
122,12200,1117.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
123,12300,1114.0,9,63,0,0,63,37.0,1236.0,381.0,2286.0,1519.0,4948.0
124,12400,1113.0,15,81,8,0,81,0.0,1236.0,381.0,2211.0,1480.0,4834.0
125,12500,1113.0,0,75,0,0,75,49.0,1236.0,381.0,2211.0,1500.0,4854.0
126,12600,1113.0,0,70,0,8,70,68.0,1236.0,381.0,2287.0,1500.0,4930.0
127,12700,1113.0,9,83,0,0,83,0.0,1236.0,381.0,2135.0,1461.0,4739.0
128,12800,1113.0,9,66,0,0,66,55.0,1236.0,381.0,2362.0,1519.0,5024.0
129,12900,1113.0,0,80,0,8,80,0.0,1236.0,381.0,2211.0,1480.0,4834.0
130,13000,1114.0,0,80,0,0,80,19.0,1236.0,381.0,2135.0,1480.0,4758.0
131,13100,1142.0,0,66,8,0,66,97.0,1236.0,381.0,2287.0,1500.0,4930.0
132,13200,1111.0,8,83,0,0,83,0.0,1236.0,381.0,2135.0,1461.0,4739.0
133,13300,1062.0,16,72,0,0,72,62.0,1236.0,381.0,2362.0,1519.0,5024.0
134,13400,1112.0,0,80,8,8,80,0.0,1236.0,381.0,2211.0,1480.0,4834.0
135,13500,1113.0,0,75,0,0,75,18.0,1236.0,381.0,2211.0,1480.0,4834.0
136,13600,1118.0,0,72,0,0,72,92.0,1236.0,381.0,2287.0,1500.0,4930.0
137,13700,1113.0,18,80,16,9,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
138,13800,1060.0,54,9,0,0,54,90.0,1236.0,381.0,2362.0,1519.0,5024.0
139,13900,1055.0,83,9,0,0,83,0.0,1236.0,381.0,2211.0,1480.0,4834.0
140,14000,1113.0,20,0,0,60,60,9.0,1236.0,381.0,2135.0,1480.0,4777.0
141,14100,1114.0,0,18,0,58,58,99.0,1236.0,381.0,2211.0,1480.0,4853.0
142,14200,1062.0,16,90,0,0,90,0.0,1236.0,381.0,2058.0,1461.0,4681.0
143,14300,1113.0,0,70,0,0,70,51.0,1236.0,381.0,2135.0,1480.0,4777.0
144,14400,1113.0,9,72,8,0,72,71.0,1236.0,381.0,2135.0,1480.0,4777.0
145,14500,1115.0,9,84,8,0,84,0.0,1236.0,381.0,2058.0,1461.0,4681.0
146,14600,1058.0,9,60,0,0,60,56.0,1236.0,381.0,2287.0,1500.0,4949.0
147,14700,1115.0,8,83,0,0,83,0.0,1236.0,381.0,2135.0,1461.0,4758.0
148,14800,1113.0,0,63,0,0,63,99.0,1236.0,381.0,2362.0,1519.0,5043.0
149,14900,1058.0,10,90,0,9,90,0.0,1236.0,381.0,2211.0,1480.0,4834.0
150,15000,1113.0,27,90,25,25,90,0.0,1236.0,457.0,2135.0,1480.0,4834.0
151,15100,1054.0,8,63,0,0,63,53.0,1236.0,381.0,2287.0,1500.0,4930.0
152,15200,1113.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
153,15300,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1461.0,4662.0
154,15400,1057.0,9,72,0,0,72,99.0,1236.0,381.0,2211.0,1480.0,4834.0
155,15500,1112.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1442.0,4643.0
156,15600,1112.0,0,72,0,0,72,45.0,1236.0,381.0,2135.0,1480.0,4758.0
157,15700,1056.0,9,75,0,0,75,65.0,1236.0,381.0,2211.0,1461.0,4815.0
158,15800,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1442.0,4643.0
159,15900,1113.0,9,70,0,9,70,87.0,1236.0,381.0,2211.0,1461.0,4815.0
160,16000,1061.0,8,75,0,0,75,33.0,1236.0,381.0,2135.0,1461.0,4739.0
161,16100,1114.0,9,81,0,0,81,0.0,1236.0,381.0,2058.0,1461.0,4662.0
162,16200,1061.0,0,70,8,8,70,99.0,1236.0,381.0,2287.0,1500.0,4930.0
163,16300,1113.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
164,16400,1114.0,0,63,0,0,63,99.0,1236.0,381.0,2362.0,1519.0,5024.0
165,16500,1109.0,15,80,0,0,80,0.0,1236.0,381.0,2135.0,1480.0,4758.0
166,16600,1113.0,0,75,0,0,75,26.0,1236.0,381.0,2211.0,1480.0,4834.0
167,16700,1117.0,9,76,9,0,76,96.0,1236.0,381.0,2287.0,1480.0,4910.0
168,16800,1111.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4758.0
169,16900,1058.0,0,63,0,0,63,82.0,1236.0,381.0,2286.0,1519.0,4948.0
170,17000,1053.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1480.0,4758.0
171,17100,1114.0,9,60,0,0,60,79.0,1236.0,381.0,2363.0,1538.0,5044.0
172,17200,1113.0,16,81,0,0,81,0.0,1236.0,381.0,2211.0,1500.0,4854.0
173,17300,1114.0,8,81,0,0,81,0.0,1236.0,381.0,2211.0,1500.0,4854.0
174,17400,1111.0,9,66,0,9,66,32.0,1236.0,381.0,2287.0,1500.0,4930.0
175,17500,1111.0,0,90,0,8,90,0.0,1236.0,381.0,2135.0,1461.0,4739.0
176,17600,1056.0,0,63,9,0,63,99.0,1236.0,381.0,2362.0,1519.0,5024.0
177,17700,1113.0,0,81,27,8,81,0.0,1236.0,381.0,2211.0,1500.0,4854.0
178,17800,1113.0,8,63,0,0,63,42.0,1236.0,381.0,2362.0,1538.0,5043.0
179,17900,1113.0,9,81,8,0,81,11.0,1236.0,381.0,2286.0,1500.0,4929.0
180,18000,1114.0,9,81,8,0,81,15.0,1236.0,381.0,2135.0,1480.0,4758.0
181,18100,1057.0,15,63,0,0,63,99.0,1236.0,381.0,2286.0,1519.0,4948.0
182,18200,1113.0,9,81,0,8,81,0.0,1236.0,381.0,2135.0,1480.0,4758.0
183,18300,1113.0,9,63,0,0,63,48.0,1236.0,381.0,2362.0,1519.0,5024.0
184,18400,1113.0,0,81,8,0,81,0.0,1236.0,381.0,2211.0,1480.0,4834.0
185,18500,1113.0,0,70,0,0,70,63.0,1236.0,381.0,2211.0,1519.0,4873.0
186,18600,1114.0,9,81,0,8,81,54.0,1236.0,381.0,2287.0,1500.0,4930.0
187,18700,1058.0,9,83,0,0,83,0.0,1236.0,381.0,2135.0,1480.0,4758.0
188,18800,1055.0,0,63,0,0,63,85.0,1236.0,381.0,2286.0,1519.0,4948.0
189,18900,1111.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1480.0,4758.0
190,19000,1113.0,0,75,0,0,75,36.0,1236.0,381.0,2135.0,1480.0,4758.0
191,19100,1113.0,0,75,9,0,75,84.0,1236.0,381.0,2211.0,1500.0,4854.0
192,19200,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1461.0,4662.0
193,19300,1052.0,0,63,0,0,63,79.0,1236.0,381.0,2286.0,1519.0,4948.0
194,19400,1113.0,16,83,0,8,83,0.0,1236.0,381.0,2135.0,1461.0,4758.0
195,19500,1113.0,16,70,0,0,70,63.0,1236.0,381.0,2287.0,1500.0,4949.0
196,19600,1056.0,9,80,0,8,80,98.0,1236.0,381.0,2211.0,1480.0,4853.0
197,19700,1113.0,0,80,0,0,80,0.0,1236.0,381.0,2135.0,1442.0,4739.0
198,19800,1113.0,9,69,0,0,69,99.0,1236.0,381.0,2362.0,1519.0,5043.0
199,19900,1116.0,8,81,0,0,81,0.0,1236.0,381.0,2211.0,1480.0,4853.0
200,20000,1112.0,0,70,0,0,70,65.0,1236.0,381.0,2287.0,1500.0,4949.0
201,20100,1056.0,9,75,0,0,75,74.0,1236.0,381.0,2211.0,1480.0,4853.0
202,20200,1113.0,8,80,0,0,80,0.0,1236.0,381.0,2058.0,1442.0,4662.0
203,20300,1057.0,9,63,8,8,63,89.0,1236.0,381.0,2286.0,1500.0,4929.0
204,20400,1114.0,16,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
205,20500,1114.0,0,66,0,0,66,85.0,1236.0,381.0,2362.0,1519.0,5024.0
206,20600,1113.0,16,90,9,8,90,40.0,1236.0,381.0,2211.0,1500.0,4854.0
207,20700,1113.0,8,72,0,0,72,0.0,1236.0,381.0,2211.0,1500.0,4873.0
208,20800,1113.0,0,72,15,0,72,22.0,1236.0,381.0,2286.0,1500.0,4929.0
209,20900,1113.0,9,80,0,0,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
210,21000,1060.0,15,63,0,0,63,99.0,1236.0,381.0,2362.0,1519.0,5024.0
211,21100,1113.0,8,81,8,15,81,0.0,1236.0,381.0,2211.0,1480.0,4834.0
212,21200,1113.0,9,18,54,0,54,30.0,1236.0,381.0,2286.0,1519.0,4948.0
213,21300,1113.0,0,76,8,0,76,0.0,1236.0,381.0,2210.0,1480.0,4833.0
214,21400,1114.0,0,80,0,0,80,0.0,1236.0,381.0,2211.0,1480.0,4834.0
215,21500,1057.0,9,72,0,0,72,80.0,1236.0,381.0,2286.0,1480.0,4909.0
216,21600,1113.0,0,81,0,15,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
217,21700,1114.0,15,70,0,0,70,5.0,1236.0,381.0,2211.0,1480.0,4834.0
218,21800,1058.0,0,75,0,0,75,23.0,1236.0,381.0,2211.0,1461.0,4815.0
219,21900,1114.0,9,80,0,0,80,0.0,1236.0,381.0,2135.0,1442.0,4720.0
220,22000,1112.0,0,66,0,0,66,64.0,1236.0,381.0,2287.0,1480.0,4910.0
221,22100,1113.0,8,81,0,8,81,0.0,1236.0,381.0,2211.0,1461.0,4815.0
222,22200,1121.0,0,81,0,0,81,0.0,1236.0,381.0,2211.0,1461.0,4815.0
223,22300,1062.0,9,63,0,0,63,99.0,1236.0,381.0,2287.0,1480.0,4910.0
224,22400,1114.0,0,81,8,0,81,0.0,1236.0,381.0,2135.0,1442.0,4720.0
225,22500,1113.0,9,66,0,0,66,67.0,1236.0,381.0,2362.0,1500.0,5005.0
226,22600,1112.0,8,83,9,8,83,0.0,1236.0,381.0,2211.0,1461.0,4815.0
227,22700,1118.0,9,80,0,0,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
228,22800,1059.0,9,66,0,0,66,81.0,1236.0,381.0,2286.0,1500.0,4929.0
229,22900,1114.0,0,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
230,23000,1113.0,0,63,0,0,63,70.0,1236.0,381.0,2362.0,1538.0,5043.0
231,23100,1112.0,9,30,54,0,54,0.0,1236.0,381.0,2211.0,1480.0,4834.0
232,23200,1113.0,9,18,50,0,50,0.0,1236.0,381.0,2211.0,1500.0,4854.0
233,23300,1059.0,8,72,0,0,72,94.0,1236.0,381.0,2286.0,1500.0,4948.0
234,23400,1113.0,9,83,0,0,83,0.0,1236.0,381.0,2135.0,1461.0,4758.0
235,23500,1113.0,0,70,0,0,70,20.0,1236.0,381.0,2287.0,1500.0,4949.0
236,23600,1117.0,8,72,9,8,72,44.0,1236.0,381.0,2211.0,1480.0,4853.0
237,23700,1113.0,9,83,0,0,83,0.0,1236.0,381.0,2135.0,1442.0,4739.0
238,23800,1056.0,0,72,8,8,72,99.0,1236.0,381.0,2362.0,1519.0,5043.0
239,23900,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4758.0
240,24000,1113.0,9,81,8,8,81,0.0,1236.0,381.0,1982.0,1423.0,4548.0
241,24100,1054.0,9,63,0,0,63,99.0,1236.0,381.0,2286.0,1500.0,4929.0
242,24200,1113.0,0,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4739.0
243,24300,1114.0,16,63,0,0,63,44.0,1236.0,381.0,2287.0,1519.0,4949.0
244,24400,1113.0,9,33,0,50,50,0.0,1236.0,381.0,2211.0,1480.0,4834.0
245,24500,1112.0,0,80,0,0,80,0.0,1236.0,381.0,2058.0,1461.0,4662.0
246,24600,1062.0,8,72,0,0,72,99.0,1236.0,381.0,2286.0,1500.0,4929.0
247,24700,1112.0,0,81,0,0,81,0.0,1236.0,381.0,2135.0,1461.0,4758.0
248,24800,1113.0,9,72,0,0,72,0.0,1236.0,381.0,2211.0,1500.0,4873.0
249,24900,1113.0,0,72,9,0,72,41.0,1236.0,381.0,2210.0,1500.0,4872.0
250,25000,1113.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1480.0,4777.0
251,25100,1061.0,8,63,0,0,63,99.0,1236.0,381.0,2362.0,1519.0,5043.0
252,25200,1114.0,0,81,0,0,81,0.0,1236.0,381.0,2211.0,1480.0,4853.0
253,25300,1113.0,16,70,0,0,70,10.0,1236.0,381.0,2287.0,1519.0,4968.0
254,25400,1112.0,0,72,0,8,72,7.0,1236.0,381.0,2287.0,1500.0,4949.0
255,25500,1114.0,8,81,8,0,81,0.0,1236.0,381.0,2211.0,1500.0,4873.0
256,25600,1058.0,0,63,0,0,63,99.0,1236.0,381.0,2362.0,1519.0,5043.0
257,25700,1114.0,16,90,0,0,90,0.0,1236.0,381.0,2211.0,1480.0,4834.0
258,25800,1113.0,9,69,0,0,69,60.0,1236.0,381.0,2439.0,1519.0,5101.0
259,25900,1057.0,0,83,0,0,83,36.0,1236.0,381.0,2287.0,1480.0,4929.0
260,26000,1115.0,9,83,0,0,83,0.0,1236.0,381.0,2058.0,1461.0,4681.0
261,26100,1053.0,0,63,0,0,63,99.0,1236.0,381.0,2286.0,1500.0,4929.0
262,26200,1113.0,0,80,0,0,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
263,26300,1113.0,0,63,0,0,63,42.0,1236.0,381.0,2362.0,1519.0,5024.0
264,26400,1113.0,0,83,0,0,83,0.0,1236.0,381.0,2211.0,1480.0,4834.0
265,26500,1113.0,16,83,0,9,83,0.0,1236.0,381.0,2058.0,1442.0,4643.0
266,26600,1053.0,0,70,0,0,70,99.0,1236.0,381.0,2286.0,1500.0,4929.0
267,26700,1112.0,9,80,0,0,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
268,26800,1113.0,9,66,0,0,66,0.0,1236.0,381.0,2211.0,1500.0,4854.0
269,26900,1114.0,0,81,27,8,81,32.0,1236.0,381.0,2211.0,1500.0,4854.0
270,27000,1111.0,8,81,9,0,81,0.0,1236.0,381.0,2058.0,1461.0,4662.0
271,27100,1113.0,9,63,0,0,63,58.0,1236.0,381.0,2363.0,1519.0,5025.0
272,27200,1113.0,9,81,0,0,81,0.0,1236.0,381.0,2135.0,1480.0,4758.0
273,27300,1112.0,15,80,0,0,80,21.0,1236.0,381.0,2135.0,1480.0,4758.0
274,27400,1057.0,0,66,0,0,66,99.0,1236.0,381.0,2287.0,1500.0,4930.0
275,27500,1112.0,0,81,0,0,81,0.0,1236.0,381.0,2058.0,1461.0,4662.0
276,27600,1112.0,0,60,9,0,60,52.0,1236.0,381.0,2286.0,1519.0,4948.0
277,27700,1113.0,9,36,50,0,50,0.0,1236.0,381.0,2135.0,1480.0,4758.0
278,27800,1114.0,9,75,0,0,75,63.0,1236.0,381.0,2287.0,1500.0,4930.0
279,27900,1117.0,0,72,0,9,72,66.0,1236.0,381.0,2287.0,1500.0,4930.0
280,28000,1116.0,9,80,0,0,80,0.0,1236.0,381.0,2135.0,1461.0,4739.0
281,28100,1060.0,0,63,0,0,63,83.0,1236.0,381.0,2362.0,1519.0,5024.0
282,28200,1115.0,9,83,0,0,83,0.0,1236.0,381.0,2211.0,1480.0,4834.0
283,28300,1113.0,8,66,0,0,66,97.0,1236.0,381.0,2439.0,1538.0,5120.0
284,28400,1113.0,16,81,0,8,81,26.0,1236.0,381.0,2287.0,1500.0,4930.0
285,28500,1113.0,9,81,0,8,81,0.0,1236.0,381.0,2211.0,1500.0,4854.0
286,28600,1065.0,0,70,0,9,70,26.0,1236.0,381.0,2286.0,1500.0,4929.0
