Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
46,4600,2026.0,0,66,9,0,66,0.0,854.0,762.0,1830.0,1634.0,5064.0
47,4700,2026.0,8,50,0,0,50,82.0,854.0,762.0,1830.0,1634.0,5064.0
48,4800,1376.0,40,16,8,0,40,99.0,854.0,686.0,1906.0,1673.0,5103.0
49,4900,732.0,9,63,9,9,63,0.0,854.0,762.0,1830.0,1634.0,5083.0
50,5000,2026.0,0,63,0,0,63,0.0,854.0,762.0,1830.0,1615.0,5064.0
51,5100,1962.0,9,50,0,0,50,59.0,854.0,762.0,1906.0,1653.0,5178.0
52,5200,345.0,8,50,0,0,50,77.0,854.0,686.0,1906.0,1673.0,5122.0
53,5300,345.0,16,60,0,8,60,38.0,854.0,686.0,1830.0,1653.0,5026.0
54,5400,1305.0,9,60,0,0,60,13.0,854.0,762.0,1830.0,1634.0,5083.0
55,5500,2027.0,0,54,8,0,54,56.0,854.0,762.0,1830.0,1653.0,5102.0
56,5600,1064.0,9,25,36,0,36,86.0,854.0,686.0,1906.0,1653.0,5102.0
57,5700,345.0,8,54,0,0,54,29.0,854.0,686.0,1905.0,1653.0,5101.0
58,5800,2074.0,9,60,0,0,60,0.0,854.0,762.0,1829.0,1653.0,5101.0
59,5900,2023.0,9,63,0,0,63,0.0,854.0,762.0,1829.0,1634.0,5082.0
60,6000,1981.0,18,41,9,16,41,99.0,854.0,762.0,1905.0,1653.0,5158.0
61,6100,498.0,27,36,0,0,36,99.0,854.0,762.0,1905.0,1673.0,5178.0
62,6200,499.0,16,60,0,8,60,0.0,854.0,762.0,1829.0,1653.0,5082.0
63,6300,2029.0,0,54,0,0,54,0.0,854.0,762.0,1829.0,1634.0,5063.0
64,6400,1962.0,0,58,0,0,58,99.0,854.0,762.0,1905.0,1653.0,5158.0
65,6500,499.0,9,45,8,0,45,99.0,854.0,762.0,1905.0,1673.0,5178.0
66,6600,2071.0,0,70,0,0,70,34.0,854.0,762.0,1829.0,1634.0,5063.0
67,6700,2030.0,0,58,8,0,58,17.0,854.0,762.0,1829.0,1634.0,5063.0
68,6800,2034.0,0,50,0,0,50,86.0,854.0,686.0,1905.0,1653.0,5082.0
69,6900,345.0,8,54,0,0,54,42.0,854.0,686.0,1905.0,1653.0,5082.0
70,7000,345.0,9,54,0,7,54,15.0,854.0,686.0,1830.0,1653.0,5007.0
71,7100,499.0,16,58,0,0,58,0.0,854.0,762.0,1829.0,1634.0,5063.0
72,7200,2027.0,9,63,8,0,63,19.0,854.0,762.0,1829.0,1634.0,5063.0
73,7300,1685.0,8,50,0,0,50,99.0,854.0,686.0,1905.0,1653.0,5082.0
74,7400,2073.0,0,50,8,0,50,85.0,854.0,762.0,1905.0,1673.0,5178.0
75,7500,2073.0,0,63,0,0,63,0.0,854.0,762.0,1829.0,1634.0,5063.0
76,7600,2028.0,0,60,0,16,60,9.0,854.0,762.0,1829.0,1634.0,5063.0
77,7700,1961.0,0,53,0,8,53,99.0,854.0,762.0,1905.0,1653.0,5158.0
78,7800,346.0,9,54,0,0,54,75.0,854.0,762.0,1905.0,1673.0,5178.0
79,7900,499.0,9,66,0,0,66,9.0,854.0,762.0,1829.0,1634.0,5082.0
80,8000,2022.0,0,60,0,0,60,0.0,854.0,762.0,1829.0,1615.0,5063.0
81,8100,1960.0,0,45,0,0,45,99.0,854.0,762.0,1905.0,1634.0,5158.0
82,8200,345.0,15,54,0,0,54,99.0,854.0,686.0,1905.0,1673.0,5121.0
83,8300,345.0,16,33,27,0,33,0.0,854.0,686.0,1906.0,1653.0,5102.0
84,8400,2025.0,9,63,0,0,63,12.0,854.0,762.0,1830.0,1634.0,5083.0
85,8500,1961.0,0,50,0,0,50,54.0,854.0,686.0,1905.0,1634.0,5082.0
86,8600,1069.0,8,45,0,0,45,85.0,854.0,686.0,1905.0,1673.0,5121.0
87,8700,2068.0,9,66,16,9,66,8.0,854.0,762.0,1830.0,1634.0,5083.0
88,8800,2029.0,0,60,0,0,60,0.0,854.0,762.0,1830.0,1634.0,5064.0
89,8900,1960.0,0,50,0,0,50,88.0,854.0,686.0,1905.0,1653.0,5082.0
90,9000,499.0,9,54,0,0,54,99.0,854.0,686.0,1905.0,1673.0,5102.0
91,9100,345.0,9,54,8,0,54,4.0,854.0,686.0,1905.0,1673.0,5102.0
92,9200,2024.0,0,63,8,0,63,0.0,854.0,762.0,1829.0,1634.0,5063.0
93,9300,2027.0,0,54,0,0,54,0.0,854.0,762.0,1829.0,1653.0,5082.0
94,9400,2035.0,16,50,0,9,50,99.0,854.0,686.0,1905.0,1673.0,5102.0
95,9500,653.0,9,58,0,8,58,99.0,854.0,762.0,1905.0,1673.0,5178.0
96,9600,652.0,0,54,0,0,54,0.0,854.0,762.0,1830.0,1653.0,5083.0
97,9700,2035.0,0,60,0,0,60,0.0,854.0,762.0,1830.0,1634.0,5064.0
98,9800,1960.0,0,50,0,0,50,99.0,854.0,686.0,1905.0,1653.0,5082.0
99,9900,345.0,9,50,8,0,50,99.0,854.0,686.0,1905.0,1692.0,5121.0
100,10000,345.0,0,64,0,0,64,70.0,854.0,686.0,1905.0,1673.0,5102.0
101,10100,2068.0,9,63,0,0,63,2.0,854.0,762.0,1829.0,1634.0,5063.0
102,10200,2025.0,9,54,9,0,54,50.0,854.0,762.0,1829.0,1634.0,5063.0
103,10300,1676.0,9,50,0,0,50,91.0,854.0,686.0,1905.0,1653.0,5101.0
104,10400,345.0,9,54,0,0,54,58.0,854.0,686.0,1905.0,1673.0,5121.0
105,10500,2073.0,15,63,0,8,63,0.0,854.0,762.0,1829.0,1634.0,5082.0
106,10600,2029.0,0,54,9,0,54,0.0,854.0,762.0,1829.0,1634.0,5216.0
107,10700,1804.0,8,45,9,0,45,99.0,854.0,762.0,1905.0,1653.0,5427.0
108,10800,345.0,9,0,54,0,54,86.0,854.0,686.0,1905.0,1653.0,5312.0
109,10900,2016.0,0,0,70,8,70,0.0,854.0,686.0,1829.0,1634.0,5160.0
110,11000,1997.0,0,9,54,0,54,51.0,854.0,686.0,1829.0,1634.0,5121.0
111,11100,1573.0,0,8,53,0,53,99.0,854.0,686.0,1905.0,1653.0,5197.0
112,11200,652.0,16,0,63,0,63,24.0,854.0,686.0,1829.0,1653.0,5082.0
113,11300,2036.0,0,0,63,0,63,0.0,854.0,686.0,1753.0,1615.0,4949.0
114,11400,1993.0,9,0,44,0,44,99.0,854.0,686.0,1829.0,1634.0,5044.0
115,11500,2071.0,9,0,61,0,61,75.0,854.0,686.0,1830.0,1634.0,5026.0
116,11600,2020.0,0,0,66,0,66,0.0,854.0,686.0,1753.0,1615.0,4930.0
117,11700,1962.0,0,0,50,0,50,99.0,854.0,686.0,1829.0,1634.0,5006.0
118,11800,345.0,9,7,54,8,54,93.0,854.0,686.0,1829.0,1634.0,5006.0
119,11900,2035.0,9,0,72,0,72,0.0,854.0,762.0,1753.0,1596.0,4968.0
120,12000,1959.0,9,0,45,9,45,66.0,854.0,686.0,1829.0,1615.0,4987.0
121,12100,499.0,8,0,54,0,54,32.0,854.0,686.0,1829.0,1634.0,5006.0
122,12200,2072.0,0,8,72,0,72,0.0,854.0,762.0,1753.0,1615.0,4987.0
123,12300,2029.0,9,0,50,8,50,0.0,854.0,762.0,1829.0,1615.0,5063.0
124,12400,1467.0,16,8,50,0,50,99.0,854.0,686.0,1906.0,1634.0,5083.0
125,12500,2036.0,0,8,58,0,58,73.0,854.0,762.0,1830.0,1653.0,5102.0
126,12600,2032.0,0,0,72,0,72,1.0,854.0,762.0,1753.0,1596.0,4949.0
127,12700,2034.0,0,0,40,8,40,92.0,854.0,686.0,1830.0,1634.0,4988.0
128,12800,345.0,8,0,54,15,54,99.0,854.0,686.0,1829.0,1653.0,5006.0
129,12900,499.0,9,0,58,0,58,0.0,854.0,686.0,1829.0,1634.0,4987.0
130,13000,2028.0,0,0,72,0,72,6.0,854.0,686.0,1753.0,1615.0,4892.0
131,13100,1960.0,0,0,50,0,50,75.0,854.0,686.0,1829.0,1634.0,4987.0
132,13200,652.0,9,8,54,8,54,37.0,854.0,686.0,1829.0,1653.0,5006.0
133,13300,2072.0,16,0,60,8,60,0.0,854.0,686.0,1830.0,1634.0,4988.0
134,13400,2022.0,0,0,60,0,60,75.0,854.0,762.0,1830.0,1634.0,5064.0
135,13500,1573.0,15,9,50,0,50,99.0,854.0,686.0,1905.0,1653.0,5082.0
136,13600,345.0,0,0,60,0,60,79.0,854.0,686.0,1830.0,1653.0,5007.0
137,13700,2028.0,9,0,69,9,69,0.0,854.0,686.0,1753.0,1615.0,4892.0
138,13800,1960.0,9,0,50,0,50,80.0,854.0,686.0,1829.0,1634.0,4987.0
139,13900,499.0,9,0,45,8,45,33.0,854.0,686.0,1830.0,1653.0,5007.0
140,14000,2073.0,0,0,72,0,72,0.0,854.0,686.0,1830.0,1634.0,4988.0
141,14100,2023.0,0,8,54,0,54,0.0,854.0,686.0,1830.0,1634.0,4988.0
142,14200,1679.0,9,0,50,0,50,99.0,854.0,686.0,1906.0,1653.0,5083.0
143,14300,345.0,23,15,54,8,54,98.0,854.0,686.0,1905.0,1673.0,5102.0
144,14400,2035.0,9,0,63,0,63,0.0,854.0,686.0,1830.0,1634.0,4988.0
145,14500,2020.0,0,0,58,0,58,58.0,854.0,686.0,1829.0,1634.0,4987.0
146,14600,1574.0,0,0,50,0,50,99.0,854.0,686.0,1905.0,1653.0,5082.0
147,14700,498.0,8,0,58,0,58,8.0,854.0,686.0,1829.0,1653.0,5006.0
148,14800,2033.0,30,0,36,0,36,0.0,854.0,686.0,1753.0,1615.0,4892.0
149,14900,1962.0,0,9,54,9,54,99.0,854.0,686.0,1829.0,1634.0,4987.0
150,15000,1893.0,9,0,50,0,50,84.0,854.0,686.0,1906.0,1653.0,5083.0
151,15100,2073.0,0,0,70,0,70,0.0,854.0,686.0,1753.0,1615.0,4949.0
152,15200,2030.0,16,16,50,0,50,68.0,854.0,686.0,1829.0,1634.0,5179.0
153,15300,1467.0,9,0,54,0,54,99.0,854.0,686.0,1905.0,1653.0,5389.0
154,15400,2073.0,9,0,54,0,54,12.0,854.0,686.0,1829.0,1653.0,5409.0
155,15500,2023.0,0,0,72,0,72,0.0,854.0,686.0,1753.0,1615.0,5238.0
156,15600,2035.0,9,0,50,0,50,99.0,854.0,686.0,1905.0,1634.0,5332.0
157,15700,2035.0,16,0,58,8,58,65.0,854.0,686.0,1829.0,1653.0,5217.0
158,15800,2058.0,0,0,60,8,60,20.0,854.0,762.0,1829.0,1634.0,5236.0
159,15900,2025.0,0,8,60,0,60,42.0,854.0,686.0,1829.0,1634.0,5121.0
160,16000,1553.0,9,8,53,0,53,99.0,854.0,686.0,1905.0,1653.0,5178.0
161,16100,2066.0,16,9,63,0,63,3.0,854.0,686.0,1829.0,1634.0,5063.0
162,16200,2033.0,9,0,63,8,63,0.0,854.0,686.0,1753.0,1615.0,4949.0
163,16300,2035.0,15,8,50,0,50,99.0,854.0,686.0,1829.0,1634.0,5044.0
164,16400,1885.0,0,0,45,0,45,84.0,854.0,686.0,1829.0,1653.0,5044.0
165,16500,2069.0,0,0,70,8,70,18.0,854.0,686.0,1753.0,1634.0,4949.0
166,16600,2024.0,9,0,54,0,54,44.0,854.0,686.0,1753.0,1634.0,4930.0
167,16700,1464.0,0,0,58,0,58,99.0,854.0,686.0,1829.0,1653.0,5025.0
168,16800,653.0,0,0,60,0,60,0.0,854.0,686.0,1753.0,1634.0,4930.0
169,16900,2021.0,0,0,66,0,66,0.0,854.0,686.0,1753.0,1615.0,4911.0
170,17000,1988.0,9,0,50,8,50,63.0,854.0,686.0,1829.0,1634.0,5006.0
171,17100,1607.0,9,0,20,36,36,44.0,854.0,686.0,1830.0,1653.0,5026.0
172,17200,2037.0,9,0,36,36,36,0.0,854.0,762.0,1753.0,1634.0,5006.0
173,17300,1994.0,0,0,54,0,54,99.0,854.0,686.0,1829.0,1634.0,5006.0
174,17400,345.0,9,0,45,0,45,99.0,854.0,686.0,1905.0,1653.0,5082.0
175,17500,2074.0,8,0,0,63,63,35.0,854.0,686.0,1753.0,1615.0,4911.0
176,17600,2026.0,9,9,58,0,58,30.0,854.0,686.0,1753.0,1615.0,4911.0
177,17700,1557.0,0,0,54,0,54,97.0,854.0,686.0,1830.0,1634.0,5007.0
178,17800,2071.0,9,0,50,0,50,41.0,854.0,686.0,1830.0,1653.0,5007.0
179,17900,2042.0,0,8,66,8,66,0.0,854.0,686.0,1830.0,1615.0,4969.0
180,18000,1963.0,0,9,54,8,54,86.0,854.0,686.0,1830.0,1634.0,4988.0
181,18100,345.0,0,0,54,0,54,99.0,854.0,686.0,1905.0,1653.0,5082.0
182,18200,499.0,16,0,60,0,60,37.0,854.0,686.0,1830.0,1634.0,4988.0
183,18300,2026.0,9,9,66,0,66,26.0,854.0,686.0,1753.0,1615.0,4892.0
184,18400,1549.0,0,0,50,0,50,99.0,854.0,686.0,1830.0,1634.0,4988.0
185,18500,2073.0,16,8,60,8,60,98.0,854.0,686.0,1830.0,1634.0,4988.0
186,18600,2034.0,8,9,63,8,63,8.0,854.0,762.0,1753.0,1596.0,4949.0
187,18700,1960.0,0,0,54,0,54,80.0,854.0,686.0,1830.0,1615.0,4969.0
188,18800,1881.0,9,8,50,0,50,62.0,854.0,686.0,1830.0,1634.0,4988.0
189,18900,2071.0,0,0,63,0,63,7.0,854.0,762.0,1830.0,1615.0,5045.0
190,19000,1994.0,9,0,58,0,58,44.0,854.0,686.0,1830.0,1615.0,4969.0
191,19100,1474.0,0,0,50,8,50,99.0,854.0,686.0,1906.0,1634.0,5064.0
192,19200,345.0,23,0,58,0,58,75.0,854.0,686.0,1830.0,1634.0,4988.0
193,19300,2020.0,0,0,70,0,70,9.0,854.0,686.0,1753.0,1615.0,4892.0
194,19400,1964.0,0,33,18,0,33,63.0,854.0,686.0,1830.0,1634.0,4988.0
195,19500,1759.0,0,0,45,0,45,73.0,854.0,686.0,1906.0,1653.0,5083.0
196,19600,2070.0,0,0,72,0,72,0.0,854.0,762.0,1753.0,1615.0,4968.0
197,19700,2026.0,9,0,54,0,54,0.0,854.0,762.0,1753.0,1634.0,5006.0
198,19800,1727.0,0,0,44,8,44,99.0,854.0,686.0,1829.0,1653.0,5025.0
199,19900,499.0,9,8,58,0,58,91.0,854.0,686.0,1830.0,1653.0,5026.0
200,20000,2046.0,9,8,63,0,63,0.0,854.0,686.0,1753.0,1634.0,4930.0
201,20100,1961.0,9,8,54,16,54,24.0,854.0,686.0,1829.0,1653.0,5025.0
202,20200,2064.0,0,0,54,0,54,51.0,854.0,762.0,1906.0,1653.0,5178.0
203,20300,2054.0,0,0,70,0,70,0.0,854.0,762.0,1830.0,1634.0,5083.0
204,20400,2024.0,16,8,54,0,54,0.0,854.0,762.0,1829.0,1634.0,5082.0
205,20500,1551.0,0,0,45,0,45,99.0,854.0,686.0,1906.0,1653.0,5102.0
206,20600,652.0,9,0,60,8,60,84.0,854.0,686.0,1829.0,1653.0,5006.0
207,20700,2024.0,0,0,66,8,66,26.0,854.0,686.0,1753.0,1615.0,4892.0
208,20800,1736.0,0,0,54,0,54,99.0,854.0,686.0,1829.0,1634.0,4987.0
209,20900,2067.0,0,0,54,0,54,13.0,854.0,686.0,1830.0,1634.0,4988.0
210,21000,2031.0,0,0,72,0,72,0.0,854.0,686.0,1753.0,1615.0,4816.0
211,21100,1962.0,9,0,45,0,45,41.0,854.0,686.0,1829.0,1634.0,4987.0
212,21200,345.0,23,8,54,0,54,51.0,854.0,686.0,1830.0,1634.0,5007.0
213,21300,2074.0,0,0,72,0,72,0.0,854.0,762.0,1753.0,1615.0,4987.0
214,21400,1961.0,9,0,54,0,54,99.0,854.0,686.0,1829.0,1615.0,5006.0
215,21500,345.0,8,0,50,0,50,99.0,854.0,686.0,1829.0,1653.0,5044.0
216,21600,499.0,0,0,60,0,60,47.0,854.0,686.0,1830.0,1634.0,5007.0
217,21700,2028.0,9,0,63,0,63,29.0,854.0,686.0,1753.0,1615.0,4911.0
218,21800,1677.0,0,0,36,18,36,96.0,854.0,686.0,1830.0,1634.0,5007.0
219,21900,1897.0,9,8,45,25,45,84.0,854.0,686.0,1753.0,1615.0,4911.0
220,22000,2028.0,9,9,63,0,63,1.0,854.0,686.0,1753.0,1596.0,4892.0
221,22100,1728.0,15,0,54,0,54,61.0,854.0,686.0,1830.0,1615.0,4988.0
222,22200,1880.0,9,8,45,0,45,58.0,854.0,686.0,1830.0,1653.0,5026.0
223,22300,2072.0,0,0,72,0,72,0.0,854.0,686.0,1753.0,1615.0,4911.0
224,22400,2024.0,0,0,54,0,54,85.0,854.0,686.0,1753.0,1615.0,4911.0
225,22500,1554.0,9,0,54,0,54,99.0,854.0,686.0,1829.0,1653.0,5006.0
226,22600,653.0,9,0,54,0,54,69.0,854.0,686.0,1830.0,1634.0,4988.0
227,22700,2024.0,0,0,72,0,72,0.0,854.0,686.0,1753.0,1615.0,4892.0
228,22800,1673.0,0,0,50,0,50,54.0,854.0,686.0,1829.0,1634.0,4987.0
229,22900,1898.0,0,0,58,0,58,48.0,854.0,686.0,1829.0,1653.0,5006.0
230,23000,2052.0,16,9,63,0,63,0.0,854.0,686.0,1753.0,1634.0,4911.0
231,23100,2024.0,9,0,63,0,63,0.0,854.0,762.0,1753.0,1615.0,4968.0
232,23200,1962.0,0,0,45,0,45,99.0,854.0,686.0,1829.0,1634.0,4987.0
233,23300,2071.0,0,0,55,0,55,89.0,854.0,686.0,1830.0,1653.0,5007.0
234,23400,2035.0,0,0,66,0,66,0.0,854.0,686.0,1830.0,1634.0,4988.0
235,23500,1966.0,16,9,50,16,50,18.0,854.0,686.0,1830.0,1634.0,4988.0
236,23600,1574.0,0,0,50,0,50,93.0,854.0,686.0,1905.0,1653.0,5082.0
237,23700,345.0,8,0,63,0,63,6.0,854.0,686.0,1830.0,1634.0,4988.0
238,23800,2027.0,0,0,63,0,63,0.0,854.0,686.0,1753.0,1615.0,4892.0
239,23900,1679.0,0,0,44,0,44,99.0,854.0,686.0,1830.0,1634.0,4988.0
240,24000,499.0,16,0,58,0,58,66.0,854.0,686.0,1830.0,1634.0,4988.0
241,24100,2031.0,36,8,36,9,36,7.0,854.0,686.0,1753.0,1615.0,4892.0
242,24200,1966.0,0,0,54,0,54,52.0,854.0,686.0,1830.0,1634.0,4988.0
243,24300,1747.0,0,0,50,0,50,99.0,854.0,686.0,1906.0,1653.0,5083.0
244,24400,2035.0,9,0,58,0,58,18.0,854.0,686.0,1830.0,1653.0,5007.0
245,24500,2025.0,8,8,70,9,70,0.0,854.0,686.0,1753.0,1615.0,4892.0
246,24600,1974.0,0,0,50,0,50,99.0,854.0,686.0,1830.0,1634.0,4988.0
247,24700,499.0,9,8,50,8,50,99.0,854.0,686.0,1906.0,1673.0,5103.0
248,24800,498.0,0,0,58,0,58,68.0,854.0,686.0,1830.0,1653.0,5007.0
249,24900,2027.0,36,0,30,0,36,15.0,854.0,686.0,1753.0,1634.0,4911.0
250,25000,2021.0,9,0,50,0,50,69.0,854.0,686.0,1830.0,1653.0,5007.0
251,25100,345.0,0,0,50,0,50,44.0,854.0,686.0,1905.0,1673.0,5102.0
252,25200,499.0,0,0,66,0,66,0.0,854.0,686.0,1830.0,1634.0,4988.0
253,25300,2027.0,16,0,63,0,63,0.0,854.0,686.0,1830.0,1615.0,4969.0
254,25400,1728.0,0,0,50,0,50,99.0,854.0,686.0,1906.0,1653.0,5083.0
255,25500,2075.0,0,0,58,0,58,33.0,854.0,686.0,1830.0,1634.0,4988.0
256,25600,2029.0,0,9,60,0,60,0.0,854.0,762.0,1753.0,1596.0,4949.0
257,25700,1960.0,16,0,54,9,54,99.0,854.0,686.0,1830.0,1634.0,4988.0
258,25800,2074.0,0,8,54,0,54,99.0,854.0,686.0,1829.0,1653.0,5006.0
259,25900,2058.0,9,0,63,0,63,0.0,854.0,686.0,1753.0,1615.0,4892.0
260,26000,2017.0,16,8,54,8,54,24.0,854.0,686.0,1830.0,1615.0,4969.0
261,26100,1464.0,8,0,54,0,54,99.0,854.0,686.0,1906.0,1653.0,5083.0
262,26200,499.0,0,0,54,0,54,55.0,854.0,686.0,1830.0,1634.0,4988.0
263,26300,2024.0,0,0,63,0,63,0.0,854.0,686.0,1830.0,1634.0,4988.0
264,26400,1995.0,9,8,54,15,54,64.0,854.0,686.0,1830.0,1634.0,4988.0
265,26500,1552.0,9,0,54,0,54,99.0,854.0,686.0,1906.0,1673.0,5103.0
266,26600,344.0,8,0,54,0,54,22.0,854.0,686.0,1906.0,1673.0,5103.0
267,26700,2022.0,10,0,70,0,70,0.0,854.0,762.0,1753.0,1634.0,5006.0
268,26800,2026.0,0,0,54,0,54,6.0,854.0,762.0,1830.0,1653.0,5102.0
269,26900,1574.0,8,0,45,0,45,99.0,854.0,686.0,1906.0,1673.0,5122.0
270,27000,345.0,9,8,58,0,58,51.0,854.0,686.0,1830.0,1673.0,5046.0
271,27100,2018.0,0,0,66,8,66,0.0,854.0,762.0,1753.0,1615.0,4987.0
272,27200,1962.0,9,0,54,0,54,93.0,854.0,686.0,1829.0,1634.0,5006.0
273,27300,345.0,9,0,50,0,50,99.0,854.0,686.0,1905.0,1653.0,5101.0
274,27400,498.0,0,0,63,0,63,0.0,854.0,686.0,1830.0,1634.0,5007.0
275,27500,2036.0,36,0,36,0,36,0.0,854.0,686.0,1753.0,1615.0,4892.0
276,27600,1803.0,9,0,45,0,45,70.0,854.0,686.0,1830.0,1634.0,4988.0
277,27700,2034.0,0,0,54,0,54,49.0,854.0,686.0,1830.0,1634.0,4988.0
278,27800,2073.0,15,0,60,0,60,0.0,854.0,762.0,1753.0,1615.0,4968.0
279,27900,1964.0,9,9,63,9,63,85.0,854.0,762.0,1830.0,1634.0,5064.0
280,28000,2070.0,9,0,50,0,50,99.0,854.0,686.0,1829.0,1653.0,5006.0
281,28100,653.0,0,0,63,0,63,0.0,854.0,762.0,1753.0,1615.0,4968.0
282,28200,2027.0,0,0,60,0,60,64.0,854.0,686.0,1753.0,1615.0,4892.0
283,28300,1575.0,0,8,54,0,54,99.0,854.0,686.0,1830.0,1653.0,5007.0
284,28400,344.0,16,0,61,7,61,0.0,854.0,686.0,1830.0,1634.0,4988.0
285,28500,2030.0,9,0,66,9,66,0.0,854.0,686.0,1753.0,1615.0,4892.0
286,28600,2036.0,0,15,44,0,44,44.0,854.0,686.0,1829.0,1634.0,4987.0
287,28700,499.0,9,0,53,0,53,91.0,854.0,686.0,1830.0,1653.0,5007.0
288,28800,2073.0,23,0,70,0,70,0.0,854.0,686.0,1753.0,1615.0,4892.0
289,28900,2021.0,0,8,54,16,54,81.0,854.0,686.0,1830.0,1615.0,4969.0
290,29000,345.0,8,0,45,0,45,99.0,854.0,686.0,1830.0,1634.0,4988.0
291,29100,2069.0,45,0,36,0,45,14.0,854.0,686.0,1753.0,1615.0,4892.0
292,29200,2018.0,0,0,60,0,60,80.0,854.0,686.0,1753.0,1596.0,4873.0
293,29300,1574.0,9,0,50,0,50,99.0,854.0,686.0,1829.0,1634.0,4987.0
