Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
897,89700,1992.0,9,0,9,60,60,35.0,1122.0,762.0,2515.0,1673.0,5788.0
898,89800,2020.0,0,9,0,58,58,48.0,1122.0,762.0,2515.0,1692.0,5807.0
899,89900,346.0,9,0,0,54,54,73.0,1122.0,762.0,2591.0,1711.0,5902.0
900,90000,2035.0,30,0,0,45,45,0.0,1122.0,762.0,2362.0,1673.0,5654.0
901,90100,2021.0,0,0,0,66,66,0.0,1122.0,762.0,2362.0,1653.0,5634.0
902,90200,2021.0,9,16,0,54,54,47.0,1122.0,762.0,2439.0,1673.0,5731.0
903,90300,1959.0,0,0,0,60,60,65.0,1122.0,762.0,2515.0,1692.0,5826.0
904,90400,1727.0,16,0,0,54,54,81.0,1122.0,762.0,2591.0,1692.0,5902.0
905,90500,345.0,0,0,0,63,63,65.0,1122.0,762.0,2591.0,1692.0,5902.0
906,90600,345.0,9,0,0,64,64,65.0,1122.0,762.0,2591.0,1711.0,5921.0
907,90700,345.0,9,8,0,63,63,73.0,1122.0,762.0,2591.0,1711.0,5921.0
908,90800,652.0,0,8,0,63,63,52.0,1122.0,762.0,2515.0,1692.0,5826.0
909,90900,2024.0,0,0,0,72,72,0.0,1122.0,762.0,2439.0,1653.0,5711.0
910,91000,2019.0,30,0,0,27,30,0.0,1122.0,762.0,2515.0,1673.0,5788.0
911,91100,2016.0,0,0,0,54,54,67.0,1122.0,762.0,2591.0,1692.0,5883.0
912,91200,2023.0,23,0,9,63,63,84.0,1122.0,762.0,2591.0,1711.0,5921.0
913,91300,345.0,0,7,0,58,58,40.0,1122.0,762.0,2591.0,1730.0,5940.0
914,91400,652.0,0,9,0,63,63,40.0,1122.0,762.0,2591.0,1711.0,5921.0
915,91500,499.0,15,0,8,63,63,54.0,1122.0,762.0,2591.0,1692.0,5902.0
916,91600,652.0,0,0,0,63,63,0.0,1122.0,762.0,2591.0,1711.0,5921.0
917,91700,2072.0,0,0,0,63,63,0.0,1122.0,762.0,2591.0,1692.0,5902.0
918,91800,2024.0,0,0,9,63,63,64.0,1122.0,762.0,2515.0,1673.0,5807.0
919,91900,2034.0,8,9,0,58,58,99.0,1122.0,762.0,2591.0,1692.0,5902.0
920,92000,652.0,9,8,0,60,60,56.0,1122.0,762.0,2667.0,1711.0,5997.0
921,92100,2068.0,16,0,8,54,54,59.0,1122.0,762.0,2591.0,1730.0,5940.0
922,92200,2070.0,9,0,0,63,63,45.0,1122.0,762.0,2515.0,1711.0,5845.0
923,92300,2009.0,0,0,8,70,70,0.0,1122.0,762.0,2439.0,1673.0,5712.0
924,92400,2035.0,0,0,0,63,63,0.0,1122.0,762.0,2515.0,1673.0,5788.0
925,92500,1960.0,15,0,9,54,54,99.0,1122.0,762.0,2591.0,1692.0,5883.0
926,92600,1882.0,16,0,0,63,63,99.0,1122.0,762.0,2591.0,1711.0,5902.0
927,92700,345.0,9,0,7,61,61,99.0,1122.0,762.0,2591.0,1711.0,5902.0
928,92800,346.0,16,0,0,63,63,95.0,1122.0,762.0,2591.0,1711.0,5902.0
929,92900,345.0,9,0,0,58,58,0.0,1122.0,762.0,2591.0,1711.0,5902.0
930,93000,2066.0,0,8,0,72,72,0.0,1122.0,762.0,2591.0,1692.0,5902.0
931,93100,2027.0,9,0,0,60,60,0.0,1122.0,762.0,2515.0,1673.0,5807.0
932,93200,2025.0,0,0,0,63,63,29.0,1122.0,762.0,2515.0,1673.0,5807.0
933,93300,2036.0,27,9,9,45,45,16.0,1122.0,762.0,2591.0,1711.0,5921.0
934,93400,1990.0,18,8,8,45,45,99.0,1122.0,762.0,2667.0,1711.0,5997.0
935,93500,2035.0,9,0,0,63,63,99.0,1122.0,762.0,2667.0,1711.0,5997.0
936,93600,345.0,0,7,0,54,54,37.0,1122.0,762.0,2667.0,1711.0,5978.0
937,93700,345.0,9,0,0,58,58,19.0,1122.0,762.0,2667.0,1711.0,5978.0
938,93800,2071.0,8,0,0,72,72,0.0,1122.0,762.0,2515.0,1673.0,5788.0
939,93900,2025.0,0,0,0,63,63,0.0,1122.0,762.0,2439.0,1673.0,5712.0
940,94000,2022.0,9,0,0,66,66,60.0,1122.0,762.0,2515.0,1673.0,5788.0
941,94100,2023.0,0,0,0,54,54,56.0,1122.0,762.0,2591.0,1692.0,5883.0
942,94200,1727.0,16,0,0,60,60,78.0,1122.0,762.0,2591.0,1692.0,5883.0
943,94300,345.0,0,15,0,58,58,80.0,1122.0,762.0,2667.0,1692.0,5959.0
944,94400,345.0,16,0,8,66,66,69.0,1122.0,762.0,2667.0,1711.0,5978.0
945,94500,346.0,16,0,8,58,58,67.0,1122.0,762.0,2591.0,1730.0,5921.0
946,94600,499.0,0,0,0,66,66,48.0,1122.0,762.0,2515.0,1692.0,5807.0
947,94700,2019.0,0,0,0,72,72,0.0,1122.0,762.0,2439.0,1673.0,5731.0
948,94800,2024.0,9,16,8,60,60,0.0,1122.0,762.0,2439.0,1673.0,5731.0
949,94900,2021.0,0,0,9,54,54,82.0,1122.0,762.0,2515.0,1692.0,5826.0
950,95000,1801.0,9,0,0,63,63,99.0,1122.0,762.0,2591.0,1692.0,5902.0
951,95100,346.0,23,7,8,54,54,99.0,1122.0,762.0,2591.0,1711.0,5921.0
952,95200,345.0,16,0,0,61,61,0.0,1122.0,762.0,2515.0,1711.0,5826.0
953,95300,345.0,23,0,0,63,63,0.0,1122.0,762.0,2515.0,1692.0,5826.0
954,95400,499.0,0,0,0,66,66,0.0,1122.0,762.0,2515.0,1692.0,5826.0
955,95500,2028.0,9,0,0,63,63,0.0,1122.0,762.0,2439.0,1673.0,5731.0
956,95600,2023.0,0,0,0,63,63,0.0,1122.0,762.0,2515.0,1692.0,5826.0
957,95700,1959.0,0,8,0,63,63,43.0,1122.0,762.0,2515.0,1692.0,5826.0
958,95800,1804.0,9,0,0,54,54,82.0,1122.0,762.0,2591.0,1711.0,5921.0
959,95900,345.0,16,0,0,60,60,55.0,1122.0,762.0,2591.0,1711.0,5921.0
960,96000,345.0,0,8,8,58,58,41.0,1122.0,762.0,2515.0,1711.0,5845.0
961,96100,2072.0,15,10,9,66,66,31.0,1122.0,762.0,2515.0,1692.0,5807.0
962,96200,2024.0,9,0,8,66,66,0.0,1122.0,762.0,2515.0,1692.0,5807.0
963,96300,2019.0,9,9,0,60,60,0.0,1122.0,838.0,2515.0,1673.0,5998.0
964,96400,1317.0,16,0,46,18,46,79.0,1122.0,762.0,2515.0,1692.0,6076.0
965,96500,345.0,9,0,0,58,58,67.0,1122.0,762.0,2591.0,1692.0,6094.0
966,96600,345.0,0,7,0,63,63,48.0,1122.0,762.0,2515.0,1692.0,5980.0
967,96700,499.0,9,9,0,66,66,23.0,1122.0,762.0,2439.0,1673.0,5846.0
968,96800,1994.0,9,0,0,72,72,19.0,1122.0,762.0,2439.0,1634.0,5769.0
969,96900,1993.0,0,0,9,58,58,25.0,1122.0,762.0,2439.0,1653.0,5768.0
970,97000,1958.0,0,8,8,60,60,99.0,1122.0,762.0,2515.0,1673.0,5845.0
971,97100,1801.0,9,8,0,54,54,99.0,1122.0,762.0,2591.0,1692.0,5940.0
972,97200,345.0,16,0,0,63,63,99.0,1122.0,686.0,2590.0,1711.0,5978.0
973,97300,499.0,9,0,0,61,61,32.0,1122.0,762.0,2590.0,1711.0,6189.0
974,97400,2072.0,16,8,0,63,63,13.0,1122.0,762.0,2514.0,1692.0,6190.0
975,97500,2020.0,0,0,0,70,70,30.0,1122.0,762.0,2439.0,1653.0,6134.0
976,97600,1994.0,0,0,0,54,54,50.0,1122.0,686.0,2515.0,1653.0,6038.0
977,97700,1864.0,0,8,0,63,63,89.0,1122.0,762.0,2591.0,1673.0,6133.0
978,97800,346.0,15,0,0,58,58,49.0,1122.0,762.0,2591.0,1692.0,6075.0
979,97900,959.0,41,0,8,30,41,41.0,1122.0,762.0,2515.0,1692.0,6114.0
980,98000,2071.0,9,0,0,72,72,5.0,1122.0,762.0,2439.0,1653.0,6076.0
981,98100,2021.0,9,0,0,63,63,25.0,1122.0,762.0,2439.0,1653.0,6153.0
982,98200,2024.0,0,0,0,60,60,35.0,1122.0,762.0,2514.0,1673.0,6306.0
983,98300,1960.0,0,8,0,58,58,99.0,1122.0,762.0,2590.0,1692.0,6439.0
984,98400,1804.0,0,0,8,60,60,99.0,1122.0,762.0,2666.0,1711.0,6515.0
985,98500,2071.0,9,8,0,54,54,52.0,1122.0,838.0,2666.0,1730.0,6495.0
986,98600,2050.0,0,0,0,72,72,39.0,1122.0,838.0,2591.0,1692.0,6285.0
987,98700,2066.0,0,0,0,63,63,0.0,1122.0,838.0,2591.0,1692.0,6209.0
988,98800,2017.0,0,0,0,60,60,0.0,1122.0,838.0,2515.0,1692.0,6075.0
989,98900,2022.0,16,20,0,36,36,44.0,1122.0,838.0,2591.0,1692.0,6112.0
990,99000,1669.0,0,10,0,50,50,99.0,1122.0,762.0,2667.0,1711.0,6093.0
991,99100,2064.0,0,0,9,58,58,58.0,1122.0,762.0,2667.0,1730.0,6093.0
992,99200,2074.0,0,0,0,66,66,67.0,1122.0,762.0,2667.0,1711.0,6054.0
993,99300,2069.0,9,0,0,63,63,0.0,1122.0,838.0,2591.0,1711.0,6035.0
994,99400,2051.0,0,0,0,63,63,0.0,1122.0,838.0,2591.0,1711.0,6016.0
995,99500,2036.0,0,0,0,66,66,1.0,1122.0,838.0,2515.0,1711.0,5940.0
996,99600,2024.0,0,0,0,60,60,0.0,1122.0,838.0,2515.0,1711.0,5940.0
997,99700,2023.0,41,0,0,38,41,59.0,1122.0,838.0,2591.0,1711.0,5997.0
998,99800,1959.0,41,0,8,27,41,90.0,1122.0,762.0,2667.0,1711.0,5997.0
999,99900,1690.0,0,0,0,50,50,99.0,1122.0,762.0,2667.0,1730.0,6016.0
1000,100000,345.0,9,0,58,0,58,69.0,1122.0,762.0,2667.0,1750.0,6036.0
1001,100100,345.0,9,0,63,8,63,89.0,1122.0,762.0,2744.0,1750.0,6113.0
1002,100200,345.0,0,0,54,8,54,99.0,1122.0,762.0,2744.0,1750.0,6113.0
1003,100300,2045.0,16,8,9,63,63,21.0,1122.0,762.0,2667.0,1730.0,6016.0
1004,100400,2034.0,0,0,0,60,60,41.0,1122.0,762.0,2667.0,1730.0,6016.0
1005,100500,2065.0,0,0,0,70,70,0.0,1122.0,762.0,2667.0,1711.0,5978.0
1006,100600,2071.0,0,8,0,63,63,0.0,1122.0,762.0,2591.0,1692.0,5883.0
1007,100700,2026.0,23,0,0,60,60,30.0,1122.0,838.0,2591.0,1692.0,5959.0
1008,100800,2033.0,0,0,8,58,58,13.0,1122.0,838.0,2667.0,1692.0,6054.0
1009,100900,2023.0,0,0,0,63,63,99.0,1122.0,762.0,2667.0,1711.0,5997.0
1010,101000,1957.0,0,0,0,54,54,85.0,1122.0,762.0,2667.0,1711.0,5997.0
1011,101100,1801.0,9,9,0,60,60,85.0,1122.0,762.0,2744.0,1730.0,6093.0
1012,101200,2071.0,0,0,0,63,63,57.0,1122.0,762.0,2667.0,1711.0,5997.0
1013,101300,2071.0,9,9,0,63,63,57.0,1122.0,762.0,2591.0,1711.0,5921.0
1014,101400,2020.0,0,0,0,63,63,0.0,1122.0,838.0,2515.0,1692.0,5902.0
1015,101500,2023.0,9,0,0,63,63,0.0,1122.0,762.0,2515.0,1692.0,5826.0
1016,101600,2024.0,9,0,0,63,63,71.0,1122.0,762.0,2591.0,1711.0,5921.0
1017,101700,1959.0,8,0,0,54,54,57.0,1122.0,762.0,2591.0,1711.0,5902.0
1018,101800,2034.0,9,9,0,63,63,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1019,101900,1101.0,9,0,0,58,58,99.0,1122.0,762.0,2667.0,1750.0,6017.0
1020,102000,2066.0,0,0,15,60,60,41.0,1122.0,762.0,2667.0,1730.0,5997.0
1021,102100,2056.0,0,0,0,60,60,61.0,1122.0,762.0,2591.0,1730.0,5921.0
1022,102200,2024.0,36,0,0,40,40,0.0,1122.0,838.0,2515.0,1692.0,5883.0
1023,102300,2019.0,9,0,0,60,60,0.0,1122.0,762.0,2515.0,1692.0,5807.0
1024,102400,2020.0,9,0,0,54,54,64.0,1122.0,762.0,2515.0,1692.0,5807.0
1025,102500,2020.0,0,0,0,60,60,48.0,1122.0,762.0,2591.0,1711.0,5902.0
1026,102600,1959.0,8,0,0,58,58,99.0,1122.0,762.0,2667.0,1711.0,5978.0
1027,102700,2034.0,0,0,0,60,60,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1028,102800,2068.0,0,0,0,58,58,39.0,1122.0,762.0,2667.0,1730.0,5997.0
1029,102900,2041.0,8,30,0,30,30,52.0,1122.0,762.0,2667.0,1730.0,5997.0
1030,103000,2073.0,0,0,8,66,66,0.0,1122.0,762.0,2667.0,1730.0,5997.0
1031,103100,2072.0,9,8,9,60,60,0.0,1122.0,762.0,2591.0,1730.0,5921.0
1032,103200,2016.0,0,0,8,63,63,2.0,1122.0,762.0,2591.0,1711.0,5902.0
1033,103300,2023.0,0,0,0,63,63,0.0,1122.0,762.0,2591.0,1711.0,5902.0
1034,103400,2030.0,30,9,0,30,30,56.0,1122.0,762.0,2591.0,1711.0,5902.0
1035,103500,2017.0,9,0,0,54,54,49.0,1122.0,762.0,2591.0,1711.0,5902.0
1036,103600,1994.0,0,0,0,58,58,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1037,103700,1959.0,9,8,0,60,60,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1038,103800,1801.0,9,8,0,63,63,94.0,1122.0,762.0,2744.0,1750.0,6094.0
1039,103900,2069.0,0,0,0,60,60,58.0,1122.0,762.0,2667.0,1750.0,6017.0
1040,104000,2067.0,8,0,0,60,60,79.0,1122.0,762.0,2667.0,1730.0,5997.0
1041,104100,2065.0,0,0,8,63,63,0.0,1122.0,762.0,2667.0,1730.0,5997.0
1042,104200,2021.0,9,0,0,63,63,0.0,1122.0,838.0,2591.0,1711.0,5978.0
1043,104300,2021.0,0,15,8,66,66,12.0,1122.0,762.0,2591.0,1692.0,5883.0
1044,104400,2019.0,0,0,0,63,63,22.0,1122.0,762.0,2667.0,1711.0,5978.0
1045,104500,2035.0,9,0,0,54,54,92.0,1122.0,762.0,2667.0,1730.0,5997.0
1046,104600,1992.0,9,10,8,45,45,73.0,1122.0,762.0,2667.0,1730.0,5997.0
1047,104700,1499.0,9,27,0,40,40,99.0,1122.0,762.0,2667.0,1750.0,6017.0
1048,104800,2066.0,0,0,0,58,58,99.0,1122.0,762.0,2744.0,1769.0,6113.0
1049,104900,1743.0,30,0,0,36,36,43.0,1122.0,762.0,2667.0,1769.0,6036.0
1050,105000,1264.0,0,0,0,63,63,55.0,1122.0,762.0,2667.0,1730.0,5997.0
1051,105100,2069.0,0,0,0,60,60,0.0,1122.0,762.0,2591.0,1730.0,5921.0
1052,105200,2036.0,0,0,0,63,63,0.0,1122.0,762.0,2515.0,1711.0,5826.0
1053,105300,2036.0,9,8,8,63,63,58.0,1122.0,838.0,2515.0,1711.0,5902.0
1054,105400,2026.0,0,0,0,60,60,40.0,1122.0,762.0,2591.0,1711.0,5902.0
1055,105500,1960.0,9,0,0,54,54,99.0,1122.0,762.0,2591.0,1730.0,5921.0
1056,105600,2035.0,9,0,0,60,60,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1057,105700,2073.0,0,9,0,58,58,47.0,1122.0,762.0,2667.0,1750.0,6017.0
1058,105800,2071.0,0,33,9,40,40,25.0,1122.0,762.0,2591.0,1711.0,5902.0
1059,105900,2023.0,0,0,0,66,66,0.0,1122.0,762.0,2439.0,1692.0,5731.0
1060,106000,2023.0,9,9,0,60,60,13.0,1122.0,838.0,2515.0,1692.0,5883.0
1061,106100,2026.0,9,0,50,0,50,4.0,1122.0,762.0,2591.0,1711.0,5902.0
1062,106200,1961.0,0,0,60,9,60,99.0,1122.0,762.0,2591.0,1730.0,5921.0
1063,106300,1804.0,15,8,54,0,54,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1064,106400,346.0,9,9,63,0,63,54.0,1122.0,762.0,2667.0,1730.0,6016.0
1065,106500,345.0,9,7,58,8,58,49.0,1122.0,762.0,2591.0,1730.0,5940.0
1066,106600,345.0,9,0,66,0,66,43.0,1122.0,762.0,2591.0,1730.0,5940.0
1067,106700,498.0,8,0,60,0,60,38.0,1122.0,762.0,2591.0,1711.0,5921.0
1068,106800,2015.0,0,0,72,0,72,0.0,1122.0,762.0,2515.0,1673.0,5807.0
1069,106900,2018.0,9,8,33,30,33,0.0,1122.0,762.0,2515.0,1673.0,5807.0
1070,107000,1959.0,0,0,0,58,58,99.0,1122.0,762.0,2591.0,1692.0,5902.0
1071,107100,1802.0,0,0,0,60,60,99.0,1122.0,762.0,2667.0,1711.0,5997.0
1072,107200,2061.0,0,0,0,54,54,21.0,1122.0,762.0,2667.0,1711.0,5997.0
1073,107300,2067.0,16,0,0,63,63,49.0,1122.0,762.0,2667.0,1711.0,5997.0
1074,107400,2064.0,8,0,0,66,66,69.0,1122.0,838.0,2667.0,1711.0,6073.0
1075,107500,2067.0,9,0,0,60,60,0.0,1122.0,838.0,2667.0,1711.0,6073.0
1076,107600,2062.0,0,0,0,63,63,11.0,1122.0,762.0,2591.0,1711.0,5921.0
1077,107700,2025.0,9,0,0,63,63,0.0,1122.0,762.0,2591.0,1692.0,5883.0
1078,107800,2019.0,9,8,0,63,63,0.0,1122.0,762.0,2667.0,1711.0,5978.0
1079,107900,1994.0,8,0,0,54,54,60.0,1122.0,838.0,2667.0,1711.0,6054.0
1080,108000,1961.0,0,0,0,66,66,49.0,1122.0,838.0,2667.0,1730.0,6073.0
1081,108100,2034.0,9,0,0,54,54,99.0,1122.0,762.0,2744.0,1730.0,6074.0
1082,108200,2036.0,0,0,0,60,60,99.0,1122.0,762.0,2744.0,1750.0,6113.0
1083,108300,2072.0,0,0,0,60,60,29.0,1122.0,762.0,2667.0,1730.0,6016.0
1084,108400,2055.0,0,0,0,60,60,59.0,1122.0,762.0,2667.0,1750.0,6036.0
1085,108500,2072.0,16,9,0,66,66,0.0,1122.0,762.0,2667.0,1730.0,6016.0
1086,108600,2019.0,9,8,8,63,63,0.0,1122.0,838.0,2591.0,1711.0,5997.0
1087,108700,2015.0,0,8,0,63,63,12.0,1122.0,838.0,2515.0,1711.0,5921.0
1088,108800,2029.0,0,0,0,63,63,0.0,1122.0,838.0,2591.0,1711.0,5997.0
1089,108900,2010.0,0,0,0,54,54,87.0,1122.0,838.0,2591.0,1692.0,5959.0
1090,109000,2024.0,9,0,0,60,60,59.0,1122.0,838.0,2591.0,1711.0,5978.0
1091,109100,1961.0,8,0,0,58,58,99.0,1122.0,762.0,2667.0,1730.0,5997.0
1092,109200,1804.0,0,0,0,60,60,99.0,1122.0,762.0,2667.0,1750.0,6017.0
1093,109300,1735.0,36,8,0,27,36,45.0,1122.0,762.0,2744.0,1750.0,6094.0
1094,109400,2070.0,63,0,9,0,63,33.0,1122.0,762.0,2591.0,1730.0,5921.0
1095,109500,2034.0,40,0,0,36,40,3.0,1122.0,838.0,2439.0,1692.0,5807.0
1096,109600,1991.0,9,0,0,60,60,34.0,1122.0,762.0,2515.0,1692.0,5807.0
1097,109700,2023.0,0,9,0,58,58,32.0,1122.0,762.0,2591.0,1711.0,5902.0
1098,109800,1966.0,9,0,0,60,60,99.0,1122.0,762.0,2667.0,1711.0,5978.0
1099,109900,1802.0,0,0,0,58,58,96.0,1122.0,762.0,2667.0,1711.0,5978.0
1100,110000,2074.0,0,0,8,63,63,90.0,1122.0,762.0,2744.0,1730.0,6074.0
1101,110100,2066.0,33,0,0,36,36,83.0,1122.0,762.0,2591.0,1711.0,5902.0
1102,110200,2071.0,41,0,0,41,41,0.0,1122.0,762.0,2515.0,1692.0,5807.0
1103,110300,2021.0,0,8,0,66,66,0.0,1122.0,762.0,2515.0,1673.0,5788.0
1104,110400,2020.0,9,0,0,55,55,54.0,1122.0,762.0,2515.0,1692.0,5807.0
1105,110500,1988.0,8,8,0,63,63,42.0,1122.0,762.0,2591.0,1692.0,5883.0
1106,110600,1961.0,0,0,8,54,54,99.0,1122.0,762.0,2667.0,1711.0,5978.0
1107,110700,806.0,9,0,0,63,63,99.0,1122.0,762.0,2744.0,1730.0,6074.0
1108,110800,2055.0,9,0,9,58,58,62.0,1122.0,762.0,2744.0,1750.0,6094.0
1109,110900,2057.0,0,0,0,60,60,82.0,1122.0,762.0,2667.0,1750.0,6017.0
1110,111000,2070.0,0,0,0,70,70,0.0,1122.0,762.0,2591.0,1711.0,5902.0
1111,111100,2070.0,9,0,0,58,58,7.0,1122.0,838.0,2591.0,1711.0,5978.0
1112,111200,2034.0,0,36,0,36,36,15.0,1122.0,762.0,2591.0,1692.0,5883.0
1113,111300,1960.0,8,0,8,54,54,65.0,1122.0,762.0,2591.0,1711.0,5902.0
1114,111400,1802.0,16,0,0,60,60,94.0,1122.0,762.0,2591.0,1711.0,5902.0
1115,111500,346.0,9,0,0,58,58,85.0,1122.0,762.0,2667.0,1711.0,5978.0
1116,111600,345.0,9,8,0,66,66,85.0,1122.0,762.0,2591.0,1711.0,5902.0
1117,111700,345.0,9,0,8,54,54,66.0,1122.0,762.0,2591.0,1711.0,5902.0
1118,111800,2071.0,0,70,8,8,70,37.0,1122.0,762.0,2515.0,1673.0,5807.0
1119,111900,2069.0,0,27,0,36,36,0.0,1122.0,762.0,2515.0,1673.0,5807.0
1120,112000,2024.0,8,0,0,63,63,0.0,1122.0,762.0,2515.0,1673.0,5807.0
1121,112100,1962.0,9,0,0,63,63,93.0,1122.0,762.0,2515.0,1692.0,5826.0
1122,112200,2035.0,0,0,0,54,54,99.0,1122.0,762.0,2591.0,1711.0,5921.0
1123,112300,345.0,15,0,0,58,58,41.0,1122.0,762.0,2667.0,1711.0,5997.0
1124,112400,345.0,9,0,0,63,63,43.0,1122.0,762.0,2667.0,1711.0,5997.0
1125,112500,345.0,23,8,0,66,66,40.0,1122.0,762.0,2591.0,1711.0,5902.0
1126,112600,345.0,9,8,0,61,61,42.0,1122.0,762.0,2591.0,1711.0,5902.0
1127,112700,2071.0,0,0,0,72,72,5.0,1122.0,762.0,2515.0,1673.0,5807.0
1128,112800,2021.0,0,8,8,63,63,19.0,1122.0,762.0,2515.0,1653.0,5768.0
1129,112900,2023.0,9,0,0,60,60,31.0,1122.0,762.0,2591.0,1692.0,5883.0
1130,113000,1959.0,0,0,0,54,54,99.0,1122.0,762.0,2591.0,1692.0,5883.0
1131,113100,1880.0,9,8,0,63,63,99.0,1122.0,762.0,2667.0,1692.0,5959.0
1132,113200,345.0,15,0,0,58,58,90.0,1122.0,762.0,2591.0,1692.0,5883.0
1133,113300,2070.0,0,15,8,70,70,0.0,1122.0,762.0,2515.0,1673.0,5788.0
1134,113400,2036.0,9,0,0,66,66,0.0,1122.0,762.0,2439.0,1653.0,5692.0
1135,113500,2020.0,0,0,0,63,63,64.0,1122.0,762.0,2515.0,1673.0,5788.0
1136,113600,1961.0,8,0,0,54,54,92.0,1122.0,762.0,2591.0,1673.0,5864.0
1137,113700,345.0,9,0,0,63,63,99.0,1122.0,762.0,2591.0,1692.0,5883.0
1138,113800,345.0,9,8,0,54,54,8.0,1122.0,762.0,2515.0,1692.0,5807.0
1139,113900,1973.0,36,9,0,40,40,0.0,1122.0,762.0,2362.0,1653.0,5615.0
1140,114000,2034.0,36,8,9,36,36,0.0,1122.0,762.0,2362.0,1634.0,5596.0
1141,114100,1987.0,16,9,0,50,50,99.0,1122.0,686.0,2439.0,1653.0,5616.0
1142,114200,345.0,9,0,0,63,63,99.0,1122.0,686.0,2515.0,1673.0,5712.0
1143,114300,345.0,9,0,8,58,58,87.0,1122.0,686.0,2439.0,1673.0,5636.0
1144,114400,2070.0,15,0,8,70,70,0.0,1122.0,762.0,2362.0,1653.0,5615.0
1145,114500,2022.0,9,8,8,66,66,0.0,1122.0,762.0,2362.0,1653.0,5615.0
1146,114600,1965.0,0,0,0,63,63,38.0,1122.0,762.0,2439.0,1673.0,5712.0
1147,114700,1673.0,0,0,0,54,54,99.0,1122.0,762.0,2515.0,1692.0,5807.0
1148,114800,499.0,9,0,0,66,66,91.0,1122.0,762.0,2515.0,1692.0,5807.0
1149,114900,2074.0,0,0,0,72,72,0.0,1122.0,762.0,2439.0,1653.0,5692.0
1150,115000,2022.0,0,0,0,63,63,0.0,1122.0,762.0,2362.0,1653.0,5615.0
1151,115100,1962.0,9,0,0,58,58,0.0,1122.0,762.0,2439.0,1653.0,5711.0
1152,115200,1991.0,9,0,0,60,60,99.0,1122.0,762.0,2591.0,1673.0,5883.0
1153,115300,1801.0,9,0,0,54,54,99.0,1122.0,762.0,2591.0,1692.0,5902.0
1154,115400,345.0,16,16,0,58,58,81.0,1122.0,762.0,2667.0,1711.0,5997.0
1155,115500,653.0,27,0,8,36,36,52.0,1122.0,762.0,2591.0,1692.0,5902.0
1156,115600,2050.0,0,0,8,72,72,0.0,1122.0,762.0,2439.0,1673.0,5731.0
1157,115700,2022.0,0,0,0,60,60,0.0,1122.0,762.0,2439.0,1673.0,5731.0
1158,115800,1997.0,9,0,0,58,58,2.0,1122.0,762.0,2515.0,1673.0,5807.0
1159,115900,1961.0,8,9,8,63,63,99.0,1122.0,762.0,2591.0,1692.0,5902.0
1160,116000,1804.0,0,0,0,54,54,99.0,1122.0,762.0,2667.0,1711.0,5978.0
1161,116100,345.0,16,0,0,63,63,34.0,1122.0,762.0,2591.0,1711.0,5902.0
1162,116200,345.0,9,0,0,60,60,38.0,1122.0,762.0,2591.0,1711.0,5902.0
1163,116300,345.0,16,0,0,61,61,65.0,1122.0,762.0,2667.0,1730.0,5997.0
1164,116400,345.0,8,0,0,58,58,67.0,1122.0,762.0,2591.0,1730.0,5921.0
1165,116500,345.0,9,8,8,63,63,67.0,1122.0,762.0,2591.0,1730.0,5921.0
1166,116600,652.0,9,0,0,63,63,38.0,1122.0,762.0,2515.0,1692.0,5807.0
1167,116700,1995.0,0,8,8,72,72,0.0,1122.0,762.0,2515.0,1673.0,5788.0
1168,116800,2023.0,0,0,0,54,54,20.0,1122.0,762.0,2515.0,1692.0,5807.0
1169,116900,806.0,16,0,0,58,58,99.0,1122.0,762.0,2591.0,1692.0,5883.0
1170,117000,2064.0,36,9,8,36,36,55.0,1122.0,762.0,2515.0,1673.0,5788.0
1171,117100,2022.0,16,8,0,72,72,0.0,1122.0,762.0,2362.0,1653.0,5615.0
1172,117200,2024.0,0,0,8,58,58,20.0,1122.0,762.0,2439.0,1673.0,5712.0
1173,117300,2024.0,0,0,0,55,55,99.0,1122.0,762.0,2515.0,1692.0,5826.0
1174,117400,1812.0,9,0,0,58,58,99.0,1122.0,762.0,2591.0,1692.0,5902.0
1175,117500,345.0,8,0,8,60,60,83.0,1122.0,762.0,2591.0,1692.0,5902.0
1176,117600,345.0,9,8,0,69,69,60.0,1122.0,762.0,2515.0,1692.0,5826.0
1177,117700,2020.0,0,0,0,66,66,0.0,1122.0,762.0,2439.0,1653.0,5711.0
1178,117800,2020.0,9,8,0,60,60,0.0,1122.0,762.0,2515.0,1653.0,5787.0
1179,117900,2020.0,0,0,0,63,63,97.0,1122.0,762.0,2515.0,1673.0,5807.0
1180,118000,1957.0,16,8,0,58,58,82.0,1122.0,762.0,2591.0,1692.0,5902.0
1181,118100,345.0,0,0,0,54,54,99.0,1122.0,762.0,2667.0,1692.0,5959.0
1182,118200,2069.0,16,0,36,36,36,0.0,1122.0,762.0,2515.0,1673.0,5788.0
