Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
43,4300,652.0,8,0,36,40,40,11.0,1236.0,838.0,3123.0,1730.0,6702.0
44,4400,2068.0,0,0,30,27,30,17.0,1236.0,838.0,3047.0,1711.0,6568.0
45,4500,2024.0,0,0,66,0,66,0.0,1236.0,838.0,2971.0,1692.0,6454.0
46,4600,1995.0,9,0,63,0,63,0.0,1236.0,838.0,3047.0,1711.0,6530.0
47,4700,2026.0,16,0,63,0,63,28.0,1236.0,838.0,3047.0,1711.0,6510.0
48,4800,1992.0,0,0,58,9,58,14.0,1236.0,838.0,3123.0,1730.0,6586.0
49,4900,1994.0,16,0,60,0,60,91.0,1236.0,838.0,3200.0,1730.0,6644.0
50,5000,1995.0,9,0,60,0,60,59.0,1236.0,838.0,3200.0,1730.0,6644.0
51,5100,1995.0,0,0,63,0,63,99.0,1236.0,838.0,3200.0,1730.0,6625.0
52,5200,1994.0,0,0,58,0,58,71.0,1236.0,838.0,3123.0,1730.0,6548.0
53,5300,2034.0,8,0,63,0,63,30.0,1236.0,838.0,3123.0,1730.0,6548.0
54,5400,1995.0,0,0,60,0,60,94.0,1236.0,838.0,3200.0,1730.0,6625.0
55,5500,1991.0,0,0,63,0,63,50.0,1236.0,838.0,3200.0,1750.0,6645.0
56,5600,1996.0,0,9,58,8,58,99.0,1236.0,838.0,3200.0,1750.0,6645.0
57,5700,1991.0,0,0,60,0,60,86.0,1236.0,838.0,3200.0,1769.0,6664.0
58,5800,1993.0,0,0,60,0,60,99.0,1236.0,838.0,3200.0,1769.0,6664.0
59,5900,1961.0,0,0,63,0,63,99.0,1236.0,838.0,3276.0,1769.0,6740.0
60,6000,1880.0,9,0,50,0,50,77.0,1236.0,838.0,3276.0,1769.0,6740.0
61,6100,499.0,26,33,36,0,36,88.0,1236.0,838.0,3200.0,1769.0,6664.0
62,6200,345.0,9,0,66,0,66,94.0,1236.0,762.0,3200.0,1769.0,6569.0
63,6300,345.0,0,0,54,0,54,6.0,1236.0,762.0,3200.0,1769.0,6569.0
64,6400,345.0,15,0,63,8,63,26.0,1236.0,762.0,3200.0,1769.0,6569.0
65,6500,2035.0,0,0,63,0,63,72.0,1236.0,838.0,3200.0,1750.0,6626.0
66,6600,2036.0,0,0,54,0,54,99.0,1236.0,838.0,3200.0,1769.0,6645.0
67,6700,345.0,0,0,63,0,63,99.0,1236.0,762.0,3276.0,1769.0,6645.0
68,6800,345.0,9,0,58,8,58,43.0,1236.0,762.0,3200.0,1769.0,6569.0
69,6900,2035.0,0,0,66,0,66,78.0,1236.0,762.0,3200.0,1769.0,6569.0
70,7000,2057.0,16,0,55,0,55,99.0,1236.0,762.0,3200.0,1769.0,6569.0
71,7100,1881.0,9,8,58,0,58,56.0,1236.0,762.0,3276.0,1769.0,6645.0
72,7200,345.0,8,15,63,0,63,71.0,1236.0,838.0,3200.0,1769.0,6645.0
73,7300,1082.0,0,0,60,0,60,79.0,1236.0,838.0,3123.0,1769.0,6568.0
74,7400,345.0,0,0,58,0,58,95.0,1236.0,838.0,3123.0,1769.0,6568.0
75,7500,345.0,23,0,69,0,69,22.0,1236.0,762.0,3200.0,1769.0,6569.0
76,7600,2073.0,30,0,36,15,36,6.0,1236.0,838.0,3123.0,1730.0,6529.0
77,7700,652.0,0,0,63,0,63,11.0,1236.0,838.0,3047.0,1711.0,6434.0
78,7800,2051.0,0,0,63,0,63,0.0,1236.0,838.0,3047.0,1711.0,6434.0
79,7900,2072.0,0,8,63,0,63,0.0,1236.0,838.0,3047.0,1730.0,6453.0
80,8000,2035.0,9,9,63,8,63,0.0,1236.0,838.0,3047.0,1692.0,6415.0
81,8100,2027.0,9,0,63,9,63,22.0,1236.0,838.0,3047.0,1692.0,6434.0
82,8200,2025.0,15,0,60,0,60,0.0,1236.0,838.0,3047.0,1711.0,6453.0
83,8300,1995.0,0,0,63,9,63,86.0,1236.0,838.0,3047.0,1711.0,6453.0
84,8400,1996.0,33,18,66,25,66,40.0,1236.0,914.0,3123.0,1730.0,6605.0
85,8500,1996.0,0,0,60,8,60,99.0,1236.0,838.0,3123.0,1730.0,6529.0
86,8600,1999.0,0,0,54,0,54,65.0,1236.0,838.0,3200.0,1730.0,6606.0
87,8700,1993.0,9,0,63,0,63,99.0,1236.0,838.0,3200.0,1750.0,6626.0
88,8800,2018.0,0,0,60,8,60,99.0,1236.0,838.0,3200.0,1750.0,6626.0
89,8900,1960.0,0,0,63,0,63,66.0,1236.0,838.0,3200.0,1750.0,6626.0
90,9000,1991.0,0,0,58,0,58,99.0,1236.0,838.0,3200.0,1750.0,6626.0
91,9100,2036.0,16,0,63,0,63,99.0,1236.0,838.0,3276.0,1769.0,6721.0
92,9200,1991.0,0,9,60,9,60,88.0,1236.0,838.0,3276.0,1769.0,6740.0
93,9300,499.0,0,0,54,0,54,86.0,1236.0,838.0,3200.0,1769.0,6683.0
94,9400,2034.0,8,0,63,0,63,99.0,1236.0,838.0,3276.0,1769.0,6740.0
95,9500,1993.0,9,0,63,0,63,73.0,1236.0,762.0,3276.0,1788.0,6683.0
96,9600,1993.0,0,0,63,8,63,99.0,1236.0,762.0,3276.0,1788.0,6683.0
97,9700,345.0,16,0,54,0,54,99.0,1236.0,762.0,3352.0,1788.0,6759.0
98,9800,345.0,0,0,63,8,63,38.0,1236.0,762.0,3276.0,1788.0,6683.0
99,9900,345.0,9,0,63,0,63,51.0,1236.0,762.0,3200.0,1769.0,6588.0
100,10000,1986.0,9,0,61,0,61,86.0,1236.0,762.0,3200.0,1750.0,6569.0
101,10100,2065.0,15,36,33,0,36,93.0,1236.0,838.0,3123.0,1750.0,6568.0
102,10200,345.0,9,0,63,0,63,24.0,1236.0,762.0,3200.0,1750.0,6550.0
103,10300,345.0,0,0,63,0,63,60.0,1236.0,762.0,3200.0,1769.0,6569.0
104,10400,499.0,9,0,58,9,58,74.0,1236.0,762.0,3200.0,1750.0,6550.0
105,10500,345.0,8,8,60,0,60,82.0,1236.0,762.0,3200.0,1750.0,6569.0
106,10600,345.0,9,15,63,0,63,94.0,1236.0,762.0,3200.0,1750.0,6550.0
107,10700,345.0,9,0,58,0,58,10.0,1236.0,762.0,3200.0,1750.0,6550.0
108,10800,346.0,16,0,63,0,63,22.0,1236.0,762.0,3123.0,1750.0,6473.0
109,10900,499.0,0,0,63,0,63,30.0,1236.0,838.0,3047.0,1750.0,6473.0
110,11000,1074.0,36,0,36,0,36,37.0,1236.0,838.0,3047.0,1730.0,6453.0
111,11100,2022.0,0,8,0,72,72,0.0,1236.0,838.0,2895.0,1692.0,6263.0
112,11200,2027.0,0,9,8,54,54,0.0,1236.0,838.0,2971.0,1692.0,6339.0
113,11300,2021.0,9,0,0,63,63,72.0,1236.0,838.0,2971.0,1692.0,6339.0
114,11400,2024.0,0,0,8,63,63,60.0,1236.0,762.0,3047.0,1711.0,6358.0
115,11500,1960.0,0,9,0,63,63,48.0,1236.0,762.0,3123.0,1711.0,6434.0
116,11600,1966.0,0,0,0,54,54,99.0,1236.0,762.0,3123.0,1730.0,6453.0
117,11700,1882.0,9,0,0,63,63,99.0,1236.0,762.0,3123.0,1750.0,6473.0
118,11800,499.0,0,0,0,63,63,40.0,1236.0,762.0,3123.0,1750.0,6473.0
119,11900,2071.0,0,0,0,58,58,66.0,1236.0,762.0,3123.0,1769.0,6492.0
120,12000,2066.0,16,0,0,63,63,77.0,1236.0,762.0,3123.0,1750.0,6473.0
121,12100,345.0,8,0,0,63,63,0.0,1236.0,762.0,3123.0,1750.0,6473.0
122,12200,652.0,0,9,0,60,60,23.0,1236.0,762.0,3123.0,1750.0,6473.0
123,12300,499.0,8,0,0,58,58,54.0,1236.0,762.0,3200.0,1769.0,6569.0
124,12400,2071.0,0,0,0,75,75,64.0,1236.0,762.0,3123.0,1750.0,6473.0
125,12500,499.0,0,0,0,61,61,0.0,1236.0,762.0,3123.0,1730.0,6453.0
126,12600,2069.0,8,0,0,63,63,8.0,1236.0,762.0,3123.0,1750.0,6473.0
127,12700,498.0,0,9,8,63,63,18.0,1236.0,762.0,3047.0,1730.0,6377.0
128,12800,2067.0,9,0,0,63,63,0.0,1236.0,762.0,3047.0,1730.0,6377.0
129,12900,2060.0,0,9,0,63,63,0.0,1236.0,762.0,3047.0,1730.0,6377.0
130,13000,2024.0,8,0,0,72,72,12.0,1236.0,762.0,3047.0,1711.0,6358.0
131,13100,1993.0,9,0,8,58,58,6.0,1236.0,838.0,3047.0,1711.0,6434.0
132,13200,2035.0,0,9,0,63,63,24.0,1236.0,762.0,3123.0,1711.0,6434.0
133,13300,1958.0,0,0,8,60,60,99.0,1236.0,762.0,3123.0,1730.0,6453.0
134,13400,1800.0,9,9,8,58,58,94.0,1236.0,762.0,3200.0,1730.0,6530.0
135,13500,2035.0,0,8,0,63,63,80.0,1236.0,838.0,3200.0,1750.0,6626.0
136,13600,1062.0,16,0,0,60,60,99.0,1236.0,838.0,3200.0,1750.0,6626.0
137,13700,2066.0,15,0,0,63,63,98.0,1236.0,838.0,3123.0,1750.0,6549.0
138,13800,499.0,63,0,8,0,63,29.0,1236.0,838.0,3123.0,1750.0,6549.0
139,13900,2072.0,16,0,0,69,69,16.0,1236.0,762.0,3047.0,1711.0,6358.0
140,14000,2047.0,0,0,0,66,66,25.0,1236.0,762.0,3047.0,1692.0,6339.0
141,14100,2035.0,0,8,0,66,66,0.0,1236.0,838.0,2971.0,1673.0,6320.0
142,14200,2021.0,0,0,0,60,60,0.0,1236.0,762.0,2971.0,1673.0,6244.0
143,14300,2023.0,0,0,0,58,58,40.0,1236.0,762.0,3047.0,1692.0,6339.0
144,14400,2027.0,8,0,8,63,63,21.0,1236.0,762.0,3047.0,1692.0,6339.0
145,14500,1997.0,0,0,0,66,66,99.0,1236.0,762.0,3123.0,1711.0,6434.0
146,14600,1991.0,16,9,0,60,60,81.0,1236.0,762.0,3123.0,1711.0,6453.0
147,14700,1800.0,0,0,0,58,58,93.0,1236.0,762.0,3123.0,1711.0,6453.0
148,14800,2035.0,9,0,8,66,66,99.0,1236.0,762.0,3123.0,1730.0,6491.0
149,14900,1882.0,8,9,0,60,60,99.0,1236.0,762.0,3123.0,1730.0,6472.0
150,15000,2073.0,9,0,0,63,63,66.0,1236.0,762.0,3200.0,1750.0,6569.0
151,15100,2039.0,0,0,0,58,58,76.0,1236.0,762.0,3200.0,1750.0,6569.0
152,15200,345.0,0,8,0,63,63,64.0,1236.0,762.0,3123.0,1730.0,6472.0
153,15300,499.0,0,0,0,72,72,0.0,1236.0,762.0,3047.0,1711.0,6377.0
154,15400,2067.0,0,0,0,63,63,0.0,1236.0,762.0,2972.0,1692.0,6283.0
155,15500,2034.0,9,0,0,66,66,0.0,1236.0,762.0,2972.0,1673.0,6264.0
156,15600,2036.0,0,0,0,60,60,0.0,1236.0,838.0,2972.0,1673.0,6340.0
157,15700,1993.0,0,0,0,60,60,0.0,1236.0,762.0,2972.0,1692.0,6283.0
158,15800,2025.0,0,0,0,66,66,70.0,1236.0,762.0,3047.0,1711.0,6358.0
159,15900,1960.0,8,8,0,58,58,67.0,1236.0,762.0,3047.0,1711.0,6358.0
160,16000,1962.0,9,0,0,60,60,99.0,1236.0,762.0,3123.0,1730.0,6453.0
161,16100,2035.0,0,0,0,66,66,99.0,1236.0,762.0,3200.0,1730.0,6530.0
162,16200,1879.0,9,8,8,54,54,72.0,1236.0,762.0,3123.0,1750.0,6473.0
163,16300,2071.0,15,0,0,63,63,82.0,1236.0,762.0,3123.0,1750.0,6473.0
164,16400,2072.0,0,0,0,66,66,80.0,1236.0,762.0,3047.0,1730.0,6377.0
165,16500,2068.0,16,0,0,75,75,0.0,1236.0,838.0,3047.0,1711.0,6434.0
166,16600,2022.0,9,0,0,63,63,0.0,1236.0,838.0,2971.0,1692.0,6339.0
167,16700,2018.0,0,0,0,63,63,0.0,1236.0,838.0,2971.0,1692.0,6339.0
168,16800,1996.0,9,0,0,60,60,8.0,1236.0,838.0,2971.0,1692.0,6339.0
169,16900,1958.0,0,0,0,63,63,99.0,1236.0,838.0,2971.0,1711.0,6358.0
170,17000,2016.0,0,0,0,54,54,99.0,1236.0,762.0,3047.0,1711.0,6358.0
171,17100,1801.0,16,8,0,66,66,70.0,1236.0,762.0,3047.0,1730.0,6377.0
172,17200,2072.0,0,9,9,60,60,72.0,1236.0,762.0,3047.0,1750.0,6397.0
173,17300,345.0,16,0,0,63,63,65.0,1236.0,762.0,3047.0,1730.0,6377.0
174,17400,499.0,0,0,0,66,66,73.0,1236.0,762.0,2971.0,1730.0,6301.0
175,17500,2035.0,0,0,0,60,60,0.0,1236.0,762.0,2971.0,1730.0,6301.0
176,17600,653.0,0,0,15,63,63,2.0,1236.0,762.0,2971.0,1711.0,6282.0
177,17700,2027.0,8,0,0,72,72,0.0,1236.0,762.0,2895.0,1692.0,6187.0
178,17800,2022.0,9,0,0,58,58,7.0,1236.0,762.0,2895.0,1692.0,6187.0
179,17900,2022.0,0,9,9,60,60,0.0,1236.0,762.0,2971.0,1711.0,6282.0
180,18000,2025.0,9,7,0,63,63,56.0,1236.0,762.0,2971.0,1711.0,6282.0
181,18100,2021.0,0,0,0,63,63,28.0,1236.0,762.0,3047.0,1711.0,6358.0
182,18200,1992.0,9,0,0,58,58,98.0,1236.0,762.0,3047.0,1711.0,6358.0
183,18300,1803.0,8,0,0,60,60,99.0,1236.0,762.0,3123.0,1730.0,6453.0
184,18400,1882.0,9,0,0,63,63,64.0,1236.0,762.0,3123.0,1730.0,6453.0
185,18500,1881.0,9,0,8,66,66,91.0,1236.0,762.0,3123.0,1750.0,6473.0
186,18600,1881.0,0,0,8,54,54,99.0,1236.0,762.0,3200.0,1750.0,6550.0
187,18700,2071.0,0,0,0,66,66,3.0,1236.0,762.0,3047.0,1730.0,6377.0
188,18800,1478.0,9,0,0,66,66,30.0,1236.0,762.0,3047.0,1730.0,6377.0
189,18900,345.0,8,0,0,63,63,49.0,1236.0,762.0,3047.0,1711.0,6358.0
190,19000,652.0,0,0,0,63,63,62.0,1236.0,762.0,3047.0,1711.0,6358.0
191,19100,2056.0,16,0,0,72,72,0.0,1236.0,838.0,2971.0,1711.0,6377.0
192,19200,2018.0,9,0,0,63,63,0.0,1236.0,838.0,2971.0,1711.0,6377.0
193,19300,2035.0,15,0,0,63,63,66.0,1236.0,838.0,3047.0,1692.0,6434.0
194,19400,2035.0,0,8,8,58,58,42.0,1236.0,838.0,3123.0,1711.0,6529.0
195,19500,1315.0,40,0,0,10,40,78.0,1236.0,762.0,3123.0,1711.0,6453.0
196,19600,1752.0,27,0,9,45,45,29.0,1236.0,762.0,2971.0,1692.0,6282.0
197,19700,2072.0,9,0,0,63,63,42.0,1236.0,762.0,2971.0,1692.0,6282.0
198,19800,2072.0,8,8,8,63,63,0.0,1236.0,762.0,2971.0,1692.0,6282.0
199,19900,2070.0,0,8,0,63,63,0.0,1236.0,762.0,3047.0,1711.0,6377.0
200,20000,2019.0,0,0,0,63,63,0.0,1236.0,762.0,3047.0,1711.0,6377.0
201,20100,2034.0,23,0,0,66,66,0.0,1236.0,838.0,3047.0,1711.0,6472.0
202,20200,2036.0,0,0,0,60,60,67.0,1236.0,838.0,3047.0,1711.0,6453.0
203,20300,2021.0,0,0,0,54,54,37.0,1236.0,762.0,3047.0,1711.0,6377.0
204,20400,2026.0,0,0,8,63,63,14.0,1236.0,762.0,3047.0,1711.0,6377.0
205,20500,1960.0,0,9,0,66,66,99.0,1236.0,762.0,3123.0,1730.0,6472.0
206,20600,2034.0,16,0,0,60,60,92.0,1236.0,762.0,3200.0,1730.0,6549.0
207,20700,498.0,0,0,0,58,58,42.0,1236.0,762.0,3123.0,1750.0,6492.0
208,20800,652.0,36,0,0,30,36,27.0,1236.0,762.0,3047.0,1730.0,6396.0
209,20900,499.0,16,8,8,58,58,41.0,1236.0,762.0,3048.0,1730.0,6397.0
210,21000,2070.0,0,9,0,70,70,0.0,1236.0,762.0,3048.0,1730.0,6397.0
211,21100,2071.0,9,0,8,63,63,0.0,1236.0,762.0,3047.0,1730.0,6396.0
212,21200,2028.0,30,9,0,36,36,0.0,1236.0,762.0,2895.0,1711.0,6206.0
213,21300,1993.0,0,0,0,63,63,45.0,1236.0,762.0,2971.0,1711.0,6282.0
214,21400,1990.0,9,0,0,54,54,74.0,1236.0,762.0,2971.0,1730.0,6301.0
215,21500,2011.0,0,0,0,63,63,99.0,1236.0,762.0,3047.0,1750.0,6397.0
216,21600,498.0,0,0,0,63,63,99.0,1236.0,762.0,3123.0,1750.0,6473.0
217,21700,2071.0,0,9,0,60,60,99.0,1236.0,762.0,3123.0,1769.0,6492.0
218,21800,1060.0,9,0,0,58,58,47.0,1236.0,762.0,3123.0,1750.0,6473.0
219,21900,345.0,8,0,0,66,66,66.0,1236.0,762.0,3123.0,1750.0,6473.0
220,22000,499.0,16,8,8,63,63,99.0,1236.0,762.0,3123.0,1769.0,6492.0
221,22100,2066.0,9,0,0,54,54,28.0,1236.0,762.0,3123.0,1769.0,6492.0
222,22200,499.0,36,8,0,36,36,35.0,1236.0,762.0,3123.0,1750.0,6473.0
223,22300,806.0,36,0,8,41,41,12.0,1236.0,762.0,2971.0,1692.0,6263.0
224,22400,2025.0,0,8,8,72,72,0.0,1236.0,762.0,2895.0,1673.0,6168.0
225,22500,1983.0,27,0,9,36,36,1.0,1236.0,762.0,2971.0,1692.0,6263.0
226,22600,1727.0,10,0,0,45,45,90.0,1236.0,686.0,3047.0,1711.0,6282.0
227,22700,345.0,15,0,0,63,63,96.0,1236.0,686.0,3123.0,1711.0,6358.0
228,22800,2035.0,0,8,0,63,63,77.0,1236.0,762.0,3048.0,1711.0,6359.0
229,22900,2065.0,16,9,0,63,63,4.0,1236.0,762.0,3047.0,1730.0,6377.0
230,23000,498.0,15,0,0,66,66,10.0,1236.0,762.0,2971.0,1711.0,6282.0
231,23100,652.0,9,0,9,63,63,37.0,1236.0,838.0,2971.0,1730.0,6396.0
232,23200,653.0,9,0,8,63,63,0.0,1236.0,838.0,2971.0,1711.0,6377.0
233,23300,2071.0,0,0,8,63,63,0.0,1236.0,838.0,2971.0,1711.0,6377.0
234,23400,2073.0,8,0,0,63,63,0.0,1236.0,838.0,2971.0,1711.0,6377.0
235,23500,2021.0,0,0,0,69,69,0.0,1236.0,838.0,2971.0,1711.0,6377.0
236,23600,2022.0,9,0,0,58,58,0.0,1236.0,838.0,2971.0,1730.0,6396.0
237,23700,2021.0,0,8,0,63,63,12.0,1236.0,762.0,3047.0,1730.0,6377.0
238,23800,1996.0,9,8,8,60,60,8.0,1236.0,762.0,3047.0,1730.0,6377.0
239,23900,1994.0,9,0,0,63,63,91.0,1236.0,762.0,3047.0,1730.0,6377.0
240,24000,1959.0,0,0,0,58,58,62.0,1236.0,762.0,3047.0,1730.0,6377.0
241,24100,1499.0,45,0,0,20,45,94.0,1236.0,762.0,3123.0,1730.0,6453.0
242,24200,806.0,58,9,8,8,58,99.0,1236.0,762.0,3200.0,1750.0,6550.0
243,24300,2035.0,9,8,0,63,63,99.0,1236.0,762.0,3123.0,1730.0,6453.0
244,24400,499.0,0,0,0,72,72,0.0,1236.0,762.0,3048.0,1711.0,6359.0
245,24500,2072.0,9,0,0,63,63,7.0,1236.0,762.0,2972.0,1711.0,6283.0
246,24600,1965.0,0,0,27,30,30,0.0,1236.0,762.0,2972.0,1711.0,6283.0
247,24700,2023.0,0,0,0,63,63,0.0,1236.0,762.0,2896.0,1692.0,6207.0
248,24800,2023.0,0,9,8,69,69,51.0,1236.0,762.0,2972.0,1692.0,6283.0
249,24900,2021.0,9,0,0,54,54,34.0,1236.0,762.0,3047.0,1692.0,6358.0
250,25000,2027.0,23,0,0,63,63,13.0,1236.0,762.0,3047.0,1692.0,6358.0
251,25100,1996.0,0,8,8,60,60,91.0,1236.0,762.0,3123.0,1711.0,6453.0
252,25200,1960.0,0,0,15,63,63,56.0,1236.0,762.0,3123.0,1730.0,6472.0
253,25300,1863.0,16,9,0,58,58,77.0,1236.0,762.0,3123.0,1730.0,6472.0
254,25400,2072.0,0,36,0,27,36,79.0,1236.0,838.0,3123.0,1750.0,6568.0
255,25500,2072.0,9,0,0,66,66,2.0,1236.0,838.0,3123.0,1730.0,6548.0
256,25600,2053.0,36,0,0,40,40,0.0,1236.0,838.0,2972.0,1692.0,6359.0
257,25700,2025.0,0,0,9,63,63,0.0,1236.0,838.0,2972.0,1673.0,6340.0
258,25800,2021.0,8,0,8,63,63,23.0,1236.0,762.0,2972.0,1692.0,6283.0
259,25900,2021.0,9,0,0,58,58,0.0,1236.0,838.0,3048.0,1711.0,6454.0
260,26000,1985.0,0,0,0,63,63,99.0,1236.0,762.0,3047.0,1711.0,6377.0
261,26100,1991.0,9,9,0,60,60,99.0,1236.0,762.0,3123.0,1730.0,6472.0
262,26200,498.0,8,0,0,63,63,65.0,1236.0,762.0,3123.0,1730.0,6472.0
263,26300,498.0,9,0,0,63,63,27.0,1236.0,762.0,3048.0,1730.0,6397.0
264,26400,2057.0,0,0,0,63,63,44.0,1236.0,762.0,3048.0,1711.0,6378.0
265,26500,499.0,0,0,0,63,63,0.0,1236.0,762.0,3048.0,1711.0,6378.0
266,26600,2073.0,0,9,0,63,63,0.0,1236.0,838.0,3048.0,1711.0,6454.0
267,26700,2034.0,0,8,21,63,63,21.0,1236.0,838.0,3048.0,1711.0,6435.0
268,26800,1996.0,9,0,0,63,63,0.0,1236.0,838.0,3048.0,1711.0,6435.0
269,26900,2035.0,8,0,0,66,66,0.0,1236.0,838.0,2972.0,1692.0,6340.0
270,27000,1996.0,16,30,0,33,33,65.0,1236.0,838.0,3048.0,1711.0,6435.0
271,27100,1960.0,0,0,8,63,63,54.0,1236.0,838.0,3047.0,1730.0,6453.0
272,27200,1993.0,0,0,0,60,60,99.0,1236.0,762.0,3123.0,1730.0,6453.0
273,27300,806.0,16,16,0,63,63,99.0,1236.0,762.0,3200.0,1750.0,6550.0
274,27400,499.0,0,0,0,58,58,20.0,1236.0,762.0,3123.0,1750.0,6473.0
275,27500,499.0,8,0,0,63,63,46.0,1236.0,762.0,3123.0,1750.0,6492.0
276,27600,652.0,9,8,9,63,63,69.0,1236.0,762.0,3123.0,1750.0,6646.0
277,27700,1065.0,0,0,0,58,58,99.0,1236.0,762.0,3123.0,1750.0,6761.0
278,27800,499.0,21,0,8,66,66,26.0,1236.0,762.0,3047.0,1750.0,6743.0
279,27900,499.0,9,0,0,70,70,12.0,1236.0,762.0,2971.0,1730.0,6570.0
280,28000,2072.0,9,0,0,66,66,13.0,1236.0,838.0,2971.0,1711.0,6550.0
281,28100,2020.0,0,0,0,63,63,0.0,1236.0,838.0,2895.0,1692.0,6416.0
282,28200,2035.0,8,0,0,63,63,0.0,1236.0,838.0,2971.0,1692.0,6454.0
283,28300,1994.0,0,0,0,60,60,62.0,1236.0,838.0,3047.0,1711.0,6530.0
284,28400,1959.0,9,0,0,58,58,49.0,1236.0,838.0,3047.0,1711.0,6510.0
285,28500,1802.0,8,0,0,63,63,85.0,1236.0,762.0,3123.0,1730.0,6510.0
286,28600,652.0,9,9,8,60,60,95.0,1236.0,838.0,3200.0,1750.0,6664.0
287,28700,2033.0,9,0,0,69,69,99.0,1236.0,762.0,3200.0,1750.0,6588.0
