Index,Time (mS),CPU Frequency (MHz),CPU 0 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU Load max,Used GR3D (%),GR3D Frequency (MHz),CPU Power (mW),GPU Power (mW),DDR Power (mW),Total Power (mW)
50,5000,1552.0,63,0,0,0,63,99.0,1122.0,533.0,2362.0,1634.0,5367.0
51,5100,1608.0,69,0,0,0,69,0.0,1122.0,533.0,2286.0,1615.0,5196.0
52,5200,1549.0,70,8,0,0,70,0.0,1122.0,533.0,2286.0,1615.0,5196.0
53,5300,1550.0,63,0,8,0,63,99.0,1122.0,533.0,2439.0,1634.0,5444.0
54,5400,1607.0,70,0,9,0,70,2.0,1122.0,533.0,2286.0,1615.0,5272.0
55,5500,1574.0,66,9,0,9,66,0.0,1122.0,533.0,2286.0,1615.0,5272.0
56,5600,1548.0,60,0,0,0,60,99.0,1122.0,533.0,2439.0,1653.0,5463.0
57,5700,1600.0,72,0,0,0,72,30.0,1122.0,533.0,2286.0,1615.0,5272.0
58,5800,1566.0,66,8,0,0,66,38.0,1122.0,533.0,2286.0,1596.0,5253.0
59,5900,1464.0,63,0,0,9,63,99.0,1122.0,533.0,2439.0,1634.0,5444.0
60,6000,1607.0,70,0,0,0,70,0.0,1122.0,533.0,2286.0,1615.0,5272.0
61,6100,1550.0,63,0,9,9,63,0.0,1122.0,533.0,2286.0,1615.0,5272.0
62,6200,1499.0,60,0,0,0,60,99.0,1122.0,533.0,2439.0,1634.0,5444.0
63,6300,1613.0,76,0,0,0,76,48.0,1122.0,533.0,2362.0,1615.0,5348.0
64,6400,1547.0,70,0,0,0,70,10.0,1122.0,533.0,2362.0,1615.0,5348.0
65,6500,1562.0,18,0,40,0,40,79.0,1122.0,533.0,2439.0,1634.0,5444.0
66,6600,1614.0,72,16,15,0,72,0.0,1122.0,533.0,2362.0,1615.0,5348.0
67,6700,1549.0,66,0,9,0,66,0.0,1122.0,533.0,2286.0,1596.0,5253.0
68,6800,1548.0,60,0,0,0,60,99.0,1122.0,533.0,2439.0,1634.0,5444.0
69,6900,1574.0,66,9,0,0,66,63.0,1122.0,533.0,2439.0,1653.0,5463.0
70,7000,1574.0,75,0,8,26,75,0.0,1122.0,533.0,2286.0,1615.0,5196.0
71,7100,1575.0,60,16,0,0,60,68.0,1122.0,533.0,2362.0,1634.0,5367.0
72,7200,1610.0,60,0,0,0,60,99.0,1122.0,533.0,2362.0,1653.0,5386.0
73,7300,1575.0,72,0,0,0,72,0.0,1122.0,533.0,2286.0,1596.0,5177.0
74,7400,1575.0,66,0,0,0,66,48.0,1122.0,533.0,2439.0,1634.0,5444.0
75,7500,1575.0,72,0,8,0,72,0.0,1122.0,533.0,2286.0,1615.0,5196.0
76,7600,1575.0,66,9,9,0,66,0.0,1122.0,533.0,2286.0,1615.0,5196.0
77,7700,1499.0,60,0,0,0,60,99.0,1122.0,533.0,2439.0,1634.0,5463.0
78,7800,1606.0,70,9,0,0,70,42.0,1122.0,533.0,2362.0,1634.0,5386.0
79,7900,1549.0,66,0,8,0,66,31.0,1122.0,533.0,2286.0,1615.0,5291.0
80,8000,1499.0,60,0,0,8,60,99.0,1122.0,533.0,2439.0,1653.0,5482.0
81,8100,1610.0,72,8,0,0,72,0.0,1122.0,533.0,2362.0,1634.0,5386.0
82,8200,1573.0,70,0,0,9,70,0.0,1122.0,533.0,2362.0,1615.0,5367.0
83,8300,1545.0,54,0,8,0,54,99.0,1122.0,533.0,2439.0,1634.0,5463.0
84,8400,1615.0,70,8,0,0,70,43.0,1122.0,533.0,2362.0,1634.0,5386.0
85,8500,1552.0,75,0,9,9,75,9.0,1122.0,533.0,2286.0,1615.0,5272.0
86,8600,1499.0,58,8,0,0,58,99.0,1122.0,533.0,2439.0,1653.0,5463.0
87,8700,1574.0,72,0,0,0,72,0.0,1122.0,533.0,2286.0,1634.0,5291.0
88,8800,1583.0,70,0,8,0,70,27.0,1122.0,533.0,2286.0,1615.0,5196.0
89,8900,1617.0,54,0,0,0,54,59.0,1122.0,533.0,2362.0,1653.0,5386.0
90,9000,1591.0,80,8,0,0,80,0.0,1122.0,533.0,2286.0,1615.0,5196.0
91,9100,1582.0,63,0,0,0,63,75.0,1122.0,533.0,2286.0,1634.0,5291.0
92,9200,1616.0,58,0,0,0,58,88.0,1122.0,533.0,2439.0,1653.0,5463.0
93,9300,1575.0,40,40,0,0,40,1.0,1122.0,533.0,2210.0,1615.0,5120.0
94,9400,1578.0,60,8,8,9,60,47.0,1122.0,533.0,2286.0,1634.0,5291.0
95,9500,1614.0,66,0,8,8,66,93.0,1122.0,533.0,2286.0,1634.0,5291.0
96,9600,1575.0,75,0,9,9,75,0.0,1122.0,533.0,2210.0,1596.0,5101.0
97,9700,1573.0,60,0,0,0,60,33.0,1122.0,533.0,2286.0,1615.0,5272.0
98,9800,1610.0,63,0,0,0,63,32.0,1122.0,533.0,2286.0,1653.0,5310.0
99,9900,1574.0,81,8,0,9,81,0.0,1122.0,533.0,2210.0,1615.0,5120.0
100,10000,1573.0,54,0,0,0,54,92.0,1122.0,533.0,2362.0,1634.0,5367.0
101,10100,1615.0,63,0,0,8,63,99.0,1122.0,533.0,2439.0,1673.0,5483.0
102,10200,1545.0,70,9,8,0,70,0.0,1122.0,533.0,2362.0,1615.0,5348.0
103,10300,1564.0,60,0,9,0,60,9.0,1122.0,533.0,2362.0,1615.0,5348.0
104,10400,1605.0,66,0,0,0,66,58.0,1122.0,533.0,2515.0,1653.0,5539.0
105,10500,1615.0,72,0,0,0,72,0.0,1122.0,533.0,2362.0,1615.0,5348.0
106,10600,1588.0,63,0,0,0,63,81.0,1122.0,533.0,2362.0,1615.0,5348.0
107,10700,1603.0,60,0,9,9,60,99.0,1122.0,533.0,2515.0,1653.0,5539.0
108,10800,1609.0,75,9,0,0,75,0.0,1122.0,533.0,2362.0,1634.0,5367.0
109,10900,1574.0,40,33,0,0,40,0.0,1122.0,533.0,2362.0,1596.0,5329.0
110,11000,1573.0,0,60,0,0,60,64.0,1122.0,533.0,2515.0,1653.0,5539.0
111,11100,1609.0,0,72,0,0,72,7.0,1122.0,533.0,2362.0,1615.0,5348.0
112,11200,1578.0,0,66,0,0,66,44.0,1122.0,533.0,2362.0,1615.0,5348.0
113,11300,1500.0,8,60,0,0,60,99.0,1122.0,533.0,2439.0,1653.0,5463.0
114,11400,1616.0,16,70,0,8,70,45.0,1122.0,533.0,2286.0,1615.0,5272.0
115,11500,1574.0,0,63,0,0,63,1.0,1122.0,533.0,2286.0,1615.0,5272.0
116,11600,1549.0,16,66,8,0,66,99.0,1122.0,533.0,2439.0,1634.0,5444.0
117,11700,1575.0,8,70,9,0,70,0.0,1122.0,533.0,2286.0,1596.0,5177.0
118,11800,1574.0,0,63,8,8,63,0.0,1122.0,533.0,2286.0,1615.0,5272.0
119,11900,1501.0,9,63,0,0,63,99.0,1122.0,533.0,2439.0,1634.0,5444.0
120,12000,1605.0,9,63,0,0,63,55.0,1122.0,533.0,2362.0,1634.0,5367.0
121,12100,1575.0,0,70,0,0,70,0.0,1122.0,533.0,2286.0,1615.0,5272.0
122,12200,1572.0,0,60,0,0,60,55.0,1122.0,533.0,2362.0,1634.0,5367.0
123,12300,1517.0,9,66,8,16,66,0.0,1122.0,533.0,2362.0,1615.0,5348.0
124,12400,1545.0,8,72,0,0,72,0.0,1122.0,533.0,2286.0,1596.0,5253.0
125,12500,1604.0,0,60,0,0,60,68.0,1122.0,533.0,2439.0,1634.0,5444.0
126,12600,1574.0,0,75,0,0,75,0.0,1122.0,533.0,2210.0,1596.0,5101.0
127,12700,1556.0,8,63,0,8,63,80.0,1122.0,533.0,2286.0,1596.0,5253.0
128,12800,1615.0,0,60,0,0,60,88.0,1122.0,533.0,2362.0,1634.0,5367.0
129,12900,1542.0,0,75,0,0,75,0.0,1122.0,533.0,2210.0,1577.0,5082.0
130,13000,1574.0,8,60,0,0,60,99.0,1122.0,533.0,2286.0,1615.0,5196.0
131,13100,1611.0,9,63,0,0,63,0.0,1122.0,533.0,2286.0,1615.0,5196.0
132,13200,1573.0,9,75,0,0,75,0.0,1122.0,533.0,2210.0,1596.0,5120.0
133,13300,1536.0,9,63,0,0,63,10.0,1122.0,533.0,2362.0,1615.0,5367.0
134,13400,1615.0,0,63,0,0,63,87.0,1122.0,533.0,2439.0,1653.0,5482.0
135,13500,1574.0,0,70,0,9,70,27.0,1122.0,533.0,2286.0,1615.0,5291.0
136,13600,1546.0,15,66,0,0,66,29.0,1122.0,533.0,2286.0,1615.0,5291.0
137,13700,1500.0,0,60,0,0,60,92.0,1122.0,533.0,2439.0,1634.0,5463.0
138,13800,1614.0,0,66,8,0,66,12.0,1122.0,533.0,2362.0,1634.0,5386.0
139,13900,1575.0,0,70,9,0,70,0.0,1122.0,533.0,2286.0,1615.0,5291.0
140,14000,1574.0,0,60,0,8,60,97.0,1122.0,533.0,2362.0,1634.0,5386.0
141,14100,1472.0,23,61,0,0,61,95.0,1122.0,533.0,2439.0,1653.0,5501.0
142,14200,1546.0,0,77,0,0,77,0.0,1122.0,533.0,2286.0,1615.0,5464.0
143,14300,1575.0,0,58,0,0,58,17.0,1122.0,533.0,2362.0,1615.0,5617.0
144,14400,1547.0,9,60,0,0,60,80.0,1122.0,533.0,2439.0,1634.0,5655.0
145,14500,1613.0,9,72,0,0,72,16.0,1122.0,533.0,2286.0,1634.0,5464.0
146,14600,1574.0,0,66,0,0,66,25.0,1122.0,533.0,2286.0,1615.0,5406.0
147,14700,1544.0,0,63,9,0,63,99.0,1122.0,533.0,2439.0,1634.0,5540.0
148,14800,1612.0,9,63,8,0,63,0.0,1122.0,533.0,2362.0,1634.0,5463.0
149,14900,1552.0,16,70,0,8,70,0.0,1122.0,533.0,2286.0,1596.0,5329.0
150,15000,1535.0,0,66,0,0,66,36.0,1122.0,533.0,2362.0,1634.0,5424.0
151,15100,1614.0,0,63,8,0,63,65.0,1122.0,533.0,2439.0,1653.0,5520.0
152,15200,1574.0,9,75,0,0,75,0.0,1122.0,533.0,2286.0,1615.0,5310.0
153,15300,1574.0,0,63,8,0,63,54.0,1122.0,533.0,2362.0,1634.0,5405.0
154,15400,1573.0,0,54,0,9,54,99.0,1122.0,533.0,2439.0,1673.0,5502.0
155,15500,1573.0,9,36,41,0,41,0.0,1122.0,533.0,2210.0,1615.0,5215.0
156,15600,1536.0,9,60,0,0,60,31.0,1122.0,533.0,2362.0,1615.0,5367.0
157,15700,1616.0,16,60,0,0,60,60.0,1122.0,533.0,2439.0,1653.0,5482.0
158,15800,1573.0,9,70,9,9,70,0.0,1122.0,533.0,2286.0,1615.0,5291.0
159,15900,1574.0,0,63,0,8,63,56.0,1122.0,533.0,2362.0,1615.0,5367.0
160,16000,1503.0,0,63,8,0,63,99.0,1122.0,533.0,2439.0,1653.0,5482.0
161,16100,1574.0,9,72,0,0,72,0.0,1122.0,533.0,2210.0,1596.0,5120.0
162,16200,1575.0,8,60,0,0,60,29.0,1122.0,533.0,2362.0,1615.0,5367.0
163,16300,1499.0,9,66,0,0,66,75.0,1122.0,533.0,2439.0,1634.0,5444.0
164,16400,1616.0,0,63,0,0,63,12.0,1122.0,533.0,2362.0,1634.0,5367.0
165,16500,1575.0,0,70,0,0,70,46.0,1122.0,533.0,2286.0,1615.0,5272.0
166,16600,1498.0,9,60,8,0,60,99.0,1122.0,533.0,2439.0,1634.0,5444.0
167,16700,1614.0,0,66,0,0,66,80.0,1122.0,533.0,2362.0,1634.0,5367.0
168,16800,1574.0,23,72,8,8,72,0.0,1122.0,533.0,2286.0,1615.0,5272.0
169,16900,1573.0,0,63,0,0,63,31.0,1122.0,533.0,2362.0,1653.0,5386.0
170,17000,1614.0,0,54,0,0,54,66.0,1122.0,533.0,2439.0,1673.0,5483.0
171,17100,1573.0,9,80,0,0,80,0.0,1122.0,533.0,2362.0,1634.0,5367.0
172,17200,1574.0,0,58,0,0,58,53.0,1122.0,533.0,2362.0,1634.0,5367.0
173,17300,1573.0,9,60,8,9,60,99.0,1122.0,533.0,2515.0,1653.0,5539.0
174,17400,1613.0,9,72,0,8,72,0.0,1122.0,533.0,2362.0,1634.0,5367.0
175,17500,1573.0,8,63,0,0,63,0.0,1122.0,533.0,2362.0,1615.0,5348.0
176,17600,1573.0,0,60,0,0,60,99.0,1122.0,533.0,2439.0,1653.0,5463.0
177,17700,1574.0,9,66,0,0,66,32.0,1122.0,533.0,2362.0,1615.0,5348.0
178,17800,1550.0,9,72,0,0,72,13.0,1122.0,533.0,2286.0,1615.0,5272.0
179,17900,1547.0,0,63,0,0,63,99.0,1122.0,533.0,2439.0,1634.0,5444.0
180,18000,1606.0,0,66,0,0,66,0.0,1122.0,533.0,2362.0,1634.0,5367.0
181,18100,1539.0,9,70,0,0,70,33.0,1122.0,533.0,2362.0,1615.0,5348.0
182,18200,1529.0,9,54,0,0,54,64.0,1122.0,533.0,2439.0,1634.0,5444.0
183,18300,1574.0,0,83,0,8,83,0.0,1122.0,533.0,2286.0,1596.0,5177.0
184,18400,1540.0,9,60,9,8,60,83.0,1122.0,533.0,2362.0,1596.0,5329.0
185,18500,1462.0,0,54,0,0,54,99.0,1122.0,533.0,2439.0,1634.0,5444.0
186,18600,1574.0,16,80,0,0,80,24.0,1122.0,533.0,2286.0,1596.0,5253.0
187,18700,1574.0,9,63,9,0,63,27.0,1122.0,533.0,2286.0,1596.0,5291.0
188,18800,1500.0,9,60,8,9,60,95.0,1122.0,533.0,2439.0,1634.0,5636.0
189,18900,1606.0,9,63,8,8,63,6.0,1122.0,533.0,2362.0,1615.0,5636.0
190,19000,1574.0,0,70,0,0,70,0.0,1122.0,533.0,2362.0,1596.0,5713.0
191,19100,1549.0,8,54,0,0,54,99.0,1122.0,533.0,2362.0,1634.0,5770.0
192,19200,1602.0,9,72,0,0,72,55.0,1122.0,533.0,2286.0,1634.0,5598.0
193,19300,1547.0,9,72,0,0,72,24.0,1122.0,533.0,2286.0,1615.0,5522.0
194,19400,1498.0,0,58,0,0,58,99.0,1122.0,533.0,2362.0,1634.0,5559.0
195,19500,1575.0,16,70,0,9,70,0.0,1122.0,533.0,2286.0,1615.0,5425.0
196,19600,1547.0,0,70,0,0,70,0.0,1122.0,533.0,2286.0,1596.0,5368.0
197,19700,1457.0,0,54,8,0,54,76.0,1122.0,533.0,2439.0,1634.0,5540.0
198,19800,1574.0,0,81,0,0,81,0.0,1122.0,533.0,2210.0,1577.0,5158.0
199,19900,1542.0,0,63,0,0,63,79.0,1122.0,533.0,2286.0,1615.0,5329.0
200,20000,1573.0,0,58,0,0,58,99.0,1122.0,533.0,2439.0,1653.0,5520.0
201,20100,1574.0,8,80,0,0,80,0.0,1122.0,533.0,2210.0,1596.0,5139.0
202,20200,1574.0,0,63,0,0,63,48.0,1122.0,533.0,2286.0,1634.0,5329.0
203,20300,1609.0,0,54,0,0,54,99.0,1122.0,533.0,2362.0,1653.0,5405.0
204,20400,1574.0,0,83,8,0,83,0.0,1122.0,533.0,2210.0,1596.0,5120.0
205,20500,1574.0,15,60,0,8,60,21.0,1122.0,533.0,2362.0,1615.0,5367.0
206,20600,1605.0,0,61,0,0,61,86.0,1122.0,533.0,2439.0,1653.0,5482.0
207,20700,1574.0,0,81,0,0,81,0.0,1122.0,533.0,2286.0,1596.0,5196.0
208,20800,1574.0,23,54,0,0,54,60.0,1122.0,533.0,2362.0,1615.0,5367.0
209,20900,1503.0,0,60,0,0,60,99.0,1122.0,533.0,2515.0,1653.0,5558.0
210,21000,1613.0,0,70,0,0,70,0.0,1122.0,533.0,2362.0,1615.0,5367.0
211,21100,1574.0,0,66,0,0,66,0.0,1122.0,533.0,2286.0,1615.0,5272.0
212,21200,1550.0,0,63,0,0,63,99.0,1122.0,533.0,2439.0,1653.0,5463.0
213,21300,1574.0,0,72,0,0,72,10.0,1122.0,533.0,2286.0,1615.0,5272.0
214,21400,1574.0,0,66,8,0,66,36.0,1122.0,533.0,2286.0,1615.0,5272.0
215,21500,1574.0,0,63,0,0,63,96.0,1122.0,533.0,2439.0,1634.0,5444.0
216,21600,1602.0,16,63,8,9,63,9.0,1122.0,533.0,2362.0,1653.0,5386.0
217,21700,1574.0,0,70,0,0,70,0.0,1122.0,533.0,2286.0,1615.0,5272.0
218,21800,1573.0,0,63,0,0,63,99.0,1122.0,533.0,2439.0,1634.0,5444.0
219,21900,1612.0,9,60,0,0,60,44.0,1122.0,533.0,2439.0,1653.0,5463.0
220,22000,1573.0,0,72,0,0,72,3.0,1122.0,533.0,2286.0,1615.0,5196.0
221,22100,1574.0,8,66,0,0,66,89.0,1122.0,533.0,2362.0,1653.0,5386.0
222,22200,1616.0,0,63,8,0,63,99.0,1122.0,533.0,2362.0,1653.0,5386.0
223,22300,1545.0,9,75,0,0,75,0.0,1122.0,533.0,2210.0,1615.0,5120.0
224,22400,1574.0,0,60,0,0,60,56.0,1122.0,533.0,2362.0,1634.0,5367.0
225,22500,1614.0,9,63,0,0,63,8.0,1122.0,533.0,2286.0,1615.0,5272.0
226,22600,1574.0,9,72,0,8,72,0.0,1122.0,533.0,2286.0,1596.0,5177.0
227,22700,1574.0,0,60,0,0,60,99.0,1122.0,533.0,2362.0,1634.0,5367.0
228,22800,1605.0,9,58,0,0,58,85.0,1122.0,533.0,2439.0,1653.0,5463.0
229,22900,1573.0,9,80,8,0,80,0.0,1122.0,533.0,2286.0,1615.0,5272.0
230,23000,1574.0,8,58,8,0,58,36.0,1122.0,533.0,2362.0,1634.0,5367.0
231,23100,1615.0,0,60,0,0,60,51.0,1122.0,533.0,2439.0,1673.0,5483.0
232,23200,1611.0,0,72,8,0,72,0.0,1122.0,533.0,2286.0,1634.0,5291.0
233,23300,1574.0,0,66,0,0,66,61.0,1122.0,533.0,2286.0,1634.0,5291.0
234,23400,1499.0,8,63,0,0,63,99.0,1122.0,533.0,2439.0,1673.0,5483.0
235,23500,1608.0,0,75,0,0,75,0.0,1122.0,533.0,2362.0,1634.0,5367.0
236,23600,1548.0,0,63,0,0,63,0.0,1122.0,533.0,2362.0,1634.0,5367.0
237,23700,1553.0,0,60,0,8,60,38.0,1122.0,533.0,2362.0,1653.0,5386.0
238,23800,1608.0,0,63,0,0,63,60.0,1122.0,533.0,2439.0,1673.0,5483.0
239,23900,1574.0,9,72,0,0,72,1.0,1122.0,533.0,2286.0,1653.0,5310.0
240,24000,1544.0,0,63,0,0,63,52.0,1122.0,533.0,2362.0,1653.0,5386.0
241,24100,1616.0,0,54,0,9,54,99.0,1122.0,533.0,2362.0,1653.0,5386.0
242,24200,1574.0,25,80,0,8,80,0.0,1122.0,533.0,2210.0,1615.0,5215.0
243,24300,1575.0,0,60,0,8,60,17.0,1122.0,533.0,2286.0,1634.0,5310.0
244,24400,1602.0,8,54,0,0,54,69.0,1122.0,533.0,2439.0,1653.0,5482.0
245,24500,1602.0,9,72,0,0,72,6.0,1122.0,533.0,2362.0,1615.0,5367.0
246,24600,1574.0,0,72,0,0,72,46.0,1122.0,533.0,2362.0,1615.0,5367.0
247,24700,1546.0,8,54,0,0,54,99.0,1122.0,533.0,2439.0,1653.0,5482.0
248,24800,1613.0,0,70,0,8,70,0.0,1122.0,533.0,2362.0,1634.0,5386.0
249,24900,1574.0,0,66,0,0,66,17.0,1122.0,533.0,2362.0,1615.0,5367.0
250,25000,1498.0,0,63,0,0,63,73.0,1122.0,533.0,2439.0,1653.0,5482.0
251,25100,1573.0,9,72,0,0,72,0.0,1122.0,533.0,2210.0,1615.0,5215.0
252,25200,1537.0,0,60,0,0,60,78.0,1122.0,533.0,2286.0,1615.0,5272.0
253,25300,1462.0,0,63,0,0,63,99.0,1122.0,533.0,2439.0,1653.0,5463.0
254,25400,1616.0,16,70,8,0,70,0.0,1122.0,533.0,2362.0,1653.0,5386.0
255,25500,1573.0,0,63,0,0,63,0.0,1122.0,533.0,2286.0,1615.0,5272.0
256,25600,1574.0,16,63,0,9,63,60.0,1122.0,533.0,2362.0,1634.0,5367.0
257,25700,1575.0,0,66,8,0,66,31.0,1122.0,533.0,2439.0,1634.0,5444.0
258,25800,1546.0,0,72,0,0,72,0.0,1122.0,533.0,2286.0,1596.0,5253.0
259,25900,1573.0,16,66,0,0,66,87.0,1122.0,533.0,2362.0,1634.0,5367.0
260,26000,1613.0,0,54,0,0,54,99.0,1122.0,533.0,2439.0,1653.0,5463.0
261,26100,1574.0,0,83,9,0,83,0.0,1122.0,533.0,2210.0,1596.0,5101.0
262,26200,1575.0,9,60,0,0,60,24.0,1122.0,533.0,2362.0,1634.0,5367.0
263,26300,1601.0,0,58,0,0,58,70.0,1122.0,533.0,2439.0,1653.0,5463.0
264,26400,1606.0,0,80,0,8,80,0.0,1122.0,533.0,2286.0,1615.0,5272.0
265,26500,1575.0,0,66,0,0,66,56.0,1122.0,533.0,2362.0,1615.0,5348.0
266,26600,1500.0,8,54,0,0,54,99.0,1122.0,533.0,2439.0,1653.0,5463.0
267,26700,1608.0,0,77,0,0,77,0.0,1122.0,533.0,2286.0,1615.0,5272.0
268,26800,1575.0,0,63,0,0,63,2.0,1122.0,533.0,2362.0,1596.0,5329.0
269,26900,1499.0,0,54,0,0,54,86.0,1122.0,533.0,2439.0,1653.0,5463.0
270,27000,1609.0,16,72,0,0,72,23.0,1122.0,533.0,2362.0,1634.0,5367.0
271,27100,1575.0,0,70,0,0,70,0.0,1122.0,533.0,2286.0,1615.0,5272.0
272,27200,1574.0,0,54,0,0,54,91.0,1122.0,533.0,2362.0,1653.0,5386.0
273,27300,1613.0,0,63,0,0,63,99.0,1122.0,533.0,2439.0,1673.0,5483.0
274,27400,1582.0,9,72,0,0,72,0.0,1122.0,533.0,2362.0,1634.0,5367.0
275,27500,1548.0,9,66,0,0,66,0.0,1122.0,533.0,2362.0,1634.0,5367.0
276,27600,1499.0,0,60,0,0,60,97.0,1122.0,533.0,2515.0,1673.0,5559.0
277,27700,1609.0,9,66,0,0,66,38.0,1122.0,533.0,2362.0,1634.0,5367.0
278,27800,1575.0,0,72,0,0,72,6.0,1122.0,533.0,2286.0,1615.0,5272.0
279,27900,1574.0,0,50,9,0,50,74.0,1122.0,533.0,2439.0,1634.0,5444.0
280,28000,1601.0,9,66,0,0,66,18.0,1122.0,533.0,2362.0,1653.0,5405.0
281,28100,1574.0,0,80,8,0,80,0.0,1122.0,533.0,2286.0,1615.0,5196.0
282,28200,1547.0,16,58,0,0,58,99.0,1122.0,533.0,2362.0,1634.0,5367.0
283,28300,1613.0,0,70,0,8,70,39.0,1122.0,533.0,2362.0,1634.0,5367.0
284,28400,1574.0,0,70,0,0,70,3.0,1122.0,533.0,2286.0,1596.0,5253.0
285,28500,1574.0,0,54,0,0,54,71.0,1122.0,533.0,2362.0,1634.0,5367.0
286,28600,1574.0,15,63,0,0,63,99.0,1122.0,533.0,2439.0,1653.0,5463.0
